scenario,strategy,run_id,period,start_utc,end_exclusive_utc,days,coverage_complete,starting_equity_usdt,final_equity_usdt,net_pnl_usdt,net_return,cagr,cagr_reason,sharpe,sharpe_reason,annual_volatility,max_drawdown,max_drawdown_days,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,reconciliation_residual_usdt,capital_deployed_usdt_daily_mean,capital_deployed_usdt_daily_max,capital_utilization_daily_mean,capital_utilization_daily_max,gross_exposure_usdt_daily_mean,gross_exposure_usdt_daily_max,collateral_usdt_daily_mean,collateral_usdt_daily_max,debt_usdt_daily_mean,debt_usdt_daily_max,orders_submitted,failed_attempts,fills,partial_fills,openings,completed_openings,renewals,rebalances,corrections,close_requests,margin_close_requests,liquidation_fills,blocked_orders,turnover_usdt,invested_seconds,unhedged_seconds,covered_seconds,both_covered_seconds,cash_seconds,calendar_seconds,invested_fraction,maintenance_daily_mean_usdt,maintenance_daily_max_usdt,maintenance_ratio_daily_max,maintenance_reason
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10000,10217.44071106276812412970000,217.44071106276812412970000,0.02174407110627681241297,0.021744071106276852,,4.790370676993327,,0.004492705254516057,-0.001223820050450,206,1285.579227767000000000000000,-1241.311098371979999999999999,200.8804361967481241297,-27.7078545290,0,3.590470572963450080154911384,620.6437845934466274456304127,664.935443173553372554369587,-580.8928499999999999999999989,-660.4182483719799999999999998,-1E-24,2102.080151708070254666500880,9667.791514294600000000000000,0.2084408983531077414205621255,0.95489695136064988465951677277067404821792009153841,2854.201931785275835616438356,13476.0297036588600000,675.0404053672442272692406049,3023.078550207000000000000000,0E-26,0,150,121,30,1,4,3,23,10,0,2,0,0,0,35149.6756140,30383820.000,20002440.000,10381680.000,4261920.000,1152180.000,31536000,0.9634646118721461187214611872,8.227739193752680671232876712,35.425191432213190,0.02321153030002510659919636475,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10217.44071106276812412970000,10752.56697146071223708930000,535.12626039794411295960000,0.052373806272107342731451990,0.0522270351463172,,10.458780671296287,,0.004869044772446918,-0.0020616558706701528492637308,99,2684.307542705400000000000000,-2676.988248284430000000000000,603.9680715223741129596,-76.1611055454,0,10.26119849514917785658782064,3213.821770627276024018641786,-529.514227921876024018641786,-3205.059089999999999999999999,528.0708417155700000000000001,0E-24,5896.766335080019923215983257,10811.783139323008315565031983,0.5597503463683226893695423525,1.0274044222483662865705574630022333774275912665613,7865.348498754823333333333333,14684.3520215261000000,1963.971003968867464199589759,3544.742637206845047924596894,0E-27,0E-26,83,1,83,1,6,6,61,28,0,95,5,0,0,101542.7136104,31622400.000,13110600.000,21192120.000,18511800.000,0.000,31622400,1.000,20.70910055450861846994535519,39.136299750000000,0.03531794991078364508968137174,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,10752.56697146071223708930000,10785.85173007036593690000000,33.28475860965369981070000,0.003095517442299830623850489,0.003095517442299745,,3.291837531193849,,0.000939046649754778,-0.0005433013179041337464200769,250,-1758.604485567800000000000000,1756.811356656409999999999999,46.1065554930436998107,-11.0286679720,0,1.496137312599801459975309226,-1623.254566240875707915837725,-135.349919326924292084162275,1624.463949999999999999999999,132.3474066564100000000000000,1E-24,1669.931643631186007514303746,6351.675861247000092716848892,0.1549172514869622263210762487,0.58859410197432088906355406835493861962257814697539,2037.970681326268876712328767,7459.2201756438000000,650.2797611719816239526599142,2620.877555603200092716848892,0E-27,0E-27,25,1,25,1,0,0,16,11,0,1,0,0,0,14702.455817,31536000.000,31536000.000,10108440.000,0.000,0.000,31536000,1.000,6.619072192635919205479452055,24.234742155000000,0.02138879806567289849153793992,
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,10785.85173007036593690000000,10785.76304964716593690000000,-0.08868042320000000000000,-0.0000082219212185871070573614,-1.2349773872051244e-05,,-0.4357775412356786,,2.833888592146185e-05,-0.0000335007952181014721272241,229,-0.088680423200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.088680423200000000000000,0E-24,0E-11,0E-24,0.6379005177473251028806584362,0.872745974200000000000000,0.00005914309469813210117791123284,0.000080915169561779786959332698846441751487820208753315,0.6379005177473251028806584362,0.8727459742000000,0E-24,0E-24,0E-27,0E-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995200,20995200,0,0,0,20995200,1,0,0,,no defined active daily margin ratio
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,10878.31423365334728051730000,878.31423365334728051730000,0.08783142336533472805173,0.018196414423353898,,4.038075708354908,,0.004468275867100488,-0.0026326404324395932438654197,493,3790.689743103300000000000001,-3714.532139999999999999999994,927.8762378813472805173,-125.7196073313,0,18.34690372542367602016953823,3790.708560876246374285968937,-0.018817772946374285968936,-3714.532139999999999999999997,3.43E-25,-7E-24,2353.690466995500572697999552,10964.624126505966807610993658,0.2241169054934652337929532796,1.0418246045296627201409189794009677598643616358415,3111.530800189557241784037559,14892.9019091751000000,797.7103684831836126041028222,3572.303550744736917434281991,0E-27,0,396,243,156,3,12,11,113,54,0,100,6,0,0,180967.4560413,117158280.000,85644720.000,44418540.000,28497000.000,30067320.000,147225600,0.7957738328116849243609806990,8.393777513505974286971830986,39.638738695000000,0.03531794991078364508968137174,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10318.06339445872029486310000,318.06339445872029486310000,0.03180633944587202948631,0.01577868625300072,,2.8172038892831583,,0.005562686524342236,-0.0011689436301421782609509829,206,2873.343078764000000000000000,-2787.625265191219999999999997,270.5171727119402948631,-38.1715918260,0,6.539196455991018748438001859,2204.823539352310285790301137,668.519539411689714209698863,-2123.648409999999999999999998,-663.9768551912199999999999998,-3E-24,1660.635320663830143421314904,10518.366545230000000000000000,0.1641260317672162679067123642,1.0418246045296627201409189794009677598643616358415,2245.617956353853863013698630,14774.986889230000000,537.8116465757417872569313430,3129.724356000000000000000000,0E-26,0,290,241,50,1,6,5,36,16,0,4,1,0,0,64239.3950010,33004680.000,20002980.000,13117920.000,9985140.000,30067320.000,63072000,0.5232857686453576864535768645,5.758858061079412027397260274,38.838974050000000,0.02321508255472762540022117229,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10318.06339445872029486310000,10878.31423365334728051730000,560.25083919462698565420000,0.054298061348945358393067176,0.020012241438753624,,5.784667492696792,,0.003426476835573932,-0.0026326404324395932438654197,493,917.346664339300000000000001,-926.9068748087799999999999962,657.3590651694069856542,-87.5480155053,0,11.80770726943265727173153637,1585.885021523936088495667800,-668.538357184636088495667799,-1590.883729999999999999999999,663.9768551912200000000000013,-4.8E-24,2873.126048948395247617896653,10964.624126505966807610993658,0.2690792646517421794777128980,1.0332313875720424925971421021004801973945951528666,3760.520919286131642710472279,14892.9019091751000000,992.5009916786995597328863934,3572.303550744736917434281991,0E-27,0E-26,106,2,106,2,6,6,77,38,0,96,5,0,0,116728.0610403,84153600.000,65641740.000,31300620.000,18511860.000,0.000,84153600,1.000,10.36861447477023552874743326,39.638738695000000,0.03531794991078364508968137174,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10006.38159979669724022740000,6.38159979669724022740000,0.00063815997966972402274,0.0006381599796696502,,2.125640871201156,,0.00030014567664388717,-0.0001049030479541228016,2,-217.88176000000,217.4610521874200000000000007,8.3824885092772402274,-1.58018090,0,0.63911509036830991924181154,0,-217.88176000000,0,217.4610521874200000000000007,-7E-25,207.7016488767123287671232877,4591.7535200000000000000,0.02076487199509115808809178980,0.45902964455098593938141121010725406498617805512110,271.3830993828191232876712329,6022.35848030588,71.98553917808219178082191781,1580.2089000000000000000,0E-19,0,4,0,4,0,1,1,2,1,0,0,0,0,0,6321.72632,1468680.000,120.000,1468560.000,0.000,30067320.000,31536000,0.04657153729071537290715372907,0.5426679587367559452054794521,12.04325544122352,0.007413636946212671423078566241,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10006.38159979669724022740000,10318.06339445872029486310000,311.68179466202305463570000,0.031148301866516422916291021,0.03114830186651641,,3.9429486275785157,,0.007787177872451228,-0.0011689436301421782609509829,206,3091.224838764000000000000000,-3005.086317378639999999999999,262.1346842026630546357,-36.5914109260,0,5.900081365622708829196190319,2204.823539352310285790301137,886.401299411689714209698863,-2123.648409999999999999999998,-881.4379073786400000000000010,-1E-24,3113.568992450947958075506521,10518.366545230000000000000000,0.3074871915393413777253329386,1.0418246045296627201409189794009677598643616358415,4219.852813324888602739726027,14774.986889230000000,1003.637753973401382733040768,3129.724356000000000000000000,0E-26,0E-19,286,241,46,1,5,4,34,15,0,4,1,0,0,57917.6686810,31536000.000,20002860.000,11649360.000,9985140.000,0.000,31536000,1.000,10.97504816342206810958904110,38.838974050000000,0.02321508255472762540022117229,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10318.06339445872029486310000,10844.71759468796239562240000,526.65420022924210075930000,0.051041962051917600078708452,0.05089901278820367,,9.649359891477717,,0.005146722942707042,-0.0026326404324395932438654197,99,2691.482007437300000000000001,-2699.254665283349999999999999,610.8660691625921007593,-76.4392110873,0,10.30069859039030392778491314,3223.543407527761451468401063,-532.061400090461451468401062,-3229.861610000000000000000000,530.6069447166500000000000002,-2E-24,5965.955225998620260927518167,10964.624126505966807610993658,0.5615466661405635681861558290,1.0332313875720424925971421021004801973945951528666,7957.399677347753606557377049,14892.9019091751000000,1987.150073867171080599649284,3572.303550744736917434281991,0E-27,0E-26,81,1,81,1,6,6,61,27,0,95,5,0,0,101918.8312323,31622400.000,13110540.000,21192180.000,18511860.000,0.000,31622400,1.000,20.93575456691186230874316940,39.638738695000000,0.03531794991078364508968137174,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,10844.71759468796239562240000,10878.41244639954728051730000,33.69485171158488489490000,0.003107028967549098706674605,0.003107028967548997,,3.305184983083818,,0.0009387265021740182,-0.0005403323767552602998486941,250,-1774.037130351800000000000000,1772.347790474570000000000001,46.4929960068148848949,-11.1088044180,0,1.507008679042353343946623226,-1637.658386003825362972733263,-136.378744347974637027266737,1638.977880000000000000000001,133.3699104745700000000000003,-1E-24,1684.187139461425632000985506,6407.790684364607001112430462,0.1549115205994632495250627126,0.58874405601173336772338464068282661859088820606590,2055.293809366007671232876712,7524.7132810338000000,655.8877776977226183023553732,2644.252613330807001112430462,0E-27,0E-27,25,1,25,1,0,0,16,11,0,1,0,0,0,14809.229808,31536000.000,31536000.000,10108440.000,0.000,0.000,31536000,1.000,6.675463909414980273972602740,24.447638865000000,0.02138721872163433580299540854,
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,10878.41244639954728051730000,10878.31423365334728051730000,-0.09821274620000000000000,-0.0000090282241718556731383776,-1.3560882116923374e-05,,-0.4590769439979133,,2.9538707006619784e-05,-0.0000357419962999042251043006,229,-0.098212746200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.098212746200000000000000,0E-24,0E-11,0E-24,0.6454858305415637860082304527,0.899599407200000000000000,0.00005933722035609373873020016342,0.000082695145605706117640611573480736080366434225534372,0.6454858305415637860082304527,0.8995994072000000,0E-24,0E-24,0E-27,0E-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995200,20995200,0,0,0,20995200,1,0,0,,no defined active daily margin ratio
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,11683.38048945462628528569999,1683.38048945462628528569999,0.168338048945462628528569999,0.03388754609591999,,6.543972219536645,,0.005094838222508641,-0.0047826165248016987258055249,154,2418.745542692400000000000001,-2307.010169995750000000000011,1797.7084083543762852857,-226.0632915964,0,30.43205917509925305165472182,5023.748038194177401234437481,-2605.002495501777401234437479,-4917.351814779863390070373307,2610.341644784113390070373297,0E-24,8978.585553302592541600757318,11391.458297204962386865884622,0.8267017162195500731878963169,1.0175203896566491388889572312813396178728768465374,11337.46054312041642605633803,16160.5694861414800000,3308.845089112771884323761704,3877.870841920181106143816023,0E-27,0,727,407,324,4,20,17,458,125,0,20,7,0,0,300422.0921164,146966280.000,8188440.000,144579240.000,138662640.000,259320.000,147225600,0.9982386215440792905581637976,29.51062897611499645539906103,42.342212756160920,0.03723135744870568335597465779,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10619.24812197737548373590000,619.24812197737548373590000,0.06192481219773754837359,0.03049736156757704,,4.6370629251251385,,0.006483354855339431,-0.0047826165248016987258055249,143,-845.4413902423000000000000000,952.4799568552599999999999900,598.0542544531154837359,-85.8446990887,0,11.98553045993426162270002265,-1513.026619044593556950023784,667.585228802293556950023784,1622.284742139614642763166554,-669.8047852843546427631665644,1.00E-23,8313.976077008930615049473378,10329.131794376208999860549222,0.8135329893928345934051294538,1.0005361875429812099189262243408548693219454057770,10527.26152462035173972602740,14417.7650334233400000,3049.399984920338149296048689,3475.523618701136637931034483,0E-27,0,444,319,128,3,9,8,189,47,0,9,0,0,0,117821.9932987,62812680.000,7035060.000,60728280.000,55662420.000,259320.000,63072000,0.9958885083713850837138508371,27.12723770832731076027397260,37.820740266919955,0.03047854265085599301109004744,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10619.24812197737548373590000,11683.38048945462628528569999,1064.13236747725080154979999,0.100207882446493037731471295,0.03643575428154398,,9.601177444137129,,0.0037283306560628674,-0.0032322176102657656190743898,154,3264.186932934700000000000001,-3259.490126851010000000000001,1199.6541539012608015498,-140.2185925077,0,18.44652871516499142895469916,6536.774657238770958184461265,-3272.587724304070958184461263,-6539.636556919478032833539861,3280.146430068468032833539860,-1.0E-23,9476.701485227000351028310466,11391.458297204962386865884622,0.8365715012128789235384299854,1.0175203896566491388889572312813396178728768465374,11944.69389374161480492813142,16160.5694861414800000,3503.295731885335155956441898,3877.870841920181106143816023,0E-27,0E-27,283,88,196,1,11,9,269,78,0,11,7,0,0,182600.0988177,84153600.000,1153380.000,83850960.000,83000220.000,0.000,84153600,1.000,31.29694892014478142197125257,42.342212756160920,0.03723135744870568335597465779,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10110.76489699056608413550000,110.76489699056608413550000,0.01107648969905660841355,0.0110764896990565,,2.665925094969278,,0.004135258928151354,-0.0047826165248016987258055249,134,-5126.161352001300000000000000,5141.381781036899999999999996,126.4388294102660841355,-30.8943614553,0,4.400702672059747182328156368,-2948.167393744581412657390465,-2177.993958256718587342609535,2960.958668120577876483388294,2180.423112916322123516611701,4E-24,7902.499914603168957605887458,10122.882205251990769230769231,0.7847767690388501706013687597,1.0005361875429812099189262243408548693219454057770,9726.382778757227315068493151,13673.6153042053000000,3038.146391754086217879859997,3367.476711514199583062545869,0E-26,0,58,8,50,0,4,4,92,19,0,2,0,0,0,43338.8862603,31276680.000,4892700.000,30992760.000,26268780.000,259320.000,31536000,0.9917770167427701674277016743,24.72386457502662487671232877,36.185996300000000,0.03047854265085599301109004744,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10110.76489699056608413550000,10619.24812197737548373590000,508.48322498680939960040000,0.050291271745242306886444392,0.0502912717452424,,6.0862321042001755,,0.008067907609965778,-0.0012932707577797578647151907,13,4280.719961759000000000000000,-4188.901824181640000000000005,471.6154250428493996004,-54.9503376334,0,7.584827787874514440371866268,1435.140774699987855707366681,2845.579187059012144292633319,-1338.673925980963233720221740,-2850.227898200676766279778265,5E-24,8725.452239414692272493059249,10329.131794376208999860549222,0.8422892097468190162088901488,0.99744383800097183913669230883083637974867767033818,11328.14027048347616438356164,14417.7650334233400000,3060.653578086590080712237430,3475.523618701136637931034483,0E-27,0E-26,386,311,78,3,5,4,97,28,0,7,0,0,0,74483.1070384,31536000.000,2142360.000,29735520.000,29393640.000,0.000,31536000,1.000,29.53061084162799664383561644,37.820740266919955,0.02321310286803948789924647185,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10619.24812197737548373590000,11306.38974982556139720529999,687.14162784818591346939999,0.064707182651292596115845635,0.06452480225202852,,11.738524517526226,,0.005328439402494518,-0.0032322176102657656190743898,24,4743.126946873700000000000001,-4740.057861538800000000000001,802.2114576979859134694,-118.1389151847,0,15.46666550623180979580639558,5500.140766677667285776990697,-757.013819803967285776990695,-5505.086484709447044997803438,765.0286231706470449978034361,-1.0E-23,9689.200144274581454694473066,11309.410079152480000000000000,0.8789963808904902169957251355,1.0175203896566491388889572312813396178728768465374,12912.33220391830038251366120,16160.5694861414800000,3232.629283213932820814691686,3717.301710840009256500449503,0E-27,0E-27,221,88,134,1,10,8,96,49,0,10,6,0,0,153162.3347147,31622400.000,725400.000,31319760.000,30897000.000,0.000,31622400,1.000,33.84459001677983704918032787,42.342212756160920,0.03723135744870568335597465779,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,11306.38974982556139720529999,11614.88567634897663955449999,308.49592652341524234920000,0.027285095715736742254349827,0.027285095715736674,,13.68190844970223,,0.0019677383664279324,-0.0004480819641942089603867563,16,-657.240708267500000000000001,658.6749416112200000000000009,329.0599270526952423492,-21.9982338730,0,2.96871976337921438227932465,1036.633890561103672407470567,-1693.874598828603672407470568,-1034.550072210030987835736425,1693.225013821250987835736425,1E-25,9924.817409688320209151779855,11391.458297204962386865884622,0.8656747225462981911860135230,0.99372324223307136370245806269944941366137282559236,12785.68418772382972602739726,15649.7931338336800000,3530.316844565217469425752542,3861.416656920181106143816023,0E-27,0E-27,58,0,58,0,1,1,104,27,0,1,1,0,0,29329.1944330,31536000.000,427860.000,31536000.000,31108140.000,0.000,31536000,1.000,33.46983277162486479452054795,41.436099096050020,0.03399521126404785143595471134,
BTC_PROMO_REALIZADA,permanent,run_d3ebbfeb6f98be343782ccbb,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,11614.88567634897663955449999,11683.38048945462628528569999,68.49481310564964573120000,0.005897157752066682970936287,0.008870970697021741,,6.32355146163819,,0.0013968310724198159,-0.0019785503206872618555431551,154,-821.699305671500000000000000,821.8927930765700000000000000,68.3827691505796457312,-0.0814434500,0,0.01114344555396725086897893,0E-24,-821.699305671500000000000000,0E-24,821.8927930765700000000000000,0E-25,8483.545840618784580835381198,10496.269866654181106143816023,0.7289575845515465527699607840,0.90247145651551283775054372731425577321007704371006,9224.047478810851975308641975,13266.1480338789600000,3870.378917422685815403282276,3877.870841920181106143816023,0E-27,0E-27,4,0,4,0,0,0,69,2,0,0,0,0,0,108.569670,20995200.000,120.000,20995200.000,20995080.000,0.000,20995200,1.000,24.19596436393630080246913580,35.351978121579840,0.007509447426499547293537740772,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,11683.38048945462628528569999,1683.38048945462628528569999,0.168338048945462628528569999,0.03388754609591999,,6.543972219536645,,0.005094838222508641,-0.0047826165248016987258055249,154,2418.745542692400000000000001,-2307.010169995750000000000011,1797.7084083543762852857,-226.0632915964,0,30.43205917509925305165472182,5023.748038194177401234437481,-2605.002495501777401234437479,-4917.351814779863390070373307,2610.341644784113390070373297,0E-24,8978.585553302592541600757318,11391.458297204962386865884622,0.8267017162195500731878963169,1.0175203896566491388889572312813396178728768465374,11337.46054312041642605633803,16160.5694861414800000,3308.845089112771884323761704,3877.870841920181106143816023,0E-27,0,727,407,324,4,20,17,458,125,0,20,7,0,0,300422.0921164,146966280.000,8188440.000,144579240.000,138662640.000,259320.000,147225600,0.9982386215440792905581637976,29.51062897611499645539906103,42.342212756160920,0.03723135744870568335597465779,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10619.24812197737548373590000,619.24812197737548373590000,0.06192481219773754837359,0.03049736156757704,,4.6370629251251385,,0.006483354855339431,-0.0047826165248016987258055249,143,-845.4413902423000000000000000,952.4799568552599999999999900,598.0542544531154837359,-85.8446990887,0,11.98553045993426162270002265,-1513.026619044593556950023784,667.585228802293556950023784,1622.284742139614642763166554,-669.8047852843546427631665644,1.00E-23,8313.976077008930615049473378,10329.131794376208999860549222,0.8135329893928345934051294538,1.0005361875429812099189262243408548693219454057770,10527.26152462035173972602740,14417.7650334233400000,3049.399984920338149296048689,3475.523618701136637931034483,0E-27,0,444,319,128,3,9,8,189,47,0,9,0,0,0,117821.9932987,62812680.000,7035060.000,60728280.000,55662420.000,259320.000,63072000,0.9958885083713850837138508371,27.12723770832731076027397260,37.820740266919955,0.03047854265085599301109004744,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10619.24812197737548373590000,11683.38048945462628528569999,1064.13236747725080154979999,0.100207882446493037731471295,0.03643575428154398,,9.601177444137129,,0.0037283306560628674,-0.0032322176102657656190743898,154,3264.186932934700000000000001,-3259.490126851010000000000001,1199.6541539012608015498,-140.2185925077,0,18.44652871516499142895469916,6536.774657238770958184461265,-3272.587724304070958184461263,-6539.636556919478032833539861,3280.146430068468032833539860,-1.0E-23,9476.701485227000351028310466,11391.458297204962386865884622,0.8365715012128789235384299854,1.0175203896566491388889572312813396178728768465374,11944.69389374161480492813142,16160.5694861414800000,3503.295731885335155956441898,3877.870841920181106143816023,0E-27,0E-27,283,88,196,1,11,9,269,78,0,11,7,0,0,182600.0988177,84153600.000,1153380.000,83850960.000,83000220.000,0.000,84153600,1.000,31.29694892014478142197125257,42.342212756160920,0.03723135744870568335597465779,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10110.76489699056608413550000,110.76489699056608413550000,0.01107648969905660841355,0.0110764896990565,,2.665925094969278,,0.004135258928151354,-0.0047826165248016987258055249,134,-5126.161352001300000000000000,5141.381781036899999999999996,126.4388294102660841355,-30.8943614553,0,4.400702672059747182328156368,-2948.167393744581412657390465,-2177.993958256718587342609535,2960.958668120577876483388294,2180.423112916322123516611701,4E-24,7902.499914603168957605887458,10122.882205251990769230769231,0.7847767690388501706013687597,1.0005361875429812099189262243408548693219454057770,9726.382778757227315068493151,13673.6153042053000000,3038.146391754086217879859997,3367.476711514199583062545869,0E-26,0,58,8,50,0,4,4,92,19,0,2,0,0,0,43338.8862603,31276680.000,4892700.000,30992760.000,26268780.000,259320.000,31536000,0.9917770167427701674277016743,24.72386457502662487671232877,36.185996300000000,0.03047854265085599301109004744,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10110.76489699056608413550000,10619.24812197737548373590000,508.48322498680939960040000,0.050291271745242306886444392,0.0502912717452424,,6.0862321042001755,,0.008067907609965778,-0.0012932707577797578647151907,13,4280.719961759000000000000000,-4188.901824181640000000000005,471.6154250428493996004,-54.9503376334,0,7.584827787874514440371866268,1435.140774699987855707366681,2845.579187059012144292633319,-1338.673925980963233720221740,-2850.227898200676766279778265,5E-24,8725.452239414692272493059249,10329.131794376208999860549222,0.8422892097468190162088901488,0.99744383800097183913669230883083637974867767033818,11328.14027048347616438356164,14417.7650334233400000,3060.653578086590080712237430,3475.523618701136637931034483,0E-27,0E-26,386,311,78,3,5,4,97,28,0,7,0,0,0,74483.1070384,31536000.000,2142360.000,29735520.000,29393640.000,0.000,31536000,1.000,29.53061084162799664383561644,37.820740266919955,0.02321310286803948789924647185,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10619.24812197737548373590000,11306.38974982556139720529999,687.14162784818591346939999,0.064707182651292596115845635,0.06452480225202852,,11.738524517526226,,0.005328439402494518,-0.0032322176102657656190743898,24,4743.126946873700000000000001,-4740.057861538800000000000001,802.2114576979859134694,-118.1389151847,0,15.46666550623180979580639558,5500.140766677667285776990697,-757.013819803967285776990695,-5505.086484709447044997803438,765.0286231706470449978034361,-1.0E-23,9689.200144274581454694473066,11309.410079152480000000000000,0.8789963808904902169957251355,1.0175203896566491388889572312813396178728768465374,12912.33220391830038251366120,16160.5694861414800000,3232.629283213932820814691686,3717.301710840009256500449503,0E-27,0E-27,221,88,134,1,10,8,96,49,0,10,6,0,0,153162.3347147,31622400.000,725400.000,31319760.000,30897000.000,0.000,31622400,1.000,33.84459001677983704918032787,42.342212756160920,0.03723135744870568335597465779,
BTC_PROMO_DECISION,permanent,run_a45c9456ea5d541c9ddce187,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,11306.38974982556139720529999,11614.88567634897663955449999,308.49592652341524234920000,0.027285095715736742254349827,0.027285095715736674,,13.68190844970223,,0.0019677383664279324,-0.0004480819641942089603867563,16,-657.240708267500000000000001,658.6749416112200000000000009,329.0599270526952423492,-21.9982338730,0,2.96871976337921438227932465,1036.633890561103672407470567,-1693.874598828603672407470568,-1034.550072210030987835736425,1693.225013821250987835736425,1E-25,9924.817409688320209151779855,11391.458297204962386865884622,0.8656747225462981911860135230,0.99372324223307136370245806269944941366137282559236,12785.68418772382972602739726,15649.7931338336800000,3530.316844565217469425752542,3861.416656920181106143816023,0E-27,0E-27,58,0,58,0,1,1,104,27,0,1,1,0,0,29329.1944330,31536000.000,427860.000,31536000.000,31108140.000,0.000,31536000,1.000,33.46983277162486479452054795,41.436099096050020,0.03399521126404785143595471134,
