scenario,strategy,run_id,time_ns,date,equity_usdt,starting_equity_usdt,net_pnl_usdt,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,reconciliation_residual_usdt,daily_return,capital_deployed_usdt,capital_utilization,gross_exposure_usdt,collateral_usdt,free_cash_usdt,debt_usdt,balance_residual_usdt,partial_day,maintenance_usdt,maintenance_to_balance_max,active_margin_positions,margin_reason
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1680739199999999999,2023-04-05,10172.96017495046532384260000,10172.96013649046532384260000,0.00003846000000000000000,0.0000384600000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000038460000000000000000,0E-25,0E-11,0E-25,3.7806105090340188513212800730065256502737E-9,0.001908990000000000000000,1.8765334447102515543350441346655401018817704989303E-7,0.001908990000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1680825599999999999,2023-04-06,10172.96013805046532384260000,10172.96017495046532384260000,-0.00003690000000000000000,-0.0000369000000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000036900000000000000000,0E-25,0E-11,0E-25,-3.62726279916648501851571399374320608067289E-9,0.001872090000000000000000,1.8402608233936963296093264794793027968190201927374E-7,0.001872090000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1680911999999999999,2023-04-07,10172.96012967046532384260000,10172.96013805046532384260000,-0.00000838000000000000000,-0.0000083800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000008380000000000000000,0E-25,0E-11,0E-25,-8.2375236767672362130699677355450632380619E-10,0.001863710000000000000000,1.8320233012260626254201530442483432552829560285843E-7,0.001863710000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1680998399999999999,2023-04-08,10172.96011450046532384260000,10172.96012967046532384260000,-0.00001517000000000000000,-0.0000151700000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000015170000000000000000,0E-25,0E-11,0E-25,-1.49120804629472235635499738056067559774012E-9,0.001848540000000000000000,1.8171112234728062793116991578926833185771372555675E-7,0.001848540000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681084799999999999,2023-04-09,10172.96012470046532384260000,10172.96011450046532384260000,0.00001020000000000000000,0.0000102000000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000010200000000000000000,0E-25,0E-11,0E-25,1.0026580154837127705637601247744365742417E-9,0.001858740000000000000000,1.8271378017956490446536379640830128722657691055625E-7,0.001858740000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681171199999999999,2023-04-10,10172.96017644046532384260000,10172.96012470046532384260000,0.00005174000000000000000,0.0000517400000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000051740000000000000000,0E-25,0E-11,0E-25,5.0860319283443021385658687208353554564399E-9,0.001910480000000000000000,1.8779981115275337094399565879618795303935617608518E-7,0.001910480000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681257599999999999,2023-04-11,10172.96015606046532384260000,10172.96017644046532384260000,-0.00002038000000000000000,-0.0000203800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000020380000000000000000,0E-25,0E-11,0E-25,-2.00335002266085680030077861389091248426682E-9,0.001890100000000000000000,1.8579646150230785950465033862733317235005796357882E-7,0.001890100000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681343999999999999,2023-04-12,10172.96018281046532384260000,10172.96015606046532384260000,0.00002675000000000000000,0.0000267500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000026750000000000000000,0E-25,0E-11,0E-25,2.6295197847662743991055481499820974341908E-9,0.001916850000000000000000,1.8842598079160428944824242136693924394792764557865E-7,0.001916850000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681430399999999999,2023-04-13,10172.96027658046532384260000,10172.96018281046532384260000,0.00009377000000000000000,0.0000937700000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000093770000000000000000,0E-25,0E-11,0E-25,9.2175726941746794071323743910988824921080E-9,0.002010620000000000000000,1.9764355166398516385772262773377659552964399330734E-7,0.002010620000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681516799999999999,2023-04-14,10172.96036565046532384260000,10172.96027658046532384260000,0.00008907000000000000000,0.0000890700000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000089070000000000000000,0E-25,0E-11,0E-25,8.7555635310059377429884087755256992190595E-9,0.002099690000000000000000,2.0639911338785055159008734364056699022151542620808E-7,0.002099690000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681603199999999999,2023-04-15,10172.96035675046532384260000,10172.96036565046532384260000,-0.00000890000000000000000,-0.0000089000000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000008900000000000000000,0E-25,0E-11,0E-25,-8.7486824681351528518580236053943497038681E-10,0.002090790000000000000000,2.0552424532084367248641886731320223511067096552689E-7,0.002090790000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681689599999999999,2023-04-16,10172.96038436046532384260000,10172.96035675046532384260000,0.00002761000000000000000,0.0000276100000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000027610000000000000000,0E-25,0E-11,0E-25,2.7140575635565952569842140657442946022344E-9,0.002118400000000000000000,2.0823830231922952831171328833829043880805270881446E-7,0.002118400000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681775999999999999,2023-04-17,10172.96034092046532384260000,10172.96038436046532384260000,-0.00004344000000000000000,-0.0000434400000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000043440000000000000000,0E-25,0E-11,0E-25,-4.27014343502045445140711161509409774444005E-9,0.002074960000000000000000,2.0396815975518237219210144737933525221824938265510E-7,0.002074960000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681862399999999999,2023-04-18,10172.96036915046532384260000,10172.96034092046532384260000,0.00002823000000000000000,0.0000282300000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000028230000000000000000,0E-25,0E-11,0E-25,2.7750034457959663641626941529083134952583E-9,0.002103190000000000000000,2.0674316262726534987084694123959200719281275866740E-7,0.002103190000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1681948799999999999,2023-04-19,10172.96020092046532384260000,10172.96036915046532384260000,-0.00016823000000000000000,-0.0001682300000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000168230000000000000000,0E-25,0E-11,0E-25,-1.653697585514615883908376367552934512338252E-8,0.001934960000000000000000,1.9020618991755436119770440524534491376680456961225E-7,0.001934960000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682035199999999999,2023-04-20,10172.96020862046532384260000,10172.96020092046532384260000,0.00000770000000000000000,0.0000077000000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000007700000000000000000,0E-25,0E-11,0E-25,7.569084954547735256658142392551555773785E-10,0.001942660000000000000000,1.9096309826846754332560238383805274299920863865253E-7,0.001942660000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682121599999999999,2023-04-21,10172.96011571046532384260000,10172.96020862046532384260000,-0.00009291000000000000000,-0.0000929100000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000092910000000000000000,0E-25,0E-11,0E-25,-9.13303483889271383071753033592778991282905E-9,0.001849750000000000000000,1.8183006509023514872213229433979208183889354368247E-7,0.001849750000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682207999999999999,2023-04-22,10172.96013981046532384260000,10172.96011571046532384260000,0.00002410000000000000000,0.0000241000000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000024100000000000000000,0E-25,0E-11,0E-25,2.3690253108120919498328900086979262994012E-9,0.001873850000000000000000,1.8419908996467493431709666090184366254149343603035E-7,0.001873850000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682294399999999999,2023-04-23,10172.96012796046532384260000,10172.96013981046532384260000,-0.00001185000000000000000,-0.0000118500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000011850000000000000000,0E-25,0E-11,0E-25,-1.16485269156090293868644524998631021752899E-9,0.001862000000000000000000,1.8303423748632195556214986296712074054256353274889E-7,0.001862000000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682380799999999999,2023-04-24,10172.96010854046532384260000,10172.96012796046532384260000,-0.00001942000000000000000,-0.0000194200000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000019420000000000000000,0E-25,0E-11,0E-25,-1.90898221911083371483187451064526572574467E-9,0.001842580000000000000000,1.8112525561297601424439393025197316972952800296231E-7,0.001842580000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682467199999999999,2023-04-25,10172.96013242046532384260000,10172.96010854046532384260000,0.00002388000000000000000,0.0000238800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000023880000000000000000,0E-25,0E-11,0E-25,2.3473993552724262827970167126622015289112E-9,0.001866460000000000000000,1.8347265453756484955559062257659991389682349404675E-7,0.001866460000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682553599999999999,2023-04-26,10172.96013227046532384260000,10172.96013242046532384260000,-1.5000000000000000E-7,-1.500000000000000000E-7,0E-25,0E-19,0E-9,0,0E-27,0E-25,-1.50000000000000000E-7,0E-25,0E-11,0E-25,-1.474497078996320705149780514261756859752E-11,0.001866310000000000000000,1.8345790956947996786632881841571734318272427081033E-7,0.001866310000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682639999999999999,2023-04-27,10172.96017512046532384260000,10172.96013227046532384260000,0.00004285000000000000000,0.0000428500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000042850000000000000000,0E-25,0E-11,0E-25,4.2121466557282641271129607991777829810587E-9,0.001909160000000000000000,1.8767005543471443561377142925773165509105434983476E-7,0.001909160000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682726399999999999,2023-04-28,10172.96015710046532384260000,10172.96017512046532384260000,-0.00001802000000000000000,-0.0000180200000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000018020000000000000000,0E-25,0E-11,0E-25,-1.77136248346579340116080430934249849396635E-9,0.001891140000000000000000,1.8589869328054261321507838849485212579649742033280E-7,0.001891140000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682812799999999999,2023-04-29,10172.96017367046532384260000,10172.96015710046532384260000,0.00001657000000000000000,0.0000165700000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000016570000000000000000,0E-25,0E-11,0E-25,1.6288277693130022637001220942710215660649E-9,0.001907710000000000000000,1.8752752074440558217987060843686779514450871466626E-7,0.001907710000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682899199999999999,2023-04-30,10172.96014232046532384260000,10172.96017367046532384260000,-0.00003135000000000000000,-0.0000313500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000031350000000000000000,0E-25,0E-11,0E-25,-3.08169888260643127170216834555346744409808E-9,0.001876360000000000000000,1.8444582243020563579275738560045587708780949092751E-7,0.001876360000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1682985599999999999,2023-05-01,10172.96009728046532384260000,10172.96014232046532384260000,-0.00004504000000000000000,-0.0000450400000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000045040000000000000000,0E-25,0E-11,0E-25,-4.42742322489099204635879716442715294721425E-9,0.001831320000000000000000,1.8001840000233228882444118074274980884012890039567E-7,0.001831320000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683071999999999999,2023-05-02,10172.96013606046532384260000,10172.96009728046532384260000,0.00003878000000000000000,0.0000387800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000038780000000000000000,0E-25,0E-11,0E-25,3.8120664613996713630669839182687010390430E-9,0.001870100000000000000000,1.8383046576295800706905539693695157377376042978306E-7,0.001870100000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683158399999999999,2023-05-03,10172.96017028046532384260000,10172.96013606046532384260000,0.00003422000000000000000,0.0000342200000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000034220000000000000000,0E-25,0E-11,0E-25,3.3638193350133270958253974029102630097525E-9,0.001904320000000000000000,1.8719428446828358066648353526383681839761563616694E-7,0.001904320000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683244799999999999,2023-05-04,10172.96014303046532384260000,10172.96017028046532384260000,-0.00002725000000000000000,-0.0000272500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000027250000000000000000,0E-25,0E-11,0E-25,-2.67866968354096347943710948576896388282170E-9,0.001877070000000000000000,1.8451561527899900197480884820705182738394026358093E-7,0.001877070000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683331199999999999,2023-05-05,10172.96025908046532384260000,10172.96014303046532384260000,0.00011605000000000000000,0.0001160500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000116050000000000000000,0E-25,0E-11,0E-25,1.14076923892704236811501791805464711320869E-8,0.001993120000000000000000,1.9592330543323662538452092687418797316170777261587E-7,0.001993120000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683417599999999999,2023-05-06,10172.96016267046532384260000,10172.96025908046532384260000,-0.00009641000000000000000,-0.0000964100000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000096410000000000000000,0E-25,0E-11,0E-25,-9.47708410773979642636753560244263390689986E-9,0.001896710000000000000000,1.8644622309246336677584660557636172763658392504542E-7,0.001896710000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683503999999999999,2023-05-07,10172.96013704046532384260000,10172.96016267046532384260000,-0.00002563000000000000000,-0.0000256300000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000025630000000000000000,0E-25,0E-11,0E-25,-2.51942400148669859412611759358159712308452E-9,0.001871080000000000000000,1.8392679955436626149562386630472334713595249818722E-7,0.001871080000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683590399999999999,2023-05-08,10172.96011338046532384260000,10172.96013704046532384260000,-0.00002366000000000000000,-0.0000236600000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000023660000000000000000,0E-25,0E-11,0E-25,-2.32577339154729126867181557002894285291737E-9,0.001847420000000000000000,1.8160102658518180573644014564574631175526753185461E-7,0.001847420000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683676799999999999,2023-05-09,10172.96011248046532384260000,10172.96011338046532384260000,-9.0000000000000000E-7,-9.000000000000000000E-7,0E-25,0E-19,0E-9,0,0E-27,0E-25,-9.00000000000000000E-7,0E-25,0E-11,0E-25,-8.846982490536186961427078362319974915273E-11,0.001846520000000000000000,1.8151255677633482798295277222033419408564920738950E-7,0.001846520000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683763199999999999,2023-05-10,10172.96010690046532384260000,10172.96011248046532384260000,-0.00000558000000000000000,-0.0000055800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000005580000000000000000,0E-25,0E-11,0E-25,-5.4851291446177043310924142115409787221255E-10,0.001840940000000000000000,1.8096404396113417271575318357760990008852547969151E-7,0.001840940000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683849599999999999,2023-05-11,10172.96006077046532384260000,10172.96010690046532384260000,-0.00004613000000000000000,-0.0000461300000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000046130000000000000000,0E-25,0E-11,0E-25,-4.53457002831549066638657118560906096400952E-9,0.001794810000000000000000,1.7642947473285049028439560519442607101619391420849E-7,0.001794810000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1683935999999999999,2023-05-12,10172.96007306046532384260000,10172.96006077046532384260000,0.00001229000000000000000,0.0000122900000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000012290000000000000000,0E-25,0E-11,0E-25,1.2081046152332182936328758965235854562817E-9,0.001807100000000000000000,1.7763757913347892938801655240144281660618266218712E-7,0.001807100000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684022399999999999,2023-05-13,10172.96006108046532384260000,10172.96007306046532384260000,-0.00001198000000000000000,-0.0000119800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000011980000000000000000,0E-25,0E-11,0E-25,-1.17763167396329897297794161793441699017324E-9,0.001795120000000000000000,1.7645994766732045397398133078367865068767075590369E-7,0.001795120000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684108799999999999,2023-05-14,10172.96006546046532384260000,10172.96006108046532384260000,0.00000438000000000000000,0.0000043800000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000004380000000000000000,0E-25,0E-11,0E-25,4.305531500862692123122901136595394681202E-10,0.001799500000000000000000,1.7689050074124596087181263335472865513074684141829E-7,0.001799500000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684195199999999999,2023-05-15,10172.96008309046532384260000,10172.96006546046532384260000,0.00001763000000000000000,0.0000176300000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000017630000000000000000,0E-25,0E-11,0E-25,1.7330255782540518422728850936614982995027E-9,0.001817130000000000000000,1.7862352600994087326093006696343799252496106333069E-7,0.001817130000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684281599999999999,2023-05-16,10172.96008991046532384260000,10172.96008309046532384260000,0.00000682000000000000000,0.0000068200000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000006820000000000000000,0E-25,0E-11,0E-25,6.704046751678728300339233058122683071768E-10,0.001823950000000000000000,1.7929393056490925681102485402052654868468381594808E-7,0.001823950000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684367999999999999,2023-05-17,10172.96008768046532384260000,10172.96008991046532384260000,-0.00000223000000000000000,-0.0000022300000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000002230000000000000000,0E-25,0E-11,0E-25,-2.1920856666013193491520350035131127693569E-10,0.001821720000000000000000,1.7907472203750383801901240782483886962031324013467E-7,0.001821720000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684454399999999999,2023-05-18,10172.96006749046532384260000,10172.96008768046532384260000,-0.00002019000000000000000,-0.0000201900000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000020190000000000000000,0E-25,0E-11,0E-25,-1.98467307705750745976541977580720241180540E-9,0.001801530000000000000000,1.7709004931191218364338547319999957895593474988023E-7,0.001801530000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684540799999999999,2023-05-19,10172.96007810046532384260000,10172.96006749046532384260000,0.00001061000000000000000,0.0000106100000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000010610000000000000000,0E-25,0E-11,0E-25,1.0429609405335399734982597406937411715167E-9,0.001812140000000000000000,1.7813301006665995189768952537899328256953861097886E-7,0.001812140000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684627199999999999,2023-05-20,10172.96008562046532384260000,10172.96007810046532384260000,0.00000752000000000000000,0.0000075200000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000007520000000000000000,0E-25,0E-11,0E-25,7.392145395506323122223587751774308193202E-10,0.001819660000000000000000,1.7887222447398563515697724881451608088437524651256E-7,0.001819660000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684713599999999999,2023-05-21,10172.96007053046532384260000,10172.96008562046532384260000,-0.00001509000000000000000,-0.0000150900000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000015090000000000000000,0E-25,0E-11,0E-25,-1.48334406829432049642174180045230848650035E-9,0.001804570000000000000000,1.7738888066882005858201879688925808351814943054596E-7,0.001804570000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684799999999999999,2023-05-22,10172.96008314046532384260000,10172.96007053046532384260000,0.00001261000000000000000,0.0000126100000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000012610000000000000000,0E-25,0E-11,0E-25,1.2395605519507810385406257605820469326010E-9,0.001817180000000000000000,1.7862844099935007070129752372319586120587826524300E-7,0.001817180000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684886399999999999,2023-05-23,10172.96012001046532384260000,10172.96008314046532384260000,0.00003687000000000000000,0.0000368700000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000036870000000000000000,0E-25,0E-11,0E-25,3.6243138377299095888997455946434758266439E-9,0.001854050000000000000000,1.8225275417653880136378011789085275668378153632446E-7,0.001854050000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1684972799999999999,2023-05-24,10172.96006597046532384260000,10172.96012001046532384260000,-0.00005404000000000000000,-0.0000540400000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,-0.000054040000000000000000,0E-25,0E-11,0E-25,-5.31212148307767148981887088849906041972523E-9,0.001800010000000000000000,1.7694063363339127102727460659481512691200004472044E-7,0.001800010000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1685059199999999999,2023-05-25,10172.96007162046532384260000,10172.96006597046532384260000,0.00000565000000000000000,0.0000056500000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000005650000000000000000,0E-25,0E-11,0E-25,5.553939033831260278021241700105585341486E-10,0.001805660000000000000000,1.7749602743819418554117962284215158744185228082138E-7,0.001805660000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1685145599999999999,2023-05-26,10172.96009398046532384260000,10172.96007162046532384260000,0.00002236000000000000000,0.0000223600000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000022360000000000000000,0E-25,0E-11,0E-25,2.1979836588937130958767300415086502969550E-9,0.001828020000000000000000,1.7969401070212339951271712424020187156992751741066E-7,0.001828020000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
BTC_PROMO_DECISION,conditional,run_d434594cde4077ba6661d7e4,1685231999999999999,2023-05-27,10172.96009585046532384260000,10172.96009398046532384260000,0.00000187000000000000000,0.0000018700000000000000000,0E-25,0E-19,0E-9,0,0E-27,0E-25,0.000001870000000000000000,0E-25,0E-11,0E-25,1.838206365428008211555568441970971323267E-10,0.001829890000000000000000,1.7987783130560094288333857086102307732888246826663E-7,0.001829890000000,0E-24,10172.958265960465323842600001,0E-26,-1.00E-24,False,0,,0,no active short
