run_id,fact_id,source_id,symbol,market,parameter,observed_value,observed_at_utc,orders_population,orders_tested,candidate_orders,orders_unknown,market_applicability,note,scope
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_LOT_SIZE_stepSize,FUTI22,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_BTCUSDT_LOT_SIZE_maxQty,FUTI22,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2022-01-02T13:48:38Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_LOT_SIZE_maxQty,FUTI22,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2022-01-02T13:48:38Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_BTCUSDT_LOT_SIZE_minQty,FUTI22,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_LOT_SIZE_minQty,FUTI22,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI22,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI22,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI22,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2022-01-02T13:48:38Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI22,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2022-01-02T13:48:38Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI22,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI22,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_BTCUSDT_MIN_NOTIONAL_notional,FUTI22,BTCUSDT,futures,MIN_NOTIONAL.notional,5,2022-01-02T13:48:38Z,24,24,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_BTCUSDT_MIN_NOTIONAL_notional,FUTI22,BTCUSDT,futures,MIN_NOTIONAL.notional,5,2022-01-02T13:48:38Z,191,75,0,116,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_LOT_SIZE_stepSize,FUTI22,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_LOT_SIZE_stepSize,FUTI22,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_LOT_SIZE_maxQty,FUTI22,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2022-01-02T13:48:38Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_LOT_SIZE_maxQty,FUTI22,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2022-01-02T13:48:38Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_LOT_SIZE_minQty,FUTI22,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_LOT_SIZE_minQty,FUTI22,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI22,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI22,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-01-02T13:48:38Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI22,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2022-01-02T13:48:38Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI22,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2022-01-02T13:48:38Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI22,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI22,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-01-02T13:48:38Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22_ETHUSDT_MIN_NOTIONAL_notional,FUTI22,ETHUSDT,futures,MIN_NOTIONAL.notional,5,2022-01-02T13:48:38Z,43,43,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22_ETHUSDT_MIN_NOTIONAL_notional,FUTI22,ETHUSDT,futures,MIN_NOTIONAL.notional,5,2022-01-02T13:48:38Z,135,88,0,47,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_LOT_SIZE_stepSize,FUTI22B,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_LOT_SIZE_stepSize,FUTI22B,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_LOT_SIZE_maxQty,FUTI22B,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2022-11-16T20:55:42Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_LOT_SIZE_maxQty,FUTI22B,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2022-11-16T20:55:42Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_LOT_SIZE_minQty,FUTI22B,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_LOT_SIZE_minQty,FUTI22B,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI22B,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI22B,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI22B,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2022-11-16T20:55:42Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI22B,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2022-11-16T20:55:42Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI22B,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI22B,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_BTCUSDT_MIN_NOTIONAL_notional,FUTI22B,BTCUSDT,futures,MIN_NOTIONAL.notional,5,2022-11-16T20:55:42Z,24,24,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_BTCUSDT_MIN_NOTIONAL_notional,FUTI22B,BTCUSDT,futures,MIN_NOTIONAL.notional,5,2022-11-16T20:55:42Z,191,75,0,116,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_LOT_SIZE_stepSize,FUTI22B,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_LOT_SIZE_stepSize,FUTI22B,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_LOT_SIZE_maxQty,FUTI22B,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2022-11-16T20:55:42Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_LOT_SIZE_maxQty,FUTI22B,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2022-11-16T20:55:42Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_LOT_SIZE_minQty,FUTI22B,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_LOT_SIZE_minQty,FUTI22B,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI22B,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI22B,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2022-11-16T20:55:42Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI22B,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2022-11-16T20:55:42Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI22B,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2022-11-16T20:55:42Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI22B,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI22B,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2022-11-16T20:55:42Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI22B_ETHUSDT_MIN_NOTIONAL_notional,FUTI22B,ETHUSDT,futures,MIN_NOTIONAL.notional,5,2022-11-16T20:55:42Z,43,43,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI22B_ETHUSDT_MIN_NOTIONAL_notional,FUTI22B,ETHUSDT,futures,MIN_NOTIONAL.notional,5,2022-11-16T20:55:42Z,135,88,0,47,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_LOT_SIZE_minQty,FUTI26,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_LOT_SIZE_minQty,FUTI26,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_LOT_SIZE_maxQty,FUTI26,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2026-02-17T04:13:28Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_LOT_SIZE_maxQty,FUTI26,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2026-02-17T04:13:28Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_LOT_SIZE_stepSize,FUTI26,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_LOT_SIZE_stepSize,FUTI26,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI26,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2026-02-17T04:13:28Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI26,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2026-02-17T04:13:28Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI26,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI26,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI26,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI26,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_BTCUSDT_MIN_NOTIONAL_notional,FUTI26,BTCUSDT,futures,MIN_NOTIONAL.notional,100,2026-02-17T04:13:28Z,24,24,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_BTCUSDT_MIN_NOTIONAL_notional,FUTI26,BTCUSDT,futures,MIN_NOTIONAL.notional,100,2026-02-17T04:13:28Z,191,75,0,116,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_LOT_SIZE_minQty,FUTI26,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_LOT_SIZE_minQty,FUTI26,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_LOT_SIZE_maxQty,FUTI26,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2026-02-17T04:13:28Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_LOT_SIZE_maxQty,FUTI26,ETHUSDT,futures,LOT_SIZE.maxQty,10000,2026-02-17T04:13:28Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_LOT_SIZE_stepSize,FUTI26,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_LOT_SIZE_stepSize,FUTI26,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI26,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_MARKET_LOT_SIZE_stepSize,FUTI26,ETHUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-02-17T04:13:28Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI26,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_MARKET_LOT_SIZE_minQty,FUTI26,ETHUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-02-17T04:13:28Z,135,135,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI26,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2026-02-17T04:13:28Z,43,43,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_MARKET_LOT_SIZE_maxQty,FUTI26,ETHUSDT,futures,MARKET_LOT_SIZE.maxQty,2000,2026-02-17T04:13:28Z,135,135,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26_ETHUSDT_MIN_NOTIONAL_notional,FUTI26,ETHUSDT,futures,MIN_NOTIONAL.notional,20,2026-02-17T04:13:28Z,43,43,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26_ETHUSDT_MIN_NOTIONAL_notional,FUTI26,ETHUSDT,futures,MIN_NOTIONAL.notional,20,2026-02-17T04:13:28Z,135,88,0,47,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_LOT_SIZE_minQty,FUTI26B,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_LOT_SIZE_minQty,FUTI26B,BTCUSDT,futures,LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_LOT_SIZE_stepSize,FUTI26B,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_LOT_SIZE_stepSize,FUTI26B,BTCUSDT,futures,LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_LOT_SIZE_maxQty,FUTI26B,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2026-05-10T10:30:16Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_LOT_SIZE_maxQty,FUTI26B,BTCUSDT,futures,LOT_SIZE.maxQty,1000,2026-05-10T10:30:16Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI26B,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,24,24,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_MARKET_LOT_SIZE_minQty,FUTI26B,BTCUSDT,futures,MARKET_LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,191,191,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI26B,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2026-05-10T10:30:16Z,24,24,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_MARKET_LOT_SIZE_maxQty,FUTI26B,BTCUSDT,futures,MARKET_LOT_SIZE.maxQty,120,2026-05-10T10:30:16Z,191,191,0,0,,quantity_above_order_maximum,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI26B,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,24,24,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_MARKET_LOT_SIZE_stepSize,FUTI26B,BTCUSDT,futures,MARKET_LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,191,191,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_BTCUSDT_MIN_NOTIONAL_notional,FUTI26B,BTCUSDT,futures,MIN_NOTIONAL.notional,50,2026-05-10T10:30:16Z,24,24,0,0,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_BTCUSDT_MIN_NOTIONAL_notional,FUTI26B,BTCUSDT,futures,MIN_NOTIONAL.notional,50,2026-05-10T10:30:16Z,191,75,0,116,,requested_quantity_times_first_fill_reference_proxy,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_LOT_SIZE_stepSize,FUTI26B,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,43,43,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_dfea4b7ac1475668d5968c97,FUTI26B_ETHUSDT_LOT_SIZE_stepSize,FUTI26B,ETHUSDT,futures,LOT_SIZE.stepSize,0.001,2026-05-10T10:30:16Z,135,135,0,0,,quantity_modulo_positive_step,atemporal_candidate_no_interpolation
run_ad71d751b20623006c195ff3,FUTI26B_ETHUSDT_LOT_SIZE_minQty,FUTI26B,ETHUSDT,futures,LOT_SIZE.minQty,0.001,2026-05-10T10:30:16Z,43,43,0,0,,quantity_below_minimum,atemporal_candidate_no_interpolation
