run_id,strategy,symbol,time_ns,timestamp_utc,short_quantity,mark_price,position_notional_usdt,average_entry,collateral_usdt,margin_balance_usdt,base_maintenance_usdt,base_tier_index
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642463999999999999,2022-01-17T23:59:59.999999999Z,0,3210.54769934,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1642550399999999999,2022-01-18T23:59:59.999999999Z,0,42355.69932790,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642550399999999999,2022-01-18T23:59:59.999999999Z,0,3161.71656254,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1642636799999999999,2022-01-19T23:59:59.999999999Z,0,41696.56000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642636799999999999,2022-01-19T23:59:59.999999999Z,0,3087.82487006,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1642723199999999999,2022-01-20T23:59:59.999999999Z,0,40682.31000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642723199999999999,2022-01-20T23:59:59.999999999Z,0,3000.55000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1642809599999999999,2022-01-21T23:59:59.999999999Z,0,36488.82503509,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642809599999999999,2022-01-21T23:59:59.999999999Z,0,2570.21000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1642895999999999999,2022-01-22T23:59:59.999999999Z,0,35025.71000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642895999999999999,2022-01-22T23:59:59.999999999Z,0,2407.37773165,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1642982399999999999,2022-01-23T23:59:59.999999999Z,0,36238.16780648,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1642982399999999999,2022-01-23T23:59:59.999999999Z,0,2539.35607589,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643068799999999999,2022-01-24T23:59:59.999999999Z,0,36634.66930514,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643068799999999999,2022-01-24T23:59:59.999999999Z,0,2437.97275220,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643155199999999999,2022-01-25T23:59:59.999999999Z,0,36894.53000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643155199999999999,2022-01-25T23:59:59.999999999Z,0,2451.49000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643241599999999999,2022-01-26T23:59:59.999999999Z,0,36771.09733007,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643241599999999999,2022-01-26T23:59:59.999999999Z,0,2460.55911666,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643327999999999999,2022-01-27T23:59:59.999999999Z,0,37042.27759361,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643327999999999999,2022-01-27T23:59:59.999999999Z,0,2413.93778973,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643414399999999999,2022-01-28T23:59:59.999999999Z,0,37723.76300354,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643414399999999999,2022-01-28T23:59:59.999999999Z,0,2544.37111577,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643500799999999999,2022-01-29T23:59:59.999999999Z,0,38167.33000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643500799999999999,2022-01-29T23:59:59.999999999Z,0,2601.70000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643587199999999999,2022-01-30T23:59:59.999999999Z,0,37877.29000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643587199999999999,2022-01-30T23:59:59.999999999Z,0,2600.31594418,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643673599999999999,2022-01-31T23:59:59.999999999Z,0,38478.49873461,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643673599999999999,2022-01-31T23:59:59.999999999Z,0,2687.37218937,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643759999999999999,2022-02-01T23:59:59.999999999Z,0,38688.23000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643759999999999999,2022-02-01T23:59:59.999999999Z,0,2787.47389009,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1643846399999999999,2022-02-02T23:59:59.999999999Z,0,36893.74000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1643846399999999999,2022-02-02T23:59:59.999999999Z,0,2678.96207189,0E-8,0,0,0E-8,0,
