run_id,symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,units,data_kind,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,total_pnl_usdt
run_edc965655c124abd4318e838,BTCUSDT,permanent,False,1788220799999999999,2026-08-31T23:59:59.999999999Z,"{""data_kind"":""identifier, label or count as column indicates"",""fees_usdt"":""USDT"",""funding_filter_enabled"":""boolean"",""funding_usdt"":""USDT"",""futures_pnl_usdt"":""USDT"",""liquidation_fees_usdt"":""USDT"",""run_id"":""identifier, label or count as column indicates"",""slippage_informational_usdt"":""USDT"",""spot_pnl_usdt"":""USDT"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC"",""total_pnl_usdt"":""USDT""}",historical_assumptions,2417.248658993700000000000000,-2372.106300000000000000000005,947.5866746504031951504,-97.4873768837,0,13.71581334166704868618958758,895.241656760403195150399995
run_edc965655c124abd4318e838,ETHUSDT,permanent,False,1788220799999999999,2026-08-31T23:59:59.999999999Z,"{""data_kind"":""identifier, label or count as column indicates"",""fees_usdt"":""USDT"",""funding_filter_enabled"":""boolean"",""funding_usdt"":""USDT"",""futures_pnl_usdt"":""USDT"",""liquidation_fees_usdt"":""USDT"",""run_id"":""identifier, label or count as column indicates"",""slippage_informational_usdt"":""USDT"",""spot_pnl_usdt"":""USDT"",""strategy"":""identifier, label or count as column indicates"",""symbol"":""identifier, label or count as column indicates"",""time_ns"":""UTC nanoseconds when numeric; otherwise ISO 8601 UTC"",""timestamp_utc"":""ISO 8601 UTC"",""total_pnl_usdt"":""USDT""}",historical_assumptions,-93.033974876000000000000000,161.909255120450000000000000,850.3011319208710248118,-116.433165758,0,16.66250702306425163748195785,802.743246407321024811800000
