strategy,symbol,year,funding_time,funding_time_utc,price_method,event_id,short_before,prior_ledger_event_id,prior_ledger_time_ns,p95_abs_bps,base_funding_usdt,known_proxy_delta_usdt,favorable_price,adverse_price,favorable_delta_usdt,adverse_delta_usdt
conditional,BTCUSDT,2024,1718352000000000000,2024-06-14T08:00:00.000000000Z,exact,funding:BTCUSDT:1718352000000000000,0.045,funding:BTCUSDT:1718323200000000000,1718323200000000000,0.9387745588475827684944214000,0.3010856294680650000,8.158326750000E-7,66907.91765957,66907.91765957,0E-19,0E-19
conditional,ETHUSDT,2024,1718352000000000000,2024-06-14T08:00:00.000000000Z,exact,funding:ETHUSDT:1718352000000000000,0.847,funding:ETHUSDT:1718323200000000000,1718323200000000000,1.135601893930837155781560200,0.2978034617247690000,1.155003080000E-7,3515.97947727,3515.97947727,0E-19,0E-19
conditional,BTCUSDT,2024,1718380800000000000,2024-06-14T16:00:00.000000000Z,exact,funding:BTCUSDT:1718380800000000000,0.045,funding:BTCUSDT:1718352000000000000,1718352000000000000,0.9387745588475827684944214000,0.2987442525000150000,-1.417021650000E-7,66387.61166667,66387.61166667,0E-19,0E-19
conditional,ETHUSDT,2024,1718380800000000000,2024-06-14T16:00:00.000000000Z,exact,funding:ETHUSDT:1718380800000000000,0.847,funding:ETHUSDT:1718352000000000000,1718352000000000000,1.135601893930837155781560200,0.2932205628916410000,8.662497690000E-7,3461.87205303,3461.87205303,0E-19,0E-19
conditional,BTCUSDT,2024,1718409600000000000,2024-06-15T00:00:00.000000000Z,exact,funding:BTCUSDT:1718409600000000000,0.045,funding:BTCUSDT:1718380800000000000,1718380800000000000,0.9387745588475827684944214000,0.2971786500000000000,4.500000000000E-7,66039.70000000,66039.70000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718409600000000000,2024-06-15T00:00:00.000000000Z,exact,funding:ETHUSDT:1718409600000000000,0.847,funding:ETHUSDT:1718380800000000000,1718380800000000000,1.135601893930837155781560200,0.2948301368834360000,0E-19,3480.87528788,3480.87528788,0E-19,0E-19
conditional,BTCUSDT,2024,1718438400000000000,2024-06-15T08:00:00.000000000Z,exact,funding:BTCUSDT:1718438400000000000,0.045,funding:BTCUSDT:1718409600000000000,1718409600000000000,0.9387745588475827684944214000,0.2973459408510600000,-0.0000031834356300000,66076.87574468,66076.87574468,0E-19,0E-19
conditional,ETHUSDT,2024,1718438400000000000,2024-06-15T08:00:00.000000000Z,exact,funding:ETHUSDT:1718438400000000000,0.911,fill:fill-conditional-00000196-1718409900000000000,1718409900000000000,1.135601893930837155781560200,0.3215236179836370000,-0.0000015942500000000,3529.34816667,3529.34816667,0E-19,0E-19
conditional,BTCUSDT,2024,1718467200000000000,2024-06-15T16:00:00.000000000Z,exact,funding:BTCUSDT:1718467200000000000,0.045,funding:BTCUSDT:1718438400000000000,1718438400000000000,0.9387745588475827684944214000,0.2984035500000000000,-4.500000000000E-7,66311.90000000,66311.90000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718467200000000000,2024-06-15T16:00:00.000000000Z,exact,funding:ETHUSDT:1718467200000000000,0.911,funding:ETHUSDT:1718438400000000000,1718438400000000000,1.135601893930837155781560200,0.3247997410000000000,0.0000081990000000000,3565.31000000,3565.31000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718496000001000000,2024-06-16T00:00:00.001000000Z,exact,funding:BTCUSDT:1718496000001000000,0.045,funding:BTCUSDT:1718467200000000000,1718467200000000000,0.9387745588475827684944214000,0.2979617873297850000,0E-19,66213.73051773,66213.73051773,0E-19,0E-19
conditional,ETHUSDT,2024,1718496000001000000,2024-06-16T00:00:00.001000000Z,exact,funding:ETHUSDT:1718496000001000000,0.911,funding:ETHUSDT:1718467200000000000,1718467200000000000,1.135601893930837155781560200,0.3250392780973960000,0E-19,3567.93938636,3567.93938636,0E-19,0E-19
conditional,BTCUSDT,2024,1718524800000000000,2024-06-16T08:00:00.000000000Z,exact,funding:BTCUSDT:1718524800000000000,0.045,funding:BTCUSDT:1718496000001000000,1718496000001000000,0.9387745588475827684944214000,0.2981223000000000000,0E-19,66249.40000000,66249.40000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718524800000000000,2024-06-16T08:00:00.000000000Z,exact,funding:ETHUSDT:1718524800000000000,0.911,funding:ETHUSDT:1718496000001000000,1718496000001000000,1.135601893930837155781560200,0.3244408070000000000,0E-19,3561.37000000,3561.37000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718553600000000000,2024-06-16T16:00:00.000000000Z,exact,funding:BTCUSDT:1718553600000000000,0.045,funding:BTCUSDT:1718524800000000000,1718524800000000000,0.9387745588475827684944214000,0.3001194578936250000,0.0000050591489400000,66693.21286525,66693.21286525,0E-19,0E-19
conditional,ETHUSDT,2024,1718553600000000000,2024-06-16T16:00:00.000000000Z,exact,funding:ETHUSDT:1718553600000000000,0.911,funding:ETHUSDT:1718524800000000000,1718524800000000000,1.135601893930837155781560200,0.3271732196810330000,0.0000030435680990000,3591.36355303,3591.36355303,0E-19,0E-19
conditional,BTCUSDT,2024,1718582400000000000,2024-06-17T00:00:00.000000000Z,exact,funding:BTCUSDT:1718582400000000000,0.045,funding:BTCUSDT:1718553600000000000,1718553600000000000,0.9387745588475827684944214000,0.2999615694893550000,1.732978800000E-7,66658.12655319,66658.12655319,0E-19,0E-19
conditional,ETHUSDT,2024,1718582400000000000,2024-06-17T00:00:00.000000000Z,exact,funding:ETHUSDT:1718582400000000000,0.911,funding:ETHUSDT:1718553600000000000,1718553600000000000,1.135601893930837155781560200,0.3300692261317730000,-1.863414060000E-7,3623.15286643,3623.15286643,0E-19,0E-19
conditional,BTCUSDT,2024,1718611200000000000,2024-06-17T08:00:00.000000000Z,exact,funding:BTCUSDT:1718611200000000000,0.045,funding:BTCUSDT:1718582400000000000,1718582400000000000,0.9387745588475827684944214000,0.2976628500000000000,-4.500000000000E-7,66147.30000000,66147.30000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718611200000000000,2024-06-17T08:00:00.000000000Z,exact,funding:ETHUSDT:1718611200000000000,0.911,funding:ETHUSDT:1718582400000000000,1718582400000000000,1.135601893930837155781560200,0.3235480270000000000,0.0000428170000000000,3551.57000000,3551.57000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718640000000000000,2024-06-17T16:00:00.000000000Z,exact,funding:BTCUSDT:1718640000000000000,0.045,funding:BTCUSDT:1718611200000000000,1718611200000000000,0.9387745588475827684944214000,0.2940385500000000000,-4.500000000000E-7,65341.90000000,65341.90000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718640000000000000,2024-06-17T16:00:00.000000000Z,exact,funding:ETHUSDT:1718640000000000000,0.911,funding:ETHUSDT:1718611200000000000,1718611200000000000,1.135601893930837155781560200,0.2909836451060000000,0.0000624285525000000,3495.80000000,3495.80000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718668800000000000,2024-06-18T00:00:00.000000000Z,exact,funding:BTCUSDT:1718668800000000000,0.045,funding:BTCUSDT:1718640000000000000,1718640000000000000,0.9387745588475827684944214000,0.2991240000000000000,0E-19,66472.00000000,66472.00000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718668800000000000,2024-06-18T00:00:00.000000000Z,exact,funding:ETHUSDT:1718668800000000000,0.911,funding:ETHUSDT:1718640000000000000,1718640000000000000,1.135601893930837155781560200,0.2125950177502686583,-0.0000011976815129247,3509.76769697,3509.76769697,0E-19,0E-19
conditional,BTCUSDT,2024,1718697600000000000,2024-06-18T08:00:00.000000000Z,exact,funding:BTCUSDT:1718697600000000000,0.045,funding:BTCUSDT:1718668800000000000,1718668800000000000,0.9387745588475827684944214000,0.2432983170600000000,3.706200000000E-7,65646.30000000,65646.30000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718697600000000000,2024-06-18T08:00:00.000000000Z,exact,funding:ETHUSDT:1718697600000000000,0.911,funding:ETHUSDT:1718668800000000000,1718668800000000000,1.135601893930837155781560200,0.2457461673000000000,0E-19,3442.50000000,3442.50000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718726400000000000,2024-06-18T16:00:00.000000000Z,exact,funding:BTCUSDT:1718726400000000000,0.045,funding:BTCUSDT:1718697600000000000,1718697600000000000,0.9387745588475827684944214000,0.2910439399787100000,0E-19,64676.43110638,64676.43110638,0E-19,0E-19
conditional,ETHUSDT,2024,1718726400000000000,2024-06-18T16:00:00.000000000Z,exact,funding:ETHUSDT:1718726400000000000,0.911,funding:ETHUSDT:1718697600000000000,1718697600000000000,1.135601893930837155781560200,0.1936727411317665370,0E-19,3422.85571970,3422.85571970,0E-19,0E-19
conditional,BTCUSDT,2024,1718755200001000000,2024-06-19T00:00:00.001000000Z,exact,funding:BTCUSDT:1718755200001000000,0.045,funding:BTCUSDT:1718726400000000000,1718726400000000000,0.9387745588475827684944214000,0.2931750000000000000,-4.500000000000E-7,65150.00000000,65150.00000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718755200001000000,2024-06-19T00:00:00.001000000Z,exact,funding:ETHUSDT:1718755200001000000,0.911,funding:ETHUSDT:1718726400000000000,1718726400000000000,1.135601893930837155781560200,0.3172411740000000000,-9.110000000000E-7,3482.34000000,3482.34000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718784000001000000,2024-06-19T08:00:00.001000000Z,exact,funding:BTCUSDT:1718784000001000000,0.048,fill:fill-conditional-00000198-1718755500000000000,1718755500000000000,0.9387745588475827684944214000,0.1293467832000000000,0E-19,65295.00000000,65295.00000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718784000001000000,2024-06-19T08:00:00.001000000Z,exact,funding:ETHUSDT:1718784000001000000,0.911,funding:ETHUSDT:1718755200001000000,1718755200001000000,1.135601893930837155781560200,0.3227745880000000000,0E-19,3543.08000000,3543.08000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718812800000000000,2024-06-19T16:00:00.000000000Z,exact,funding:BTCUSDT:1718812800000000000,0.048,funding:BTCUSDT:1718784000001000000,1718784000001000000,0.9387745588475827684944214000,0.0924214672298210544,0E-19,64895.42413059,64895.42413059,0E-19,0E-19
conditional,ETHUSDT,2024,1718812800000000000,2024-06-19T16:00:00.000000000Z,exact,funding:ETHUSDT:1718812800000000000,0.911,funding:ETHUSDT:1718784000001000000,1718784000001000000,1.135601893930837155781560200,0.1967610120458000000,5.577142000000E-7,3527.99000000,3527.99000000,0E-19,0E-19
conditional,BTCUSDT,2024,1718841600000000000,2024-06-20T00:00:00.000000000Z,exact,funding:BTCUSDT:1718841600000000000,0.048,funding:BTCUSDT:1718812800000000000,1718812800000000000,0.9387745588475827684944214000,0.1226394115273317984,0E-19,64946.30757887,64946.30757887,0E-19,0E-19
conditional,ETHUSDT,2024,1718841600000000000,2024-06-20T00:00:00.000000000Z,exact,funding:ETHUSDT:1718841600000000000,0.911,funding:ETHUSDT:1718812800000000000,1718812800000000000,1.135601893930837155781560200,0.3242344489662610000,0E-19,3559.10481851,3559.10481851,0E-19,0E-19
conditional,BTCUSDT,2024,1718870400000000000,2024-06-20T08:00:00.000000000Z,exact,funding:BTCUSDT:1718870400000000000,0.048,funding:BTCUSDT:1718841600000000000,1718841600000000000,0.9387745588475827684944214000,0.1881089898720000000,2.857440000000E-7,65831.30000000,65831.30000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718870400000000000,2024-06-20T08:00:00.000000000Z,exact,funding:ETHUSDT:1718870400000000000,0.911,funding:ETHUSDT:1718841600000000000,1718841600000000000,1.135601893930837155781560200,0.2105462732059050000,-0.0000048964616464036,3606.10950000,3606.10950000,0E-19,0E-19
conditional,BTCUSDT,2024,1718899200000000000,2024-06-20T16:00:00.000000000Z,exact,funding:BTCUSDT:1718899200000000000,0.048,funding:BTCUSDT:1718870400000000000,1718870400000000000,0.9387745588475827684944214000,0.2139678792457356672,0E-19,64801.04885816,64801.04885816,0E-19,0E-19
conditional,ETHUSDT,2024,1718899200000000000,2024-06-20T16:00:00.000000000Z,exact,funding:ETHUSDT:1718899200000000000,0.911,funding:ETHUSDT:1718870400000000000,1718870400000000000,1.135601893930837155781560200,0.1005279230517548696,0E-19,3505.36793182,3505.36793182,0E-19,0E-19
conditional,BTCUSDT,2024,1718928000000000000,2024-06-21T00:00:00.000000000Z,exact,funding:BTCUSDT:1718928000000000000,0.048,funding:BTCUSDT:1718899200000000000,1718899200000000000,0.9387745588475827684944214000,0.1040982919680000000,0E-19,64853.90000000,64853.90000000,0E-19,0E-19
conditional,ETHUSDT,2024,1718928000000000000,2024-06-21T00:00:00.000000000Z,exact,funding:ETHUSDT:1718928000000000000,0.911,funding:ETHUSDT:1718899200000000000,1718899200000000000,1.135601893930837155781560200,0.0238650823951201236,0E-19,3511.60560606,3511.60560606,0E-19,0E-19
conditional,BTCUSDT,2024,1718956800000000000,2024-06-21T08:00:00.000000000Z,exact,funding:BTCUSDT:1718956800000000000,0.048,funding:BTCUSDT:1718928000000000000,1718928000000000000,0.9387745588475827684944214000,0.2257521131520000000,0.0000014069760000000,64180.80000000,64180.80000000,0E-19,0E-19
