time_ns,date,equity_usdt,starting_equity_usdt,daily_return,net_pnl_usdt,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,reconciliation_residual_usdt,capital_deployed_usdt,capital_utilization,gross_exposure_usdt,free_cash_usdt,debt_usdt,invested_seconds,any_unhedged_seconds,any_covered_seconds,both_covered_seconds,cash_or_dust_seconds,calendar_seconds,net_pnl_full_usdt,daily_share_of_positive_profit_full,net_pnl_2022-2023_usdt,daily_share_of_positive_profit_2022-2023,net_pnl_2024-2026-08_usdt,daily_share_of_positive_profit_2024-2026-08,net_pnl_2023_usdt,daily_share_of_positive_profit_2023,strategy,source_run_id
1679702399999999999,2023-03-24,10073.63724956096690445460000,10037.72837398596690445460000,0.003577390644287840923868629,35.90887557500000000000000,-72.9300868000000000000000000,112.6605000000000000000000000,0.6077905000000000000,-4.429328125,0,0.602095847011599252013032975,0E-25,0.015743700000000000000000,0.000001562861517639633880006758257,0.015743700000000,10073.62150586096690445460000,0E-26,50460.000000000,7260.000000000,43200.000000000,0E-9,35940.000000000,86400,785.76304964716593690000000,0.04569936902877310667067930470,217.44071106276812412970000,0.1651432953814902910996593673,568.32233858439781277030000,,217.44071106276812412970000,0.1651432953814902910996593673,conditional,run_ad71d751b20623006c195ff3
1679702399999999999,2023-03-24,10296.99244629967741116769999,10223.13295185298741116770000,0.007224741651560214197421738,73.85949444668999999999999,-111.381432117200000000000000,193.142518813890000000000000,1.2471067200000000000,-9.1486989700,0,1.240142632590852267645540136,-1.0E-23,0.227210187200000000000000,0.00002206568455643085870206781948,0.2272101872000000,10296.76523611247741116769999,0E-26,50460.000000000,7260.000000000,43200.000000000,43200.000000000,35940.000000000,86400,1680.069216757425846802699990,0.04396217352832677191796117260,616.656596291913403246899990,0.1197741091084126378002737437,1063.41262046551244355580000,,507.49648829311686202810000,0.1455369567090101004607060724,permanent,run_dfea4b7ac1475668d5968c97
