symbol,time_ns,signal_utc,anchor,history_start,horizon_end,horizon_end_utc,forecast,no_change,realized,horizon_valid,realized_funding_events,reason,error_ewma,error_no_change,absolute_error_ewma,absolute_error_no_change
ETHUSDT,1642809660017000000,2022-01-22T00:01:00.017000000Z,1642809600017000000,1641600000014000000,1643414460017000000,2022-01-29T00:01:00.017000000Z,0.001075481452108066407305177943,0.001500449114318231131599679264,-0.00051219,True,21,,0.001587671452108066407305177943,0.002012639114318231131599679264,0.001587671452108066407305177943,0.002012639114318231131599679264
BTCUSDT,1642838460003000000,2022-01-22T08:01:00.003000000Z,1642838400003000000,1641600000014000000,1643443260003000000,2022-01-29T08:01:00.003000000Z,0.001231359993491505636807766111,0.0008656204207877045495786004896,0.00025113,True,21,,0.000980229993491505636807766111,0.0006144904207877045495786004896,0.000980229993491505636807766111,0.0006144904207877045495786004896
ETHUSDT,1642838460003000000,2022-01-22T08:01:00.003000000Z,1642838400003000000,1641600000014000000,1643443260003000000,2022-01-29T08:01:00.003000000Z,0.001286849437767302265090712786,0.002100001020833829572000486389,-0.00051219,True,21,,0.001799039437767302265090712786,0.002612191020833829572000486389,0.001799039437767302265090712786,0.002612191020833829572000486389
BTCUSDT,1642867260021000000,2022-01-22T16:01:00.021000000Z,1642867200021000000,1641657600000000000,1643472060021000000,2022-01-29T16:01:00.021000000Z,0.001410551127516200187583469467,0.002099998687500820311987305008,0.00012084,True,21,,0.001289711127516200187583469467,0.001979158687500820311987305008,0.001289711127516200187583469467,0.001979158687500820311987305008
ETHUSDT,1642867260021000000,2022-01-22T16:01:00.021000000Z,1642867200021000000,1641657600000000000,1643472060021000000,2022-01-29T16:01:00.021000000Z,0.001425435592184463247100478529,0.001958668775832015104990559381,-0.00061543,True,21,,0.002040865592184463247100478529,0.002574098775832015104990559381,0.002040865592184463247100478529,0.002574098775832015104990559381
BTCUSDT,1642896060026000000,2022-01-23T00:01:00.026000000Z,1642896000026000000,1641686400003000000,1643500860026000000,2022-01-30T00:01:00.026000000Z,0.001552784014914217914078927089,0.002099999635416729962373270421,0.00008134,True,21,,0.001471444014914217914078927089,0.002018659635416729962373270421,0.001471444014914217914078927089,0.002018659635416729962373270421
ETHUSDT,1642896060026000000,2022-01-23T00:01:00.026000000Z,1642896000026000000,1641686400003000000,1643500860026000000,2022-01-30T00:01:00.026000000Z,0.001564597821856909964760474898,0.002099999635416729962373270421,-0.00068695,True,21,,0.002251547821856909964760474898,0.002786949635416729962373270421,0.002251547821856909964760474898,0.002786949635416729962373270421
BTCUSDT,1642924860010000000,2022-01-23T08:01:00.010000000Z,1642924800010000000,1641715200000000000,1643529660010000000,2022-01-30T08:01:00.010000000Z,0.001178002352004108077787298420,-0.0002637601465334147407859671033,0.00018516,True,21,,0.000992842352004108077787298420,-0.0004489201465334147407859671033,0.000992842352004108077787298420,0.0004489201465334147407859671033
ETHUSDT,1642924860010000000,2022-01-23T08:01:00.010000000Z,1642924800010000000,1641715200000000000,1643529660010000000,2022-01-30T08:01:00.010000000Z,0.001016202040896534460020609894,-0.001093680607600337555743086524,-0.00070023,True,21,,0.001716432040896534460020609894,-0.000393450607600337555743086524,0.001716432040896534460020609894,0.000393450607600337555743086524
BTCUSDT,1642953660009000000,2022-01-23T16:01:00.009000000Z,1642953600009000000,1641744000000000000,1643558460009000000,2022-01-30T16:01:00.009000000Z,0.0008668035853039858218769953972,-0.0003303300114697920649233355876,0.00030089,True,21,,0.0005659135853039858218769953972,-0.0006312200114697920649233355876,0.0005659135853039858218769953972,0.0006312200114697920649233355876
ETHUSDT,1642953660009000000,2022-01-23T16:01:00.009000000Z,1642953600009000000,1641744000000000000,1643558460009000000,2022-01-30T16:01:00.009000000Z,0.0002294495228352979561015755982,-0.002797200097125003372395950430,-0.00053714,True,21,,0.0007665895228352979561015755982,-0.002260060097125003372395950430,0.0007665895228352979561015755982,0.002260060097125003372395950430
BTCUSDT,1642982460010000000,2022-01-24T00:01:00.010000000Z,1642982400010000000,1641772800000000000,1643587260010000000,2022-01-31T00:01:00.010000000Z,0.0008387288695815854524694520858,0.0007307999746250008810763582959,0.00035536,True,21,,0.0004833688695815854524694520858,0.0003754399746250008810763582959,0.0004833688695815854524694520858,0.0003754399746250008810763582959
ETHUSDT,1642982460010000000,2022-01-24T00:01:00.010000000Z,1642982400010000000,1641772800000000000,1643587260010000000,2022-01-31T00:01:00.010000000Z,0.0006154081345436631614755247596,0.002099999927083335865161949126,-0.00058575,True,21,,0.001201158134543663161475524760,0.002685749927083335865161949126,0.001201158134543663161475524760,0.002685749927083335865161949126
BTCUSDT,1643011260000000000,2022-01-24T08:01:00.000000000Z,1643011200000000000,1641772800000000000,1643616060000000000,2022-01-31T08:01:00.000000000Z,0.0009085277828613809524313844401,0.001177050408698058575714783234,0.00022562,True,21,,0.0006829077828613809524313844401,0.000951430408698058575714783234,0.0006829077828613809524313844401,0.000951430408698058575714783234
ETHUSDT,1643011260000000000,2022-01-24T08:01:00.000000000Z,1643011200000000000,1641772800000000000,1643616060000000000,2022-01-31T08:01:00.000000000Z,-0.00002170809021444418397086593136,-0.002472750858594048122933376019,-0.00057487,True,21,,0.0005531619097855558160291340686,-0.001897880858594048122933376019,0.0005531619097855558160291340686,0.001897880858594048122933376019
BTCUSDT,1643040060021000000,2022-01-24T16:01:00.021000000Z,1643040000021000000,1641830400007000000,1643644860021000000,2022-01-31T16:01:00.021000000Z,0.0009380895870973672114103975514,0.001051889232997434272704176153,0.00011905,True,21,,0.0008190395870973672114103975514,0.000932839232997434272704176153,0.0008190395870973672114103975514,0.000932839232997434272704176153
ETHUSDT,1643040060021000000,2022-01-24T16:01:00.021000000Z,1643040000021000000,1641830400007000000,1643644860021000000,2022-01-31T16:01:00.021000000Z,0.0004160345211543714790994004592,0.002099998468751116535644192760,-0.00068638,True,21,,0.001102414521154371479099400459,0.002786378468751116535644192760,0.001102414521154371479099400459,0.002786378468751116535644192760
BTCUSDT,1643068860000000000,2022-01-25T00:01:00.000000000Z,1643068800000000000,1641830400007000000,1643673660000000000,2022-02-01T00:01:00.000000000Z,0.001177802850025542681662657967,0.002100001531251116537272475094,-0.00002095,True,21,,0.001198752850025542681662657967,0.002120951531251116537272475094,0.001198752850025542681662657967,0.002120951531251116537272475094
ETHUSDT,1643068860000000000,2022-01-25T00:01:00.000000000Z,1643068800000000000,1641830400007000000,1643673660000000000,2022-02-01T00:01:00.000000000Z,0.0004036385780082600143409171058,0.0003559502595470642530676845285,-0.00060333,True,21,,0.001006968578008260014340917106,0.0009592802595470642530676845285,0.001006968578008260014340917106,0.0009592802595470642530676845285
BTCUSDT,1643097660000000000,2022-01-25T08:01:00.000000000Z,1643097600000000000,1641859200013000000,1643702460000000000,2022-02-01T08:01:00.000000000Z,0.001286860609606657819817429158,0.00170646,-0.00004108,True,21,,0.001327940609606657819817429158,0.00174754,0.001327940609606657819817429158,0.00174754
ETHUSDT,1643097660000000000,2022-01-25T08:01:00.000000000Z,1643097600000000000,1641859200013000000,1643702460000000000,2022-02-01T08:01:00.000000000Z,0.0005729751718509925568881752983,0.00122451,-0.00076440,True,21,,0.001337375171850992556888175298,0.00198891,0.001337375171850992556888175298,0.00198891
BTCUSDT,1643126460012000000,2022-01-25T16:01:00.012000000Z,1643126400012000000,1641916800000000000,1643731260012000000,2022-02-01T16:01:00.012000000Z,0.0005877507900766945963663793204,-0.002101679124300364874847968813,-0.00000356,True,21,,0.0005913107900766945963663793204,-0.002098119124300364874847968813,0.0005913107900766945963663793204,0.002098119124300364874847968813
ETHUSDT,1643126460012000000,2022-01-25T16:01:00.012000000Z,1643126400012000000,1641916800000000000,1643731260012000000,2022-02-01T16:01:00.012000000Z,0.0001133509709610478692537735319,-0.001654799310500287291546961856,-0.00089357,True,21,,0.001006920970961047869253773532,-0.000761229310500287291546961856,0.001006920970961047869253773532,0.000761229310500287291546961856
BTCUSDT,1643155260000000000,2022-01-26T00:01:00.000000000Z,1643155200000000000,1641916800000000000,1643760060000000000,2022-02-02T00:01:00.000000000Z,0.0004957799790817452452767389459,0.0001419600591500246458436024348,-0.00003937,True,21,,0.0005351499790817452452767389459,0.0001813300591500246458436024348,0.0005351499790817452452767389459,0.0001813300591500246458436024348
ETHUSDT,1643155260000000000,2022-01-26T00:01:00.000000000Z,1643155200000000000,1641916800000000000,1643760060000000000,2022-02-02T00:01:00.000000000Z,-0.00008541395205299600007900627829,-0.0008500803542001475833948264145,-0.00091565,True,21,,0.0008302360479470039999209937217,0.0000655696457998524166051735855,0.0008302360479470039999209937217,0.0000655696457998524166051735855
BTCUSDT,1643184060001000000,2022-01-26T08:01:00.001000000Z,1643184000001000000,1641945600012000000,1643788860001000000,2022-02-02T08:01:00.001000000Z,0.0003109767385434146650645845466,-0.0004000499861093754823133513086,0.00007968,True,21,,0.0002312967385434146650645845466,-0.0004797299861093754823133513086,0.0002312967385434146650645845466,0.0004797299861093754823133513086
ETHUSDT,1643184060001000000,2022-01-26T08:01:00.001000000Z,1643184000001000000,1641945600012000000,1643788860001000000,2022-02-02T08:01:00.001000000Z,-0.0004118223964064327942888106376,-0.001667609942096877010525103801,-0.00083641,True,21,,0.0004245876035935672057111893624,-0.000831199942096877010525103801,0.0004245876035935672057111893624,0.000831199942096877010525103801
BTCUSDT,1643212860005000000,2022-01-26T16:01:00.005000000Z,1643212800005000000,1642003200000000000,1643817660005000000,2022-02-02T16:01:00.005000000Z,0.00006788496979884914516365675710,-0.0008672998795416833969884170850,0.00014651,True,21,,-0.00007862503020115085483634324290,-0.001013809879541683396988417085,0.00007862503020115085483634324290,0.001013809879541683396988417085
ETHUSDT,1643212860005000000,2022-01-26T16:01:00.005000000Z,1643212800005000000,1642003200000000000,1643817660005000000,2022-02-02T16:01:00.005000000Z,-0.001196332373225910417630739827,-0.004214489414654247964687782682,-0.00063165,True,21,,-0.000564682373225910417630739827,-0.003582839414654247964687782682,0.000564682373225910417630739827,0.003582839414654247964687782682
BTCUSDT,1643241660004000000,2022-01-27T00:01:00.004000000Z,1643241600004000000,1642003200000000000,1643846460004000000,2022-02-03T00:01:00.004000000Z,-0.0001570697103214370261842231903,-0.001022490035503126232747438637,0.00011804,True,21,,-0.0002751097103214370261842231903,-0.001140530035503126232747438637,0.0002751097103214370261842231903,0.001140530035503126232747438637
ETHUSDT,1643241660004000000,2022-01-27T00:01:00.004000000Z,1643241600004000000,1642003200000000000,1643846460004000000,2022-02-03T00:01:00.004000000Z,-0.001328871284097034008175594808,-0.001838760063845835550202623271,-0.00092443,True,21,,-0.000404441284097034008175594808,-0.000914330063845835550202623271,0.000404441284097034008175594808,0.000914330063845835550202623271
BTCUSDT,1643270460004000000,2022-01-27T08:01:00.004000000Z,1643270400004000000,1642060800000000000,1643875260004000000,2022-02-03T08:01:00.004000000Z,-0.0005659924602860801297884222903,-0.00213906,0.00023158,True,21,,-0.0007975724602860801297884222903,-0.00237064,0.0007975724602860801297884222903,0.00237064
ETHUSDT,1643270460004000000,2022-01-27T08:01:00.004000000Z,1643270400004000000,1642060800000000000,1643875260004000000,2022-02-03T08:01:00.004000000Z,-0.0009334058826936044038805284173,0.00058821,-0.00101094,True,21,,0.0000775341173063955961194715827,0.00159915,0.0000775341173063955961194715827,0.00159915
BTCUSDT,1643299260019000000,2022-01-27T16:01:00.019000000Z,1643299200019000000,1642089600014000000,1643904060019000000,2022-02-03T16:01:00.019000000Z,-0.0007764934530263192774994004304,-0.001586339173781680322041498937,0.00029179,True,21,,-0.001068283453026319277499400430,-0.001878129173781680322041498937,0.001068283453026319277499400430,0.001878129173781680322041498937
ETHUSDT,1643299260019000000,2022-01-27T16:01:00.019000000Z,1643299200019000000,1642089600014000000,1643904060019000000,2022-02-03T16:01:00.019000000Z,-0.001356843257827708809961686107,-0.002985778444907059944239612375,-0.00094757,True,21,,-0.000409273257827708809961686107,-0.002038208444907059944239612375,0.000409273257827708809961686107,0.002038208444907059944239612375
BTCUSDT,1643328060000000000,2022-01-28T00:01:00.000000000Z,1643328000000000000,1642118400000000000,1643932860000000000,2022-02-04T00:01:00.000000000Z,-0.0006376644206147392272211688946,-0.0001035300683010867264113820075,0.00031134,True,21,,-0.0009490044206147392272211688946,-0.0004148700683010867264113820075,0.0009490044206147392272211688946,0.0004148700683010867264113820075
ETHUSDT,1643328060000000000,2022-01-28T00:01:00.000000000Z,1643328000000000000,1642118400000000000,1643932860000000000,2022-02-04T00:01:00.000000000Z,-0.001429277078210208617022266842,-0.001707721126621576590623445203,-0.00076625,True,21,,-0.000663027078210208617022266842,-0.000941471126621576590623445203,0.000663027078210208617022266842,0.000941471126621576590623445203
BTCUSDT,1643356860000000000,2022-01-28T08:01:00.000000000Z,1643356800000000000,1642118400000000000,1643961660000000000,2022-02-04T08:01:00.000000000Z,-0.0001956846691959906618107398161,0.00150465,0.00015398,True,21,,-0.0003496646691959906618107398161,0.00135067,0.0003496646691959906618107398161,0.00135067
ETHUSDT,1643356860000000000,2022-01-28T08:01:00.000000000Z,1643356800000000000,1642118400000000000,1643961660000000000,2022-02-04T08:01:00.000000000Z,-0.001147271204176780865000552764,-0.00006237,-0.00067542,True,21,,-0.000471851204176780865000552764,0.00061305,0.000471851204176780865000552764,0.00061305
BTCUSDT,1643385660025000000,2022-01-28T16:01:00.025000000Z,1643385600025000000,1642176000014000000,1643990460025000000,2022-02-04T16:01:00.025000000Z,-0.00003050256576812349458629895906,0.0006047994750004557287710687751,0.00022518,True,21,,-0.0002556825657681234945862989591,0.0003796194750004557287710687751,0.0002556825657681234945862989591,0.0003796194750004557287710687751
ETHUSDT,1643385660025000000,2022-01-28T16:01:00.025000000Z,1643385600025000000,1642176000014000000,1643990460025000000,2022-02-04T16:01:00.025000000Z,-0.001273643232507693776404842776,-0.001759588472579450885893328218,-0.00049163,True,21,,-0.000782013232507693776404842776,-0.001267958472579450885893328218,0.000782013232507693776404842776,0.001267958472579450885893328218
BTCUSDT,1643414460017000000,2022-01-29T00:01:00.017000000Z,1643414400017000000,1642204800000000000,1644019260017000000,2022-02-05T00:01:00.017000000Z,-0.00007157074703614988339611009014,-0.0002295300637583510439864011073,0.00031068,True,21,,-0.0003822507470361498833961100901,-0.0005402100637583510439864011073,0.0003822507470361498833961100901,0.0005402100637583510439864011073
ETHUSDT,1643414460017000000,2022-01-29T00:01:00.017000000Z,1643414400017000000,1642204800000000000,1644019260017000000,2022-02-05T00:01:00.017000000Z,-0.001047743552479903027508671062,-0.0001785000495833471064853073570,-0.00038313,True,21,,-0.000664613552479903027508671062,0.0002046299504166528935146926430,0.000664613552479903027508671062,0.0002046299504166528935146926430
BTCUSDT,1643443260000000000,2022-01-29T08:01:00.000000000Z,1643443200000000000,1642204800000000000,1644048060000000000,2022-02-05T08:01:00.000000000Z,0.0001701745831106700859555108459,0.001100190649418091670401333223,0.00035829,True,21,,-0.0001881154168893299140444891541,0.000741900649418091670401333223,0.0001881154168893299140444891541,0.000741900649418091670401333223
ETHUSDT,1643443260000000000,2022-01-29T08:01:00.000000000Z,1643443200000000000,1642204800000000000,1644048060000000000,2022-02-05T08:01:00.000000000Z,-0.0003983343755962087808875162577,0.002100001239584065032260609320,-0.00040857,True,21,,0.0000102356244037912191124837423,0.002508571239584065032260609320,0.0000102356244037912191124837423,0.002508571239584065032260609320
BTCUSDT,1643472060013000000,2022-01-29T16:01:00.013000000Z,1643472000013000000,1642262400000000000,1644076860013000000,2022-02-05T16:01:00.013000000Z,0.000003808274272755754681920949674,-0.0006360897128761712711726900957,0.00048858,True,21,,-0.0004847717257272442453180790503,-0.001124669712876171271172690096,0.0004847717257272442453180790503,0.001124669712876171271172690096
ETHUSDT,1643472060013000000,2022-01-29T16:01:00.013000000Z,1643472000013000000,1642262400000000000,1644076860013000000,2022-02-05T16:01:00.013000000Z,-0.0003594051372164361766989546017,-0.0002093699054927509928554546139,-0.00035509,True,21,,-0.0000043151372164361766989546017,0.0001457200945072490071445453861,0.0000043151372164361766989546017,0.0001457200945072490071445453861
BTCUSDT,1643500860025000000,2022-01-30T00:01:00.025000000Z,1643500800025000000,1642291200000000000,1644105660025000000,2022-02-06T00:01:00.025000000Z,0.0002651181214327609168793445386,0.001270499470625220572824761323,0.00052808,True,21,,-0.0002629618785672390831206554614,0.000742419470625220572824761323,0.0002629618785672390831206554614,0.000742419470625220572824761323
ETHUSDT,1643500860025000000,2022-01-30T00:01:00.025000000Z,1643500800025000000,1642291200000000000,1644105660025000000,2022-02-06T00:01:00.025000000Z,-0.0001618747784926067779468095439,0.0005980797508001038332900694625,-0.00028357,True,21,,0.0001216952215073932220531904561,0.0008816497508001038332900694625,0.0001216952215073932220531904561,0.0008816497508001038332900694625
BTCUSDT,1643529660009000000,2022-01-30T08:01:00.009000000Z,1643529600009000000,1642291200000000000,1644134460009000000,2022-02-06T08:01:00.009000000Z,0.0006058056179091715390365695796,0.001916461064700591500328611294,0.00053682,True,21,,0.0000689856179091715390365695796,0.001379641064700591500328611294,0.0000689856179091715390365695796,0.001379641064700591500328611294
ETHUSDT,1643529660009000000,2022-01-30T08:01:00.009000000Z,1643529600009000000,1642291200000000000,1644134460009000000,2022-02-06T08:01:00.009000000Z,-0.0004116506222103471640592611195,-0.001372560762533756963198312888,-0.00011821,True,21,,-0.0002934406222103471640592611195,-0.001254350762533756963198312888,0.0002934406222103471640592611195,0.001254350762533756963198312888
BTCUSDT,1643558460000000000,2022-01-30T16:01:00.000000000Z,1643558400000000000,1642320000017000000,1644163260000000000,2022-02-06T16:01:00.000000000Z,0.0009140830534399534030875903050,0.002100000656250205078189086934,0.00053682,True,21,,0.0003772630534399534030875903050,0.001563180656250205078189086934,0.0003772630534399534030875903050,0.001563180656250205078189086934
ETHUSDT,1643558460000000000,2022-01-30T16:01:00.000000000Z,1643558400000000000,1642320000017000000,1644163260000000000,2022-02-06T16:01:00.000000000Z,-0.0001972494866232607129917696490,0.0006276901961531862978707180846,-0.00004810,True,21,,-0.0001491494866232607129917696490,0.0006757901961531862978707180846,0.0001491494866232607129917696490,0.0006757901961531862978707180846
BTCUSDT,1643587260000000000,2022-01-31T00:01:00.000000000Z,1643587200000000000,1642348800011000000,1644192060000000000,2022-02-07T00:01:00.000000000Z,0.001112262775184933206893913431,0.00187467,0.00046232,True,21,,0.000649942775184933206893913431,0.00141235,0.000649942775184933206893913431,0.00141235
ETHUSDT,1643587260000000000,2022-01-31T00:01:00.000000000Z,1643587200000000000,1642348800011000000,1644192060000000000,2022-02-07T00:01:00.000000000Z,0.00006607207752165171485419231801,0.00107919,-0.00010674,True,21,,0.0001728120775216517148541923180,0.00118593,0.0001728120775216517148541923180,0.00118593
BTCUSDT,1643616060000000000,2022-01-31T08:01:00.000000000Z,1643616000000000000,1642377600005000000,1644220860000000000,2022-02-07T08:01:00.000000000Z,0.0005635380321441849195716710727,-0.00154749,0.00058865,True,21,,-0.0000251119678558150804283289273,-0.00213614,0.0000251119678558150804283289273,0.00213614
ETHUSDT,1643616060000000000,2022-01-31T08:01:00.000000000Z,1643616000000000000,1642377600005000000,1644220860000000000,2022-02-07T08:01:00.000000000Z,-0.0004105783419295149600201975113,-0.00224427,0.00008163,True,21,,-0.0004922083419295149600201975113,-0.00232590,0.0004922083419295149600201975113,0.00232590
BTCUSDT,1643644860000000000,2022-01-31T16:01:00.000000000Z,1643644800000000000,1642406400006000000,1644249660000000000,2022-02-07T16:01:00.000000000Z,0.0002025669456861175813725758529,-0.00118608,0.00054896,True,21,,-0.0003463930543138824186274241471,-0.00173504,0.0003463930543138824186274241471,0.00173504
ETHUSDT,1643644860000000000,2022-01-31T16:01:00.000000000Z,1643644800000000000,1642406400006000000,1644249660000000000,2022-02-07T16:01:00.000000000Z,-0.0003757522273741935952696265216,-0.00024171,0.00010805,True,21,,-0.0004838022273741935952696265216,-0.00034976,0.0004838022273741935952696265216,0.00034976
BTCUSDT,1643673660010000000,2022-02-01T00:01:00.010000000Z,1643673600010000000,1642435200012000000,1644278460010000000,2022-02-08T00:01:00.010000000Z,-0.00001254346392068014418600856114,-0.0008399997083334346064463172061,0.00068896,True,21,,-0.0007015034639206801441860085611,-0.001528959708333434606446317206,0.0007015034639206801441860085611,0.001528959708333434606446317206
ETHUSDT,1643673660010000000,2022-02-01T00:01:00.010000000Z,1643673600010000000,1642435200012000000,1644278460010000000,2022-02-08T00:01:00.010000000Z,0.0001350276432802739486967936604,0.002099999270833586516115793015,0.00010805,True,21,,0.0000269776432802739486967936604,0.001991949270833586516115793015,0.0000269776432802739486967936604,0.001991949270833586516115793015
BTCUSDT,1643702460000000000,2022-02-01T08:01:00.000000000Z,1643702400000000000,1642492800000000000,1644307260000000000,2022-02-08T08:01:00.000000000Z,0.0002548456829511437913406259390,0.001283730445739738104075730582,0.00072783,True,21,,-0.0004729843170488562086593740610,0.000555900445739738104075730582,0.0004729843170488562086593740610,0.000555900445739738104075730582
ETHUSDT,1643702460000000000,2022-02-01T08:01:00.000000000Z,1643702400000000000,1642492800000000000,1644307260000000000,2022-02-08T08:01:00.000000000Z,-0.0003380657508059365036537009637,-0.002157960749291926837474596345,0.00022701,True,21,,-0.0005650757508059365036537009637,-0.002384970749291926837474596345,0.0005650757508059365036537009637,0.002384970749291926837474596345
BTCUSDT,1643731260004000000,2022-02-01T16:01:00.004000000Z,1643731200004000000,1642492800000000000,1644336060004000000,2022-02-08T16:01:00.004000000Z,-0.00006877252908034224091179515903,-0.001313759817533358675922406122,0.00089039,True,21,,-0.0009591625290803422409117951590,-0.002204149817533358675922406122,0.0009591625290803422409117951590,0.002204149817533358675922406122
ETHUSDT,1643731260004000000,2022-02-01T16:01:00.004000000Z,1643731200004000000,1642492800000000000,1644336060004000000,2022-02-08T16:01:00.004000000Z,-0.001169349359177993726246740137,-0.004367369393420917580428113829,0.00051216,True,21,,-0.001681509359177993726246740137,-0.004879529393420917580428113829,0.001681509359177993726246740137,0.004879529393420917580428113829
BTCUSDT,1643760060004000000,2022-02-02T00:01:00.004000000Z,1643760000004000000,1642550400001000000,1644364860004000000,2022-02-09T00:01:00.004000000Z,-0.0001804802949141751163305572653,-0.00061005,0.00100160,True,21,,-0.001182080294914175116330557265,-0.00161165,0.001182080294914175116330557265,0.00161165
ETHUSDT,1643760060004000000,2022-02-02T00:01:00.004000000Z,1643760000004000000,1642550400001000000,1644364860004000000,2022-02-09T00:01:00.004000000Z,-0.001199216861020587352506419105,-0.00131376,0.00067472,True,21,,-0.001873936861020587352506419105,-0.00198848,0.001873936861020587352506419105,0.00198848
BTCUSDT,1643788860000000000,2022-02-02T08:01:00.000000000Z,1643788800000000000,1642579200000000000,1644393660000000000,2022-02-09T08:01:00.000000000Z,0.0002899815868990787055991902754,0.002100000291666707175931552213,0.00095986,True,21,,-0.0006698784131009212944008097246,0.001140140291666707175931552213,0.0006698784131009212944008097246,0.001140140291666707175931552213
ETHUSDT,1643788860000000000,2022-02-02T08:01:00.000000000Z,1643788800000000000,1642579200000000000,1644393660000000000,2022-02-09T08:01:00.000000000Z,-0.0009525510726052410933121490551,-0.000003570000495833402199083638762,0.00067327,True,21,,-0.001625821072605241093312149055,-0.0006768400004958334021990836388,0.001625821072605241093312149055,0.0006768400004958334021990836388
BTCUSDT,1643817660002000000,2022-02-02T16:01:00.002000000Z,1643817600002000000,1642608000000000000,1644422460002000000,2022-02-09T16:01:00.002000000Z,0.0003407421782537025921936955176,0.0005361299627687525855032926734,0.00098553,True,21,,-0.0006447878217462974078063044824,-0.0004494000372312474144967073266,0.0006447878217462974078063044824,0.0004494000372312474144967073266
ETHUSDT,1643817660002000000,2022-02-02T16:01:00.002000000Z,1643817600002000000,1642608000000000000,1644422460002000000,2022-02-09T16:01:00.002000000Z,-0.0007384332249541323026190852954,0.00008546999406458374551501767256,0.00074036,True,21,,-0.001478793224954132302619085295,-0.0006548900059354162544849823274,0.001478793224954132302619085295,0.0006548900059354162544849823274
BTCUSDT,1643846460002000000,2022-02-03T00:01:00.002000000Z,1643846400002000000,1642608000000000000,1644451260002000000,2022-02-10T00:01:00.002000000Z,-0.00006385176999053793016974257963,-0.00162036,0.00116269,True,21,,-0.001226541769990537930169742580,-0.00278305,0.001226541769990537930169742580,0.00278305
ETHUSDT,1643846460002000000,2022-02-03T00:01:00.002000000Z,1643846400002000000,1642608000000000000,1644451260002000000,2022-02-10T00:01:00.002000000Z,-0.002233910067671287793128475370,-0.00798714,0.00109293,True,21,,-0.003326840067671287793128475370,-0.00908007,0.003326840067671287793128475370,0.00908007
BTCUSDT,1643875260000000000,2022-02-03T08:01:00.000000000Z,1643875200000000000,1642665600000000000,1644480060000000000,2022-02-10T08:01:00.000000000Z,-1.230310099506521853747428835E-7,0.0002452800170333345162037858475,0.00113302,True,21,,-0.001133143031009950652185374743,-0.0008877399829666654837962141525,0.001133143031009950652185374743,0.0008877399829666654837962141525
ETHUSDT,1643875260000000000,2022-02-03T08:01:00.000000000Z,1643875200000000000,1642665600000000000,1644480060000000000,2022-02-10T08:01:00.000000000Z,-0.002026579759792060994757082008,-0.001228500085312505924479578089,0.00111884,True,21,,-0.003145419759792060994757082008,-0.002347340085312505924479578089,0.003145419759792060994757082008,0.002347340085312505924479578089
BTCUSDT,1643904060000000000,2022-02-03T16:01:00.000000000Z,1643904000000000000,1642694400000000000,1644508860000000000,2022-02-10T16:01:00.000000000Z,-0.00006654213721317790975774850743,-0.00032193,0.00124835,True,21,,-0.001314892137213177909757748507,-0.00157028,0.001314892137213177909757748507,0.00157028
ETHUSDT,1643904060000000000,2022-02-03T16:01:00.000000000Z,1643904000000000000,1642694400000000000,1644508860000000000,2022-02-10T16:01:00.000000000Z,-0.001949972397816828174924884331,-0.00165501,0.00121673,True,21,,-0.003166702397816828174924884331,-0.00287174,0.003166702397816828174924884331,0.00287174
BTCUSDT,1643932860018000000,2022-02-04T00:01:00.018000000Z,1643932800018000000,1642723200007000000,1644537660018000000,2022-02-11T00:01:00.018000000Z,0.00001050096507523499639500379771,0.0003070198081126199296125439922,0.00127268,True,21,,-0.001262179034924765003604996202,-0.0009656601918873800703874560078,0.001262179034924765003604996202,0.0009656601918873800703874560078
ETHUSDT,1643932860018000000,2022-02-04T00:01:00.018000000Z,1643932800018000000,1642723200007000000,1644537660018000000,2022-02-11T00:01:00.018000000Z,-0.001114436409143479687360967797,0.002099998687500820311987305008,0.00100346,True,21,,-0.002117896409143479687360967797,0.001096538687500820311987305008,0.002117896409143479687360967797,0.001096538687500820311987305008
BTCUSDT,1643961660005000000,2022-02-04T08:01:00.005000000Z,1643961600005000000,1642723200007000000,1644566460005000000,2022-02-11T08:01:00.005000000Z,-0.0003630039577844341993929144600,-0.001799910812459741735300088851,0.00130601,True,21,,-0.001669013957784434199392914460,-0.003105920812459741735300088851,0.001669013957784434199392914460,0.003105920812459741735300088851
ETHUSDT,1643961660005000000,2022-02-04T08:01:00.005000000Z,1643961600005000000,1642723200007000000,1644566460005000000,2022-02-11T08:01:00.005000000Z,-0.0005038643819467154460808274091,0.001845060832839959268037169600,0.00101560,True,21,,-0.001519464381946715446080827409,0.000829460832839959268037169600,0.001519464381946715446080827409,0.000829460832839959268037169600
BTCUSDT,1643990460010000000,2022-02-04T16:01:00.010000000Z,1643990400010000000,1642780800000000000,1644595260010000000,2022-02-11T16:01:00.010000000Z,0.0001451040442476161991832994625,0.002099999635416729962373270421,0.00112958,True,21,,-0.0009844759557523838008167005375,0.000970419635416729962373270421,0.0009844759557523838008167005375,0.000970419635416729962373270421
ETHUSDT,1643990460010000000,2022-02-04T16:01:00.010000000Z,1643990400010000000,1642780800000000000,1644595260010000000,2022-02-11T16:01:00.010000000Z,0.00003332297195392183033392943844,0.002099999635416729962373270421,0.00086777,True,21,,-0.0008344470280460781696660705616,0.001232229635416729962373270421,0.0008344470280460781696660705616,0.001232229635416729962373270421
