date,symbol,forecast_anchor,forecast_available_at,forecast,minutes,valid_minutes,eligible_minutes,opportunity_sum
2022-01-01,BTCUSDT,1640966400000000000,1640966460000000000,0.001741294598199389493034768713,2,2,0,0E-30
2022-01-01,BTCUSDT,1640995200006000000,1640995260006000000,0.001815306428948212415256468724,480,480,0,0E-30
2022-01-01,BTCUSDT,1641024000009000000,1641024060009000000,0.001874040372795722793898060191,479,479,0,0E-30
2022-01-01,BTCUSDT,1641052800000000000,1641052860000000000,0.001920659448443394750032589783,479,479,0,0E-30
2022-01-02,BTCUSDT,1641052800000000000,1641052860000000000,0.001920659448443394750032589783,2,2,0,0E-30
2022-01-02,BTCUSDT,1641081600028000000,1641081660028000000,0.001957658716371901069762689421,479,479,0,0E-30
2022-01-02,BTCUSDT,1641110400000000000,1641110460000000000,0.001987028747205889261350229728,480,480,0,0E-30
2022-01-02,BTCUSDT,1641139200000000000,1641139260000000000,0.002010335786455687465594620450,479,479,0,0E-30
2022-01-03,BTCUSDT,1641139200000000000,1641139260000000000,0.002010335786455687465594620450,2,2,0,0E-30
2022-01-03,BTCUSDT,1641168000010000000,1641168060010000000,0.002028833322481251930914056821,480,480,0,0E-30
2022-01-03,BTCUSDT,1641196800013000000,1641196860013000000,0.002043514215673493223515961142,480,480,0,0E-30
2022-01-03,BTCUSDT,1641225600018000000,1641225660018000000,0.002055167129981490562381740101,478,478,0,0E-30
2022-01-04,BTCUSDT,1641225600018000000,1641225660018000000,0.002055167129981490562381740101,1,1,0,0E-30
2022-01-04,BTCUSDT,1641254400000000000,1641254460000000000,0.002064416840636883661848484648,481,481,0,0E-30
2022-01-04,BTCUSDT,1641283200010000000,1641283260010000000,0.002071759192436645539769051978,480,480,0,0E-30
2022-01-04,BTCUSDT,1641312000002000000,1641312060002000000,0.002077585374947990069300293733,478,478,0,0E-30
2022-01-05,BTCUSDT,1641312000002000000,1641312060002000000,0.002077585374947990069300293733,2,2,0,0E-30
2022-01-05,BTCUSDT,1641340800001000000,1641340860001000000,0.002082209291179369079605881817,480,480,0,0E-30
2022-01-05,BTCUSDT,1641369600017000000,1641369660017000000,0.002085879266361566913503601614,479,479,0,0E-30
2022-01-05,BTCUSDT,1641398400000000000,1641398460000000000,0.002088792761448974015534140320,479,479,0,0E-30
2022-01-06,BTCUSDT,1641398400000000000,1641398460000000000,0.002088792761448974015534140320,2,2,0,0E-30
2022-01-06,BTCUSDT,1641427200002000000,1641427260002000000,0.002091104778952861110784375304,480,480,0,0E-30
2022-01-06,BTCUSDT,1641456000021000000,1641456060021000000,0.002092940072503301555492246682,480,480,0,0E-30
2022-01-06,BTCUSDT,1641484800006000000,1641484860006000000,0.002094412575415659876917415852,478,478,0,0E-30
2022-01-07,BTCUSDT,1641484800006000000,1641484860006000000,0.002094412575415659876917415852,2,2,0,0E-30
2022-01-07,BTCUSDT,1641513600005000000,1641513660005000000,0.002095565273179567965261335535,479,479,0,0E-30
2022-01-07,BTCUSDT,1641542400000000000,1641542460000000000,0.002096480230050019758951877878,481,481,0,0E-30
2022-01-07,BTCUSDT,1641571200001000000,1641571260001000000,0.002097206376901965163538928091,478,478,0,0E-30
2022-01-08,BTCUSDT,1641571200001000000,1641571260001000000,0.002097206376901965163538928091,2,2,0,0E-30
2022-01-08,BTCUSDT,1641600000014000000,1641600060014000000,0.002097782476644088074269094842,480,480,0,0E-30
2022-01-08,BTCUSDT,1641628800013000000,1641628860013000000,0.002098239965572398162580161397,479,479,0,0E-30
2022-01-08,BTCUSDT,1641657600000000000,1641657660000000000,0.002098603272742134041559924703,479,479,0,0E-30
2022-01-09,BTCUSDT,1641657600000000000,1641657660000000000,0.002098603272742134041559924703,2,2,0,0E-30
2022-01-09,BTCUSDT,1641686400003000000,1641686460003000000,0.002098891371744292948532870833,479,479,0,0E-30
2022-01-09,BTCUSDT,1641715200000000000,1641715260000000000,0.002099120126277007508862626731,480,480,0,0E-30
2022-01-09,BTCUSDT,1641744000000000000,1641744060000000000,0.002099301634966719997684087083,479,479,0,0E-30
2022-01-10,BTCUSDT,1641744000000000000,1641744060000000000,0.002099301634966719997684087083,1,1,0,0E-30
2022-01-10,BTCUSDT,1641772800000000000,1641772860000000000,0.002099445714285895500958778100,481,481,0,0E-30
2022-01-10,BTCUSDT,1641801600010000000,1641801660010000000,0.001862222633718162927024454710,480,480,0,0E-30
2022-01-10,BTCUSDT,1641830400007000000,1641830460007000000,0.001911276019227459350890016737,478,478,0,0E-30
2022-01-11,BTCUSDT,1641830400007000000,1641830460007000000,0.001911276019227459350890016737,2,2,0,0E-30
2022-01-11,BTCUSDT,1641859200013000000,1641859260013000000,0.001950209594793645992389209915,480,480,0,0E-30
2022-01-11,BTCUSDT,1641888000004000000,1641888060004000000,0.001868207979554627419598954887,479,479,0,0E-30
2022-01-11,BTCUSDT,1641916800000000000,1641916860000000000,0.001916024288566342677483670236,479,479,0,0E-30
2022-01-12,BTCUSDT,1641916800000000000,1641916860000000000,0.001916024288566342677483670236,2,2,0,0E-30
2022-01-12,BTCUSDT,1641945600012000000,1641945660012000000,0.001313973432695757254878876104,480,480,0,0E-30
2022-01-12,BTCUSDT,1641974400015000000,1641974460015000000,0.001459883195618414372378547901,479,479,0,0E-30
2022-01-12,BTCUSDT,1642003200000000000,1642003260000000000,0.0009272535352186376131085560160,479,479,0,0E-31
2022-01-13,BTCUSDT,1642003200000000000,1642003260000000000,0.0009272535352186376131085560160,2,2,0,0E-31
2022-01-13,BTCUSDT,1642032000007000000,1642032060007000000,0.0004107219499075320564039543659,479,479,0,0E-31
2022-01-13,BTCUSDT,1642060800000000000,1642060860000000000,0.0007592360288030740726873907156,481,481,0,0E-31
2022-01-13,BTCUSDT,1642089600014000000,1642089660014000000,0.0003391257197776065326473867488,478,478,0,0E-31
2022-01-14,BTCUSDT,1642089600014000000,1642089660014000000,0.0003391257197776065326473867488,1,1,0,0E-31
2022-01-14,BTCUSDT,1642118400000000000,1642118460000000000,0.0002947917008366359607059239053,481,481,0,0E-31
2022-01-14,BTCUSDT,1642147200006000000,1642147260006000000,-0.0001633073172523978699746149544,480,480,0,-0E-31
2022-01-14,BTCUSDT,1642176000014000000,1642176060014000000,-0.0004179975852542682935197753737,478,478,0,-0E-31
2022-01-15,BTCUSDT,1642176000014000000,1642176060014000000,-0.0004179975852542682935197753737,1,1,0,-0E-31
2022-01-15,BTCUSDT,1642204800000000000,1642204860000000000,-0.0002328931430393294335548086218,481,481,0,-0E-31
2022-01-15,BTCUSDT,1642233600002000000,1642233660002000000,0.0002483814901159183376625098334,479,479,0,0E-31
2022-01-15,BTCUSDT,1642262400000000000,1642262460000000000,0.0003123848191150620665794022780,479,479,0,0E-31
2022-01-16,BTCUSDT,1642262400000000000,1642262460000000000,0.0003123848191150620665794022780,1,1,0,0E-31
2022-01-16,BTCUSDT,1642291200000000000,1642291260000000000,0.0006408945186522976146894532311,481,481,0,0E-31
2022-01-16,BTCUSDT,1642320000017000000,1642320060017000000,0.0004076887201811109878209303725,480,480,0,0E-31
2022-01-16,BTCUSDT,1642348800011000000,1642348860011000000,0.0004803947578807226689413255104,478,478,0,0E-31
2022-01-17,BTCUSDT,1642348800011000000,1642348860011000000,0.0004803947578807226689413255104,2,2,0,0E-31
2022-01-17,BTCUSDT,1642377600005000000,1642377660005000000,0.0004571468459958171227913703325,480,480,0,0E-31
2022-01-17,BTCUSDT,1642406400006000000,1642406460006000000,0.0006507978983945370920256644991,480,480,0,0E-31
2022-01-17,BTCUSDT,1642435200012000000,1642435260012000000,0.0009497675004196434548753599676,478,478,0,0E-31
2022-01-18,BTCUSDT,1642435200012000000,1642435260012000000,0.0009497675004196434548753599676,2,2,0,0E-31
2022-01-18,BTCUSDT,1642464000020000000,1642464060020000000,0.001187048307302727357546270395,479,479,0,0E-30
2022-01-18,BTCUSDT,1642492800000000000,1642492860000000000,0.001375312407313264883001126963,481,481,0,0E-30
2022-01-18,BTCUSDT,1642521600013000000,1642521660013000000,0.001524807704952349581824159385,478,478,0,0E-30
2022-01-19,BTCUSDT,1642521600013000000,1642521660013000000,0.001524807704952349581824159385,2,2,0,0E-30
2022-01-19,BTCUSDT,1642550400001000000,1642550460001000000,0.001425672244280365853153630201,479,479,0,0E-30
2022-01-19,BTCUSDT,1642579200000000000,1642579260000000000,0.001564792456123206890147935688,480,480,0,0E-30
2022-01-19,BTCUSDT,1642608000000000000,1642608060000000000,0.001675200142293325149614147631,479,479,0,0E-30
2022-01-20,BTCUSDT,1642608000000000000,1642608060000000000,0.001675200142293325149614147631,2,2,0,0E-30
2022-01-20,BTCUSDT,1642636800015000000,1642636860015000000,0.001762835948774724448041189166,479,479,0,0E-30
2022-01-20,BTCUSDT,1642665600000000000,1642665660000000000,0.001832396274744123338178509076,480,480,0,0E-30
2022-01-20,BTCUSDT,1642694400000000000,1642694460000000000,0.001887602782758624371080923281,479,479,0,0E-30
2022-01-21,BTCUSDT,1642694400000000000,1642694460000000000,0.001887602782758624371080923281,2,2,0,0E-30
2022-01-21,BTCUSDT,1642723200007000000,1642723260007000000,0.001931417999393034482313449278,480,480,0,0E-30
2022-01-21,BTCUSDT,1642752000015000000,1642752060015000000,0.001728902319090688204310177858,479,479,0,0E-30
2022-01-21,BTCUSDT,1642780800000000000,1642780860000000000,0.001728604940779665559550913815,479,479,0,0E-30
2022-01-22,BTCUSDT,1642780800000000000,1642780860000000000,0.001728604940779665559550913815,2,2,0,0E-30
2022-01-22,BTCUSDT,1642809600017000000,1642809660017000000,0.001326429152020029811738705422,480,480,0,0E-30
2022-01-22,BTCUSDT,1642838400003000000,1642838460003000000,0.001231359993491505636807766111,480,480,0,0E-30
2022-01-22,BTCUSDT,1642867200021000000,1642867260021000000,0.001410551127516200187583469467,478,478,0,0E-30
2022-01-23,BTCUSDT,1642867200021000000,1642867260021000000,0.001410551127516200187583469467,2,2,0,0E-30
2022-01-23,BTCUSDT,1642896000026000000,1642896060026000000,0.001552784014914217914078927089,480,480,0,0E-30
2022-01-23,BTCUSDT,1642924800010000000,1642924860010000000,0.001178002352004108077787298420,480,480,0,0E-30
2022-01-23,BTCUSDT,1642953600009000000,1642953660009000000,0.0008668035853039858218769953972,478,478,0,0E-31
2022-01-24,BTCUSDT,1642953600009000000,1642953660009000000,0.0008668035853039858218769953972,2,2,0,0E-31
2022-01-24,BTCUSDT,1642982400010000000,1642982460010000000,0.0008387288695815854524694520858,479,479,0,0E-31
2022-01-24,BTCUSDT,1643011200000000000,1643011260000000000,0.0009085277828613809524313844401,481,481,0,0E-31
2022-01-24,BTCUSDT,1643040000021000000,1643040060021000000,0.0009380895870973672114103975514,478,478,0,0E-31
2022-01-25,BTCUSDT,1643040000021000000,1643040060021000000,0.0009380895870973672114103975514,1,1,0,0E-31
2022-01-25,BTCUSDT,1643068800000000000,1643068860000000000,0.001177802850025542681662657967,480,480,0,0E-30
2022-01-25,BTCUSDT,1643097600000000000,1643097660000000000,0.001286860609606657819817429158,481,481,0,0E-30
2022-01-25,BTCUSDT,1643126400012000000,1643126460012000000,0.0005877507900766945963663793204,478,478,0,0E-31
2022-01-26,BTCUSDT,1643126400012000000,1643126460012000000,0.0005877507900766945963663793204,1,1,0,0E-31
2022-01-26,BTCUSDT,1643155200000000000,1643155260000000000,0.0004957799790817452452767389459,481,481,0,0E-31
2022-01-26,BTCUSDT,1643184000001000000,1643184060001000000,0.0003109767385434146650645845466,480,480,0,0E-31
2022-01-26,BTCUSDT,1643212800005000000,1643212860005000000,0.00006788496979884914516365675710,478,478,0,0E-32
2022-01-27,BTCUSDT,1643212800005000000,1643212860005000000,0.00006788496979884914516365675710,2,2,0,0E-32
2022-01-27,BTCUSDT,1643241600004000000,1643241660004000000,-0.0001570697103214370261842231903,480,480,0,-0E-31
2022-01-27,BTCUSDT,1643270400004000000,1643270460004000000,-0.0005659924602860801297884222903,480,480,0,-0E-31
2022-01-27,BTCUSDT,1643299200019000000,1643299260019000000,-0.0007764934530263192774994004304,478,478,0,-0E-31
2022-01-28,BTCUSDT,1643299200019000000,1643299260019000000,-0.0007764934530263192774994004304,1,1,0,-0E-31
2022-01-28,BTCUSDT,1643328000000000000,1643328060000000000,-0.0006376644206147392272211688946,480,480,0,-0E-31
2022-01-28,BTCUSDT,1643356800000000000,1643356860000000000,-0.0001956846691959906618107398161,481,481,0,-0E-31
2022-01-28,BTCUSDT,1643385600025000000,1643385660025000000,-0.00003050256576812349458629895906,478,478,0,-0E-32
2022-01-29,BTCUSDT,1643385600025000000,1643385660025000000,-0.00003050256576812349458629895906,2,2,0,-0E-32
2022-01-29,BTCUSDT,1643414400017000000,1643414460017000000,-0.00007157074703614988339611009014,479,479,0,-0E-32
2022-01-29,BTCUSDT,1643443200000000000,1643443260000000000,0.0001701745831106700859555108459,481,481,0,0E-31
2022-01-29,BTCUSDT,1643472000013000000,1643472060013000000,0.000003808274272755754681920949674,478,478,0,0E-33
2022-01-30,BTCUSDT,1643472000013000000,1643472060013000000,0.000003808274272755754681920949674,2,2,0,0E-33
2022-01-30,BTCUSDT,1643500800025000000,1643500860025000000,0.0002651181214327609168793445386,480,480,0,0E-31
2022-01-30,BTCUSDT,1643529600009000000,1643529660009000000,0.0006058056179091715390365695796,479,479,0,0E-31
2022-01-30,BTCUSDT,1643558400000000000,1643558460000000000,0.0009140830534399534030875903050,479,479,0,0E-31
2022-01-31,BTCUSDT,1643558400000000000,1643558460000000000,0.0009140830534399534030875903050,1,1,0,0E-31
2022-01-31,BTCUSDT,1643587200000000000,1643587260000000000,0.001112262775184933206893913431,480,480,0,0E-30
2022-01-31,BTCUSDT,1643616000000000000,1643616060000000000,0.0005635380321441849195716710727,480,480,0,0E-31
2022-01-31,BTCUSDT,1643644800000000000,1643644860000000000,0.0002025669456861175813725758529,479,479,0,0E-31
2022-01-01,ETHUSDT,1640966400000000000,1640966460000000000,0.001395029014406806499076748308,2,2,0,0E-30
2022-01-01,ETHUSDT,1640995200006000000,1640995260006000000,0.001540464097879629727512155169,480,480,0,0E-30
2022-01-01,ETHUSDT,1641024000009000000,1641024060009000000,0.001655896026745378892856430834,479,479,0,0E-30
2022-01-01,ETHUSDT,1641052800000000000,1641052860000000000,0.001747519719951265846834811716,479,479,0,0E-30
2022-01-02,ETHUSDT,1641052800000000000,1641052860000000000,0.001747519719951265846834811716,2,2,0,0E-30
2022-01-02,ETHUSDT,1641081600028000000,1641081660028000000,0.001554917163445715396380689784,479,479,0,0E-30
2022-01-02,ETHUSDT,1641110400000000000,1641110460000000000,0.001332164524480435504839175269,480,480,0,0E-30
2022-01-02,ETHUSDT,1641139200000000000,1641139260000000000,0.001348210341586756088028162835,479,479,0,0E-30
2022-01-03,ETHUSDT,1641139200000000000,1641139260000000000,0.001348210341586756088028162835,2,2,0,0E-30
2022-01-03,ETHUSDT,1641168000010000000,1641168060010000000,0.001372159316259764593516777107,480,480,0,0E-30
2022-01-03,ETHUSDT,1641196800013000000,1641196860013000000,0.001309316838122225223803705005,480,480,0,0E-30
2022-01-03,ETHUSDT,1641225600018000000,1641225660018000000,0.001359527969833163228955028385,478,478,0,0E-30
2022-01-04,ETHUSDT,1641225600018000000,1641225660018000000,0.001359527969833163228955028385,1,1,0,0E-30
2022-01-04,ETHUSDT,1641254400000000000,1641254460000000000,0.001512294537278764224957690552,481,481,0,0E-30
2022-01-04,ETHUSDT,1641283200010000000,1641283260010000000,0.001633537756594148340695265458,480,480,0,0E-30
2022-01-04,ETHUSDT,1641312000002000000,1641312060002000000,0.001729768766172900767783343967,478,478,0,0E-30
2022-01-05,ETHUSDT,1641312000002000000,1641312060002000000,0.001729768766172900767783343967,2,2,0,0E-30
2022-01-05,ETHUSDT,1641340800001000000,1641340860001000000,0.001806143587453455325215202658,480,480,0,0E-30
2022-01-05,ETHUSDT,1641369600017000000,1641369660017000000,0.001866765803245712735978092950,479,479,0,0E-30
2022-01-05,ETHUSDT,1641398400000000000,1641398460000000000,0.001914884454037265164691516295,479,479,0,0E-30
2022-01-06,ETHUSDT,1641398400000000000,1641398460000000000,0.001914884454037265164691516295,2,2,0,0E-30
2022-01-06,ETHUSDT,1641427200002000000,1641427260002000000,0.001752738919599749076235010695,480,480,0,0E-30
2022-01-06,ETHUSDT,1641456000021000000,1641456060021000000,0.001824374987681029408415172687,480,480,0,0E-30
2022-01-06,ETHUSDT,1641484800006000000,1641484860006000000,0.001635684849958510064814587684,478,478,0,0E-30
2022-01-07,ETHUSDT,1641484800006000000,1641484860006000000,0.001635684849958510064814587684,2,2,0,0E-30
2022-01-07,ETHUSDT,1641513600005000000,1641513660005000000,0.001382052401171753023844480388,479,479,0,0E-30
2022-01-07,ETHUSDT,1641542400000000000,1641542460000000000,0.001530164663566905524453182933,481,481,0,0E-30
2022-01-07,ETHUSDT,1641571200001000000,1641571260001000000,0.001647727078403527555170194261,478,478,0,0E-30
2022-01-08,ETHUSDT,1641571200001000000,1641571260001000000,0.001647727078403527555170194261,2,2,0,0E-30
2022-01-08,ETHUSDT,1641600000014000000,1641600060014000000,0.001741026069874175723989996282,480,480,0,0E-30
2022-01-08,ETHUSDT,1641628800013000000,1641628860013000000,0.001815082214952741321414105311,479,479,0,0E-30
2022-01-08,ETHUSDT,1641657600000000000,1641657660000000000,0.001873863621131949136927798027,479,479,0,0E-30
2022-01-09,ETHUSDT,1641657600000000000,1641657660000000000,0.001873863621131949136927798027,2,2,0,0E-30
2022-01-09,ETHUSDT,1641686400003000000,1641686460003000000,0.001920515397007469630048361386,479,479,0,0E-30
2022-01-09,ETHUSDT,1641715200000000000,1641715260000000000,0.001210880164789997426320760695,480,480,0,0E-30
2022-01-09,ETHUSDT,1641744000000000000,1641744060000000000,0.001198031564092436259885598299,479,479,0,0E-30
2022-01-10,ETHUSDT,1641744000000000000,1641744060000000000,0.001198031564092436259885598299,1,1,0,0E-30
2022-01-10,ETHUSDT,1641772800000000000,1641772860000000000,0.0003186247512775818279802780914,481,481,0,0E-31
2022-01-10,ETHUSDT,1641801600010000000,1641801660010000000,-0.00002274535726575136159294441435,480,480,0,-0E-32
2022-01-10,ETHUSDT,1641830400007000000,1641830460007000000,0.00005119808226716368327627199658,478,478,0,0E-32
2022-01-11,ETHUSDT,1641830400007000000,1641830460007000000,0.00005119808226716368327627199658,2,2,0,0E-32
2022-01-11,ETHUSDT,1641859200013000000,1641859260013000000,0.0004738648353271077407920424131,480,480,0,0E-31
2022-01-11,ETHUSDT,1641888000004000000,1641888060004000000,0.0006446303418325463262203571450,479,479,0,0E-31
2022-01-11,ETHUSDT,1641916800000000000,1641916860000000000,0.0006293927977907970747973338356,479,479,0,0E-31
2022-01-12,ETHUSDT,1641916800000000000,1641916860000000000,0.0006293927977907970747973338356,2,2,0,0E-31
2022-01-12,ETHUSDT,1641945600012000000,1641945660012000000,0.0002015349963962911137303270181,480,480,0,0E-31
2022-01-12,ETHUSDT,1641974400015000000,1641974460015000000,0.0005080959729908021754525769763,479,479,0,0E-31
2022-01-12,ETHUSDT,1642003200000000000,1642003260000000000,-0.0004550836581375987365917335588,479,479,0,-0E-31
2022-01-13,ETHUSDT,1642003200000000000,1642003260000000000,-0.0004550836581375987365917335588,2,2,0,-0E-31
2022-01-13,ETHUSDT,1642032000007000000,1642032060007000000,-0.0004615420842868262014426850687,479,479,0,-0E-31
2022-01-13,ETHUSDT,1642060800000000000,1642060860000000000,0.00006692828100076712572757484582,481,481,0,0E-32
2022-01-13,ETHUSDT,1642089600014000000,1642089660014000000,-0.000009438674040932906257781153497,478,478,0,-0E-33
2022-01-14,ETHUSDT,1642089600014000000,1642089660014000000,-0.000009438674040932906257781153497,1,1,0,-0E-33
2022-01-14,ETHUSDT,1642118400000000000,1642118460000000000,0.0004257374163607487641098576847,481,481,0,0E-31
2022-01-14,ETHUSDT,1642147200006000000,1642147260006000000,0.0007711435016897666327342852921,480,480,0,0E-31
2022-01-14,ETHUSDT,1642176000014000000,1642176060014000000,0.0005559729425528756735132626559,478,478,0,0E-31
2022-01-15,ETHUSDT,1642176000014000000,1642176060014000000,0.0005559729425528756735132626559,1,1,0,0E-31
2022-01-15,ETHUSDT,1642204800000000000,1642204860000000000,0.0008585768057801680447306590851,481,481,0,0E-31
2022-01-15,ETHUSDT,1642233600002000000,1642233660002000000,0.001114681746264546743492629593,479,479,0,0E-30
2022-01-15,ETHUSDT,1642262400000000000,1642262460000000000,0.001317942552762817085105633052,479,479,0,0E-30
2022-01-16,ETHUSDT,1642262400000000000,1642262460000000000,0.001317942552762817085105633052,1,1,0,0E-30
2022-01-16,ETHUSDT,1642291200000000000,1642291260000000000,0.001142393298884430040901724373,481,481,0,0E-30
2022-01-16,ETHUSDT,1642320000017000000,1642320060017000000,0.001330655668750277937905232522,480,480,0,0E-30
2022-01-16,ETHUSDT,1642348800011000000,1642348860011000000,0.001428074115365221138777218044,478,478,0,0E-30
2022-01-17,ETHUSDT,1642348800011000000,1642348860011000000,0.001428074115365221138777218044,2,2,0,0E-30
2022-01-17,ETHUSDT,1642377600005000000,1642377660005000000,0.001249689908660278708813084384,480,480,0,0E-30
2022-01-17,ETHUSDT,1642406400006000000,1642406460006000000,0.001175996094307897853201328392,480,480,0,0E-30
2022-01-17,ETHUSDT,1642435200012000000,1642435260012000000,0.0006758542690180665523780710434,478,478,0,0E-31
2022-01-18,ETHUSDT,1642435200012000000,1642435260012000000,0.0006758542690180665523780710434,2,2,0,0E-31
2022-01-18,ETHUSDT,1642464000020000000,1642464060020000000,0.0008634550959725444954778648354,479,479,0,0E-31
2022-01-18,ETHUSDT,1642492800000000000,1642492860000000000,0.0008424126654804218222963675397,481,481,0,0E-31
2022-01-18,ETHUSDT,1642521600013000000,1642521660013000000,0.001101839622690468260259508534,478,478,0,0E-30
2022-01-19,ETHUSDT,1642521600013000000,1642521660013000000,0.001101839622690468260259508534,2,2,0,0E-30
2022-01-19,ETHUSDT,1642550400001000000,1642550460001000000,0.001307759679557456466289866439,479,479,0,0E-30
2022-01-19,ETHUSDT,1642579200000000000,1642579260000000000,0.0009634375026252900715664837359,480,480,0,0E-31
2022-01-19,ETHUSDT,1642608000000000000,1642608060000000000,0.001197898389735159993143641600,479,479,0,0E-30
2022-01-20,ETHUSDT,1642608000000000000,1642608060000000000,0.001197898389735159993143641600,2,2,0,0E-30
2022-01-20,ETHUSDT,1642636800015000000,1642636860015000000,0.001384013574810330759635967214,479,479,0,0E-30
2022-01-20,ETHUSDT,1642665600000000000,1642665660000000000,0.001531728503087013102781740863,480,480,0,0E-30
2022-01-20,ETHUSDT,1642694400000000000,1642694460000000000,0.001648962614512699257234005356,479,479,0,0E-30
2022-01-21,ETHUSDT,1642694400000000000,1642694460000000000,0.001648962614512699257234005356,2,2,0,0E-30
2022-01-21,ETHUSDT,1642723200007000000,1642723260007000000,0.001273907629258485768724366382,480,480,0,0E-30
2022-01-21,ETHUSDT,1642752000015000000,1642752060015000000,0.0007548041096188587495015918751,479,479,0,0E-31
2022-01-21,ETHUSDT,1642780800000000000,1642780860000000000,0.0009650471339917967219769975884,479,479,0,0E-31
2022-01-22,ETHUSDT,1642780800000000000,1642780860000000000,0.0009650471339917967219769975884,2,2,0,0E-31
2022-01-22,ETHUSDT,1642809600017000000,1642809660017000000,0.001075481452108066407305177943,480,480,0,0E-30
2022-01-22,ETHUSDT,1642838400003000000,1642838460003000000,0.001286849437767302265090712786,480,480,0,0E-30
2022-01-22,ETHUSDT,1642867200021000000,1642867260021000000,0.001425435592184463247100478529,478,478,0,0E-30
2022-01-23,ETHUSDT,1642867200021000000,1642867260021000000,0.001425435592184463247100478529,2,2,0,0E-30
2022-01-23,ETHUSDT,1642896000026000000,1642896060026000000,0.001564597821856909964760474898,480,480,0,0E-30
2022-01-23,ETHUSDT,1642924800010000000,1642924860010000000,0.001016202040896534460020609894,480,480,0,0E-30
2022-01-23,ETHUSDT,1642953600009000000,1642953660009000000,0.0002294495228352979561015755982,478,478,0,0E-31
2022-01-24,ETHUSDT,1642953600009000000,1642953660009000000,0.0002294495228352979561015755982,2,2,0,0E-31
2022-01-24,ETHUSDT,1642982400010000000,1642982460010000000,0.0006154081345436631614755247596,479,479,0,0E-31
2022-01-24,ETHUSDT,1643011200000000000,1643011260000000000,-0.00002170809021444418397086593136,481,481,0,-0E-32
2022-01-24,ETHUSDT,1643040000021000000,1643040060021000000,0.0004160345211543714790994004592,478,478,0,0E-31
2022-01-25,ETHUSDT,1643040000021000000,1643040060021000000,0.0004160345211543714790994004592,1,1,0,0E-31
2022-01-25,ETHUSDT,1643068800000000000,1643068860000000000,0.0004036385780082600143409171058,480,480,0,0E-31
2022-01-25,ETHUSDT,1643097600000000000,1643097660000000000,0.0005729751718509925568881752983,481,481,0,0E-31
2022-01-25,ETHUSDT,1643126400012000000,1643126460012000000,0.0001133509709610478692537735319,478,478,0,0E-31
2022-01-26,ETHUSDT,1643126400012000000,1643126460012000000,0.0001133509709610478692537735319,1,1,0,0E-31
2022-01-26,ETHUSDT,1643155200000000000,1643155260000000000,-0.00008541395205299600007900627829,481,481,0,-0E-32
2022-01-26,ETHUSDT,1643184000001000000,1643184060001000000,-0.0004118223964064327942888106376,480,480,0,-0E-31
2022-01-26,ETHUSDT,1643212800005000000,1643212860005000000,-0.001196332373225910417630739827,478,478,0,-0E-30
2022-01-27,ETHUSDT,1643212800005000000,1643212860005000000,-0.001196332373225910417630739827,2,2,0,-0E-30
2022-01-27,ETHUSDT,1643241600004000000,1643241660004000000,-0.001328871284097034008175594808,480,480,0,-0E-30
2022-01-27,ETHUSDT,1643270400004000000,1643270460004000000,-0.0009334058826936044038805284173,480,480,0,-0E-31
2022-01-27,ETHUSDT,1643299200019000000,1643299260019000000,-0.001356843257827708809961686107,478,478,0,-0E-30
2022-01-28,ETHUSDT,1643299200019000000,1643299260019000000,-0.001356843257827708809961686107,1,1,0,-0E-30
2022-01-28,ETHUSDT,1643328000000000000,1643328060000000000,-0.001429277078210208617022266842,480,480,0,-0E-30
2022-01-28,ETHUSDT,1643356800000000000,1643356860000000000,-0.001147271204176780865000552764,481,481,0,-0E-30
2022-01-28,ETHUSDT,1643385600025000000,1643385660025000000,-0.001273643232507693776404842776,478,478,0,-0E-30
2022-01-29,ETHUSDT,1643385600025000000,1643385660025000000,-0.001273643232507693776404842776,2,2,0,-0E-30
2022-01-29,ETHUSDT,1643414400017000000,1643414460017000000,-0.001047743552479903027508671062,479,479,0,-0E-30
2022-01-29,ETHUSDT,1643443200000000000,1643443260000000000,-0.0003983343755962087808875162577,481,481,0,-0E-31
2022-01-29,ETHUSDT,1643472000013000000,1643472060013000000,-0.0003594051372164361766989546017,478,478,0,-0E-31
2022-01-30,ETHUSDT,1643472000013000000,1643472060013000000,-0.0003594051372164361766989546017,2,2,0,-0E-31
2022-01-30,ETHUSDT,1643500800025000000,1643500860025000000,-0.0001618747784926067779468095439,480,480,0,-0E-31
2022-01-30,ETHUSDT,1643529600009000000,1643529660009000000,-0.0004116506222103471640592611195,479,479,0,-0E-31
2022-01-30,ETHUSDT,1643558400000000000,1643558460000000000,-0.0001972494866232607129917696490,479,479,0,-0E-31
2022-01-31,ETHUSDT,1643558400000000000,1643558460000000000,-0.0001972494866232607129917696490,1,1,0,-0E-31
2022-01-31,ETHUSDT,1643587200000000000,1643587260000000000,0.00006607207752165171485419231801,480,480,0,0E-32
2022-01-31,ETHUSDT,1643616000000000000,1643616060000000000,-0.0004105783419295149600201975113,480,480,0,-0E-31
2022-01-31,ETHUSDT,1643644800000000000,1643644860000000000,-0.0003757522273741935952696265216,479,479,0,-0E-31
2022-02-01,BTCUSDT,1643644800000000000,1643644860000000000,0.0002025669456861175813725758529,2,2,0,0E-31
2022-02-01,BTCUSDT,1643673600010000000,1643673660010000000,-0.00001254346392068014418600856114,479,479,0,-0E-32
