symbol,time_ns,minute_utc,candle_open_utc,spot_close,future_close,mark_close,spot_base_volume,future_base_volume,forecast,forecast_available_at,cycle_cost,complete,eligible,funding_pass,basis_pass,operational,known_closure,forecast_valid,unknown_market_data
ETHUSDT,1645617600000000000,2022-02-23T12:00:00.000000000Z,2022-02-23T11:59:00.000000000Z,2719.62,2717.66,2717.95631227,157.804,1046.789,0.0003573810094151857573056024291,1645603260005000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645632120000000000,2022-02-23T16:02:00.000000000Z,2022-02-23T16:01:00.000000000Z,2692.11,2691.25,2691.95,421.5055,3725.582,0.0001257564206242926606647319557,1645632060010000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645660740000000000,2022-02-23T23:59:00.000000000Z,2022-02-23T23:58:00.000000000Z,2579.15,2577.12,2576.84949684,433.701,2755.722,0.0001257564206242926606647319557,1645632060010000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645660800000000000,2022-02-24T00:00:00.000000000Z,2022-02-23T23:59:00.000000000Z,2579.71,2578.02,2577.81,569.4949,3867.399,0.0001257564206242926606647319557,1645632060010000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645660920000000000,2022-02-24T00:02:00.000000000Z,2022-02-24T00:01:00.000000000Z,2572.41,2570.64,2570.58,466.553,3693.378,0.00005159097030544160395677306019,1645660860008000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645689720000000000,2022-02-24T08:02:00.000000000Z,2022-02-24T08:01:00.000000000Z,2366.79,2365.6,2366.50051626,1000.4363,4960.261,-0.0001132761567727483159133253055,1645689660003000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645704000000000000,2022-02-24T12:00:00.000000000Z,2022-02-24T11:59:00.000000000Z,2394.51,2393.58,2394.57,1358.1671,7197.27,-0.0001132761567727483159133253055,1645689660003000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645718520000000000,2022-02-24T16:02:00.000000000Z,2022-02-24T16:01:00.000000000Z,2458.59,2455.91,2453.16,1189.1511,4695.206,-0.0003559216439716034909893552384,1645718460001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645747140000000000,2022-02-24T23:59:00.000000000Z,2022-02-24T23:58:00.000000000Z,2598.39,2597.19,2597.18,268.8493,2249.29,-0.0003559216439716034909893552384,1645718460001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645747200000000000,2022-02-25T00:00:00.000000000Z,2022-02-24T23:59:00.000000000Z,2596.2,2595.47,2595.59208743,373.273,1306.513,-0.0003559216439716034909893552384,1645718460001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645747260000000000,2022-02-25T00:01:00.000000000Z,2022-02-25T00:00:00.000000000Z,2600.08,2598.63,2599.46611758,1168.1345,2696.139,0.0001507825332839655238047856171,1645747260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645776120000000000,2022-02-25T08:02:00.000000000Z,2022-02-25T08:01:00.000000000Z,2606.53,2606.25,2606.81418396,291.2786,2046.922,0.0005529245452263672440716286060,1645776060006000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645790400000000000,2022-02-25T12:00:00.000000000Z,2022-02-25T11:59:00.000000000Z,2632.9,2632.34,2632.43965141,553.1147,4103.233,0.0005529245452263672440716286060,1645776060006000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645804920000000000,2022-02-25T16:02:00.000000000Z,2022-02-25T16:01:00.000000000Z,2732.13,2731.04,2732.19363851,743.9151,4282.618,0.0008720854183034823128323855884,1645804860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645833540000000000,2022-02-25T23:59:00.000000000Z,2022-02-25T23:58:00.000000000Z,2766.57,2765.32,2766.16309182,838.4976,1979.087,0.0008720854183034823128323855884,1645804860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645833600000000000,2022-02-26T00:00:00.000000000Z,2022-02-25T23:59:00.000000000Z,2768.49,2766.36,2766.86614923,169.5107,1463.937,0.0008720854183034823128323855884,1645804860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645833720000000000,2022-02-26T00:02:00.000000000Z,2022-02-26T00:01:00.000000000Z,2769.96,2768.38,2768.86,279.8971,1555.567,0.001125434558591070495293750290,1645833660004000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645862520000000000,2022-02-26T08:02:00.000000000Z,2022-02-26T08:01:00.000000000Z,2790.46,2789.61,2790.20701425,171.8647,853.806,0.001326477156130538006955165404,1645862460004000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645876800000000000,2022-02-26T12:00:00.000000000Z,2022-02-26T11:59:00.000000000Z,2751.48,2750.66,2751.50902762,35.9409,320.399,0.001326477156130538006955165404,1645862460004000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645891320000000000,2022-02-26T16:02:00.000000000Z,2022-02-26T16:01:00.000000000Z,2781.01,2780.0,2781.1605629,122.7451,1030.449,0.001486054483007576531311573125,1645891260007000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645919940000000000,2022-02-26T23:59:00.000000000Z,2022-02-26T23:58:00.000000000Z,2777.36,2776.28,2776.29321006,182.3107,892.621,0.001486054483007576531311573125,1645891260007000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645920000000000000,2022-02-27T00:00:00.000000000Z,2022-02-26T23:59:00.000000000Z,2779.47,2778.15,2778.15,95.6347,606.393,0.001486054483007576531311573125,1645891260007000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645920120000000000,2022-02-27T00:02:00.000000000Z,2022-02-27T00:01:00.000000000Z,2778.86,2777.7,2778.17024179,285.6983,875.646,0.001612717202228858667478226632,1645920060012000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645948860000000000,2022-02-27T08:01:00.000000000Z,2022-02-27T08:00:00.000000000Z,2738.21,2736.36,2736.18,246.4797,973.442,0.001301976903443004627079997174,1645948860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645963200000000000,2022-02-27T12:00:00.000000000Z,2022-02-27T11:59:00.000000000Z,2820.97,2820.33,2820.52699049,228.5211,889.34,0.001301976903443004627079997174,1645948860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1645977660000000000,2022-02-27T16:01:00.000000000Z,2022-02-27T16:00:00.000000000Z,2804.98,2803.88,2803.33,601.0488,2781.888,0.001466616551166440463304366858,1645977660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646006340000000000,2022-02-27T23:59:00.000000000Z,2022-02-27T23:58:00.000000000Z,2618.3,2616.99,2617.81957899,147.8153,1332.851,0.001466616551166440463304366858,1645977660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646006400000000000,2022-02-28T00:00:00.000000000Z,2022-02-27T23:59:00.000000000Z,2616.79,2615.99,2615.99,238.5961,1658.398,0.001466616551166440463304366858,1645977660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646006460000000000,2022-02-28T00:01:00.000000000Z,2022-02-28T00:00:00.000000000Z,2615.64,2613.82,2614.19,1155.5502,1968.075,0.0005114127347029048300668200531,1646006460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646035320000000000,2022-02-28T08:02:00.000000000Z,2022-02-28T08:01:00.000000000Z,2637.13,2635.41,2635.15,319.1436,1821.765,0.00001509794237886137961926698704,1646035260001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646049600000000000,2022-02-28T12:00:00.000000000Z,2022-02-28T11:59:00.000000000Z,2640.54,2638.97,2639.40050093,193.218,605.714,0.00001509794237886137961926698704,1646035260001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646064120000000000,2022-02-28T16:02:00.000000000Z,2022-02-28T16:01:00.000000000Z,2821.5,2820.5,2820.82,1058.2799,4349.924,0.0002534200606472258466299323059,1646064060002000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1646092740000000000,2022-02-28T23:59:00.000000000Z,2022-02-28T23:58:00.000000000Z,2923.63,2922.75,2922.81002033,326.2011,1822.067,0.0002534200606472258466299323059,1646064060002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646092800000000000,2022-03-01T00:00:00.000000000Z,2022-02-28T23:59:00.000000000Z,43160.0,43155.0,43162.5,43.1901,166.941,-0.0007990907301094352152197540832,1646064060002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646092920000000000,2022-03-01T00:02:00.000000000Z,2022-03-01T00:01:00.000000000Z,43256.94,43243.1,43244.0,41.22686,325.075,-0.0002010023758663905385528791972,1646092860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646121720000000000,2022-03-01T08:02:00.000000000Z,2022-03-01T08:01:00.000000000Z,43481.9,43458.7,43460.19555441,27.74781,185.471,0.0002736932030438520350760012607,1646121660001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646136000000000000,2022-03-01T12:00:00.000000000Z,2022-03-01T11:59:00.000000000Z,43609.96,43599.9,43602.47098965,19.62318,184.918,0.0002736932030438520350760012607,1646121660001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646150460000000000,2022-03-01T16:01:00.000000000Z,2022-03-01T16:00:00.000000000Z,43638.75,43620.0,43620.1,62.7722,428.746,0.0004065336023936746562617819313,1646150460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646179140000000000,2022-03-01T23:59:00.000000000Z,2022-03-01T23:58:00.000000000Z,44392.4,44361.2,44369.10759731,11.44591,71.764,0.0004065336023936746562617819313,1646150460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646179200000000000,2022-03-02T00:00:00.000000000Z,2022-03-01T23:59:00.000000000Z,44421.2,44394.1,44397.5,13.90546,87.43,0.0004065336023936746562617819313,1646150460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646179260000000000,2022-03-02T00:01:00.000000000Z,2022-03-02T00:00:00.000000000Z,44382.0,44347.1,44365.3323958,49.72913,301.832,0.0003006887010581088146481016858,1646179260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646208060000000000,2022-03-02T08:01:00.000000000Z,2022-03-02T08:00:00.000000000Z,43965.62,43953.4,43954.33834551,84.22689,549.4,0.0006718856760016534512341443497,1646208060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646222400000000000,2022-03-02T12:00:00.000000000Z,2022-03-02T11:59:00.000000000Z,44103.28,44099.8,44099.9,29.20163,82.36,0.0006718856760016534512341443497,1646208060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646236920000000000,2022-03-02T16:02:00.000000000Z,2022-03-02T16:01:00.000000000Z,44032.7,44031.0,44050.73026401,111.30795,801.42,0.0009665049000202463800050807641,1646236860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646265540000000000,2022-03-02T23:59:00.000000000Z,2022-03-02T23:58:00.000000000Z,43918.98,43909.3,43910.68943941,7.59297,36.247,0.0009665049000202463800050807641,1646236860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646265600000000000,2022-03-03T00:00:00.000000000Z,2022-03-02T23:59:00.000000000Z,43892.98,43885.7,43888.63389793,12.58997,62.186,0.0009665049000202463800050807641,1646236860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646265660000000000,2022-03-03T00:01:00.000000000Z,2022-03-03T00:00:00.000000000Z,43833.2,43826.6,43838.22717727,44.90628,211.711,0.001200344357025292792083939735,1646265660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646294460000000000,2022-03-03T08:01:00.000000000Z,2022-03-03T08:00:00.000000000Z,43506.29,43502.4,43502.3,63.43341,356.455,0.001385933851486659889855296876,1646294460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646308800000000000,2022-03-03T12:00:00.000000000Z,2022-03-03T11:59:00.000000000Z,43382.23,43377.2,43386.36844725,17.09156,88.851,0.001385933851486659889855296876,1646294460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646323320000000000,2022-03-03T16:02:00.000000000Z,2022-03-03T16:01:00.000000000Z,42466.85,42458.0,42468.16870886,145.03762,1286.009,0.001533252408849650228381928217,1646323260005000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646351940000000000,2022-03-03T23:59:00.000000000Z,2022-03-03T23:58:00.000000000Z,42460.85,42456.9,42456.9,7.70815,49.867,0.001533252408849650228381928217,1646323260005000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646352000000000000,2022-03-04T00:00:00.000000000Z,2022-03-03T23:59:00.000000000Z,42454.0,42449.5,42451.25859031,4.4279,40.856,0.001533252408849650228381928217,1646323260005000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646352120000000000,2022-03-04T00:02:00.000000000Z,2022-03-04T00:01:00.000000000Z,42447.18,42441.7,42443.9,22.3699,147.551,0.001650193932173130855561934074,1646352060018000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646380860000000000,2022-03-04T08:01:00.000000000Z,2022-03-04T08:00:00.000000000Z,41439.94,41430.0,41438.94490558,37.41333,320.822,0.001742993396060251774770625215,1646380860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646395200000000000,2022-03-04T12:00:00.000000000Z,2022-03-04T11:59:00.000000000Z,41662.07,41639.6,41637.5,44.49173,354.082,0.001742993396060251774770625215,1646380860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646409660000000000,2022-03-04T16:01:00.000000000Z,2022-03-04T16:00:00.000000000Z,40747.11,40755.6,40776.8,164.88552,678.829,0.001816696145141463231420577405,1646409660000000000,0.0034,True,False,False,True,True,False,True,False
BTCUSDT,1646438340000000000,2022-03-04T23:59:00.000000000Z,2022-03-04T23:58:00.000000000Z,39133.45,39111.5,39111.5,16.36907,137.273,0.001816696145141463231420577405,1646409660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646438400000000000,2022-03-05T00:00:00.000000000Z,2022-03-04T23:59:00.000000000Z,39148.66,39127.7,39129.2,21.27444,158.737,0.001816696145141463231420577405,1646409660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646438520000000000,2022-03-05T00:02:00.000000000Z,2022-03-05T00:01:00.000000000Z,39120.31,39093.4,39114.91271758,53.91211,355.711,0.001875144334616200790548333514,1646438460006000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646467320000000000,2022-03-05T08:02:00.000000000Z,2022-03-05T08:01:00.000000000Z,39020.0,39005.6,39003.47013536,11.78918,159.063,0.001921553622204651639223119632,1646467260004000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646481600000000000,2022-03-05T12:00:00.000000000Z,2022-03-05T11:59:00.000000000Z,39129.59,39106.1,39105.7,8.93762,54.506,0.001921553622204651639223119632,1646467260004000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646496060000000000,2022-03-05T16:01:00.000000000Z,2022-03-05T16:00:00.000000000Z,39189.01,39163.5,39169.94975651,29.06246,227.606,0.001596865150720501590955053344,1646496060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646524740000000000,2022-03-05T23:59:00.000000000Z,2022-03-05T23:58:00.000000000Z,39399.0,39377.3,39379.37040529,20.04336,20.72,0.001596865150720501590955053344,1646496060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646524800000000000,2022-03-06T00:00:00.000000000Z,2022-03-05T23:59:00.000000000Z,39397.96,39375.1,39378.91805794,19.88138,18.733,0.001596865150720501590955053344,1646496060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646524920000000000,2022-03-06T00:02:00.000000000Z,2022-03-06T00:01:00.000000000Z,39345.82,39330.4,39329.51325325,34.23029,116.948,0.001445709020319252932842621750,1646524860004000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646553660000000000,2022-03-06T08:01:00.000000000Z,2022-03-06T08:00:00.000000000Z,39352.79,39335.2,39339.23736892,14.5878,113.758,0.001105853612607290349829833270,1646553660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646568000000000000,2022-03-06T12:00:00.000000000Z,2022-03-06T11:59:00.000000000Z,38352.48,38330.9,38330.4,19.34066,201.296,0.001105853612607290349829833270,1646553660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646582520000000000,2022-03-06T16:02:00.000000000Z,2022-03-06T16:01:00.000000000Z,38819.66,38802.4,38810.61752864,7.65902,132.672,0.0009625216798445593423311171656,1646582460013000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646611140000000000,2022-03-06T23:59:00.000000000Z,2022-03-06T23:58:00.000000000Z,38417.77,38390.2,38394.8617342,46.37845,307.457,0.0009625216798445593423311171656,1646582460013000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646611200000000000,2022-03-07T00:00:00.000000000Z,2022-03-06T23:59:00.000000000Z,38420.81,38401.1,38399.7,14.86235,137.693,0.0009625216798445593423311171656,1646582460013000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646611320000000000,2022-03-07T00:02:00.000000000Z,2022-03-07T00:01:00.000000000Z,38464.56,38445.1,38444.5,32.0725,268.83,0.0007777143298370565815389437071,1646611260008000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646640120000000000,2022-03-07T08:02:00.000000000Z,2022-03-07T08:01:00.000000000Z,37954.81,37935.6,37937.1,32.31697,266.993,0.0002280909072525598461681094842,1646640060006000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646654400000000000,2022-03-07T12:00:00.000000000Z,2022-03-07T11:59:00.000000000Z,38337.05,38314.1,38324.45177933,26.70878,215.191,0.0002280909072525598461681094842,1646640060006000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646668860000000000,2022-03-07T16:01:00.000000000Z,2022-03-07T16:00:00.000000000Z,39090.98,39080.1,39080.7,56.11443,306.866,0.00004339011439410425865940228515,1646668860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646697540000000000,2022-03-07T23:59:00.000000000Z,2022-03-07T23:58:00.000000000Z,38052.05,38034.6,38034.96548185,39.73441,124.947,0.00004339011439410425865940228515,1646668860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646697600000000000,2022-03-08T00:00:00.000000000Z,2022-03-07T23:59:00.000000000Z,37988.0,37963.8,37990.36477885,9.54291,134.278,0.00004339011439410425865940228515,1646668860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646697720000000000,2022-03-08T00:02:00.000000000Z,2022-03-08T00:01:00.000000000Z,37984.06,37956.5,37967.64754428,38.13546,155.726,0.0001808142962329500508707885249,1646697660008000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646726520000000000,2022-03-08T08:02:00.000000000Z,2022-03-08T08:01:00.000000000Z,38588.15,38570.8,38592.5,36.69477,365.918,0.0005767611998904587438553794354,1646726460002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646740800000000000,2022-03-08T12:00:00.000000000Z,2022-03-08T11:59:00.000000000Z,38983.05,38967.8,38969.7,44.29901,189.362,0.0005767611998904587438553794354,1646726460002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646755260000000000,2022-03-08T16:01:00.000000000Z,2022-03-08T16:00:00.000000000Z,38602.51,38588.5,38592.99684392,121.05753,938.324,0.0008910391742592000412565525467,1646755260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646783940000000000,2022-03-08T23:59:00.000000000Z,2022-03-08T23:58:00.000000000Z,38745.75,38724.1,38725.66016516,18.22614,80.077,0.0008910391742592000412565525467,1646755260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646784000000000000,2022-03-09T00:00:00.000000000Z,2022-03-08T23:59:00.000000000Z,38730.63,38709.9,38704.70114353,11.10802,58.588,0.0008910391742592000412565525467,1646755260000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646784120000000000,2022-03-09T00:02:00.000000000Z,2022-03-09T00:01:00.000000000Z,38747.92,38725.0,38727.16632992,29.22566,207.323,0.001000798963909062474747827125,1646784060008000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646812860000000000,2022-03-09T08:01:00.000000000Z,2022-03-09T08:00:00.000000000Z,41773.85,41757.9,41757.2,33.73093,229.993,0.001227574603487192429842671918,1646812860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646827200000000000,2022-03-09T12:00:00.000000000Z,2022-03-09T11:59:00.000000000Z,42151.66,42150.1,42152.67091789,18.63376,207.548,0.001227574603487192429842671918,1646812860000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646841720000000000,2022-03-09T16:02:00.000000000Z,2022-03-09T16:01:00.000000000Z,42537.78,42524.0,42524.16246657,50.57504,538.907,0.001407602908295362934903060536,1646841660004000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646870340000000000,2022-03-09T23:59:00.000000000Z,2022-03-09T23:58:00.000000000Z,41935.04,41933.0,41936.13096281,10.73288,130.022,0.001407602908295362934903060536,1646841660004000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646870400000000000,2022-03-10T00:00:00.000000000Z,2022-03-09T23:59:00.000000000Z,41941.71,41937.5,41944.1,11.46858,117.85,0.001407602908295362934903060536,1646841660004000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646870460000000000,2022-03-10T00:01:00.000000000Z,2022-03-10T00:00:00.000000000Z,41971.29,41969.4,41965.73141494,35.75647,122.196,0.001550472086344160293019967213,1646870460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646899320000000000,2022-03-10T08:02:00.000000000Z,2022-03-10T08:01:00.000000000Z,39189.45,39172.1,39174.0,77.97128,331.336,0.001589390077340874112207849725,1646899260017000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646913600000000000,2022-03-10T12:00:00.000000000Z,2022-03-10T11:59:00.000000000Z,39076.38,39055.4,39063.64571145,21.50654,135.84,0.001589390077340874112207849725,1646899260017000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646928060000000000,2022-03-10T16:01:00.000000000Z,2022-03-10T16:00:00.000000000Z,39127.0,39112.0,39117.73267379,104.13338,222.164,0.0008750684744548771535976185014,1646928060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646956740000000000,2022-03-10T23:59:00.000000000Z,2022-03-10T23:58:00.000000000Z,39431.0,39419.3,39419.3,19.58941,137.987,0.0008750684744548771535976185014,1646928060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646956800000000000,2022-03-11T00:00:00.000000000Z,2022-03-10T23:59:00.000000000Z,39422.0,39407.2,39409.9,15.18258,46.236,0.0008750684744548771535976185014,1646928060000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646956920000000000,2022-03-11T00:02:00.000000000Z,2022-03-11T00:01:00.000000000Z,39380.0,39358.4,39363.92777443,15.14185,119.983,0.0002696070556524783356117108872,1646956860008000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1646985660000000000,2022-03-11T08:01:00.000000000Z,2022-03-11T08:00:00.000000000Z,39086.35,39060.1,39063.45281865,34.6572,445.032,-0.0001224339535203669570718168692,1646985660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647000000000000000,2022-03-11T12:00:00.000000000Z,2022-03-11T11:59:00.000000000Z,39893.68,39878.4,39888.2,56.05143,583.917,-0.0001224339535203669570718168692,1646985660000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647014520000000000,2022-03-11T16:02:00.000000000Z,2022-03-11T16:01:00.000000000Z,39037.86,39026.7,39046.73409135,52.61547,270.21,0.00008915031193367779706548786247,1647014460001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647043140000000000,2022-03-11T23:59:00.000000000Z,2022-03-11T23:58:00.000000000Z,38744.3,38723.7,38724.86143307,6.34218,179.188,0.00008915031193367779706548786247,1647014460001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647043200000000000,2022-03-12T00:00:00.000000000Z,2022-03-11T23:59:00.000000000Z,38729.57,38713.0,38714.55426375,7.04978,130.93,0.00008915031193367779706548786247,1647014460001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647043320000000000,2022-03-12T00:02:00.000000000Z,2022-03-12T00:01:00.000000000Z,38761.02,38743.9,38741.8,33.17927,321.419,0.00005743302761414455873882400283,1647043260010000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647072120000000000,2022-03-12T08:02:00.000000000Z,2022-03-12T08:01:00.000000000Z,39103.69,39090.0,39090.0,21.54794,50.733,0.0001828376174436293700871259513,1647072060001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647086400000000000,2022-03-12T12:00:00.000000000Z,2022-03-12T11:59:00.000000000Z,39079.16,39054.1,39057.00852193,15.65126,86.023,0.0001828376174436293700871259513,1647072060001000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647100920000000000,2022-03-12T16:02:00.000000000Z,2022-03-12T16:01:00.000000000Z,39006.87,38990.5,38990.2,78.19095,681.945,-0.000009356260208111631223936909514,1647100860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647129540000000000,2022-03-12T23:59:00.000000000Z,2022-03-12T23:58:00.000000000Z,38737.28,38718.5,38750.53738175,73.89103,507.566,-0.000009356260208111631223936909514,1647100860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647129600000000000,2022-03-13T00:00:00.000000000Z,2022-03-12T23:59:00.000000000Z,38807.36,38792.6,38795.3,62.24958,498.163,-0.000009356260208111631223936909514,1647100860002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647129720000000000,2022-03-13T00:02:00.000000000Z,2022-03-13T00:01:00.000000000Z,38768.54,38758.8,38759.19732183,27.48491,296.29,-0.0002611098546568589151431159018,1647129660008000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647158460000000000,2022-03-13T08:01:00.000000000Z,2022-03-13T08:00:00.000000000Z,39097.29,39076.3,39084.22188186,35.74298,121.688,-0.0001807035678110996969451894300,1647158460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647172800000000000,2022-03-13T12:00:00.000000000Z,2022-03-13T11:59:00.000000000Z,38741.12,38727.4,38738.3,13.23406,152.559,-0.0001807035678110996969451894300,1647158460000000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647187320000000000,2022-03-13T16:02:00.000000000Z,2022-03-13T16:01:00.000000000Z,38946.64,38933.7,38927.0,31.196,205.003,-0.0003921547440874144508252035752,1647187260002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647215940000000000,2022-03-13T23:59:00.000000000Z,2022-03-13T23:58:00.000000000Z,37807.65,37773.3,37777.26304848,42.56719,153.035,-0.0003921547440874144508252035752,1647187260002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647216000000000000,2022-03-14T00:00:00.000000000Z,2022-03-13T23:59:00.000000000Z,37777.34,37743.7,37746.5,59.49891,195.79,-0.0003921547440874144508252035752,1647187260002000000,0.0034,True,False,False,False,True,False,True,False
BTCUSDT,1647216120000000000,2022-03-14T00:02:00.000000000Z,2022-03-14T00:01:00.000000000Z,37789.99,37759.8,37755.3,29.81967,217.688,-0.0006581916182632607396617413332,1647216060014000000,0.0034,True,False,False,False,True,False,True,False
