symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,kind,cause,previous,state,order_id,cycle_id,next_expiry_utc,liquidation,next_expiry,purpose,source_run_id
ETHUSDT,conditional,True,1730148000000000000,2024-10-28T20:40:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148000000000000,2024-10-28T20:40:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148060000000000,2024-10-28T20:41:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148060000000000,2024-10-28T20:41:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148060000000000,2024-10-28T20:41:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148060000000000,2024-10-28T20:41:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148120000000000,2024-10-28T20:42:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148120000000000,2024-10-28T20:42:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148120000000000,2024-10-28T20:42:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148120000000000,2024-10-28T20:42:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148180000000000,2024-10-28T20:43:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148180000000000,2024-10-28T20:43:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148180000000000,2024-10-28T20:43:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148180000000000,2024-10-28T20:43:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148240000000000,2024-10-28T20:44:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148240000000000,2024-10-28T20:44:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148240000000000,2024-10-28T20:44:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148240000000000,2024-10-28T20:44:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148300000000000,2024-10-28T20:45:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148300000000000,2024-10-28T20:45:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148300000000000,2024-10-28T20:45:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148300000000000,2024-10-28T20:45:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148360000000000,2024-10-28T20:46:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148360000000000,2024-10-28T20:46:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148360000000000,2024-10-28T20:46:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148360000000000,2024-10-28T20:46:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148420000000000,2024-10-28T20:47:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148420000000000,2024-10-28T20:47:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148420000000000,2024-10-28T20:47:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148420000000000,2024-10-28T20:47:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148480000000000,2024-10-28T20:48:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148480000000000,2024-10-28T20:48:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148480000000000,2024-10-28T20:48:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148480000000000,2024-10-28T20:48:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148540000000000,2024-10-28T20:49:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148540000000000,2024-10-28T20:49:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148540000000000,2024-10-28T20:49:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148540000000000,2024-10-28T20:49:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148600000000000,2024-10-28T20:50:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148600000000000,2024-10-28T20:50:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148600000000000,2024-10-28T20:50:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148600000000000,2024-10-28T20:50:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148660000000000,2024-10-28T20:51:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148660000000000,2024-10-28T20:51:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148660000000000,2024-10-28T20:51:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148660000000000,2024-10-28T20:51:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148720000000000,2024-10-28T20:52:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148720000000000,2024-10-28T20:52:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148720000000000,2024-10-28T20:52:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148720000000000,2024-10-28T20:52:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148780000000000,2024-10-28T20:53:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148780000000000,2024-10-28T20:53:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148780000000000,2024-10-28T20:53:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148780000000000,2024-10-28T20:53:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148840000000000,2024-10-28T20:54:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148840000000000,2024-10-28T20:54:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148840000000000,2024-10-28T20:54:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148840000000000,2024-10-28T20:54:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148900000000000,2024-10-28T20:55:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148900000000000,2024-10-28T20:55:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148900000000000,2024-10-28T20:55:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148900000000000,2024-10-28T20:55:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148960000000000,2024-10-28T20:56:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730148960000000000,2024-10-28T20:56:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148960000000000,2024-10-28T20:56:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730148960000000000,2024-10-28T20:56:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149020000000000,2024-10-28T20:57:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149020000000000,2024-10-28T20:57:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149020000000000,2024-10-28T20:57:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149020000000000,2024-10-28T20:57:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149080000000000,2024-10-28T20:58:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149080000000000,2024-10-28T20:58:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149080000000000,2024-10-28T20:58:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149080000000000,2024-10-28T20:58:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149140000000000,2024-10-28T20:59:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149140000000000,2024-10-28T20:59:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149140000000000,2024-10-28T20:59:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149140000000000,2024-10-28T20:59:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149200000000000,2024-10-28T21:00:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149200000000000,2024-10-28T21:00:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149200000000000,2024-10-28T21:00:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149200000000000,2024-10-28T21:00:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149260000000000,2024-10-28T21:01:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149260000000000,2024-10-28T21:01:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149260000000000,2024-10-28T21:01:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149260000000000,2024-10-28T21:01:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149320000000000,2024-10-28T21:02:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149320000000000,2024-10-28T21:02:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149320000000000,2024-10-28T21:02:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149320000000000,2024-10-28T21:02:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149380000000000,2024-10-28T21:03:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149380000000000,2024-10-28T21:03:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149380000000000,2024-10-28T21:03:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149380000000000,2024-10-28T21:03:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149440000000000,2024-10-28T21:04:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149440000000000,2024-10-28T21:04:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149440000000000,2024-10-28T21:04:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149440000000000,2024-10-28T21:04:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149500000000000,2024-10-28T21:05:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149500000000000,2024-10-28T21:05:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149500000000000,2024-10-28T21:05:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149500000000000,2024-10-28T21:05:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149560000000000,2024-10-28T21:06:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149560000000000,2024-10-28T21:06:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149560000000000,2024-10-28T21:06:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149560000000000,2024-10-28T21:06:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149620000000000,2024-10-28T21:07:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149620000000000,2024-10-28T21:07:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149620000000000,2024-10-28T21:07:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149620000000000,2024-10-28T21:07:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149680000000000,2024-10-28T21:08:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149680000000000,2024-10-28T21:08:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149680000000000,2024-10-28T21:08:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149680000000000,2024-10-28T21:08:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149740000000000,2024-10-28T21:09:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149740000000000,2024-10-28T21:09:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149740000000000,2024-10-28T21:09:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149740000000000,2024-10-28T21:09:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149800000000000,2024-10-28T21:10:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149800000000000,2024-10-28T21:10:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149800000000000,2024-10-28T21:10:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149800000000000,2024-10-28T21:10:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149860000000000,2024-10-28T21:11:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149860000000000,2024-10-28T21:11:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149860000000000,2024-10-28T21:11:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149860000000000,2024-10-28T21:11:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149920000000000,2024-10-28T21:12:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149920000000000,2024-10-28T21:12:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149920000000000,2024-10-28T21:12:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149920000000000,2024-10-28T21:12:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149980000000000,2024-10-28T21:13:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730149980000000000,2024-10-28T21:13:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149980000000000,2024-10-28T21:13:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730149980000000000,2024-10-28T21:13:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730150040000000000,2024-10-28T21:14:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730150040000000000,2024-10-28T21:14:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730150040000000000,2024-10-28T21:14:00.000000000Z,close_requested,real_market_inactivity,,,,,,False,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730150040000000000,2024-10-28T21:14:00.000000000Z,transition,unwind_complete,COOLDOWN,COOLDOWN,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1730246460000000000,2024-10-30T00:01:00.000000000Z,transition,cooldown_elapsed,COOLDOWN,FLAT,,BTCUSDT-1709683260000000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1730246460000000000,2024-10-30T00:01:00.000000000Z,transition,cooldown_elapsed,COOLDOWN,FLAT,,ETHUSDT-1709942460000000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1731283260001000000,2024-11-11T00:01:00.001000000Z,transition,entry,FLAT,OPENING_SPOT,conditional-00000218,BTCUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1731283260001000000,2024-11-11T00:01:00.001000000Z,transition,entry,FLAT,OPENING_SPOT,conditional-00000219,ETHUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1731283380000000000,2024-11-11T00:03:00.000000000Z,transition,spot_filled_waiting_hedge,OPENING_SPOT,OPENING_PERP,,BTCUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1731283380000000000,2024-11-11T00:03:00.000000000Z,transition,spot_filled_waiting_hedge,OPENING_SPOT,OPENING_PERP,,ETHUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1731283440000000000,2024-11-11T00:04:00.000000000Z,transition,opening_complete,OPENING_PERP,HOLDING,,BTCUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1731283440000000000,2024-11-11T00:04:00.000000000Z,transition,opening_complete,OPENING_PERP,HOLDING,,ETHUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1731888240000000000,2024-11-18T00:04:00.000000000Z,renewal,,,,,,2024-11-25T00:04:00.000000000Z,,1732493040000000000,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1731888240000000000,2024-11-18T00:04:00.000000000Z,transition,renewal_rebalance,HOLDING,REBALANCING,,BTCUSDT-1731283260001000000,,,,,run_ad71d751b20623006c195ff3
