symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,kind,cause,previous,state,order_id,cycle_id,next_expiry_utc,liquidation,next_expiry,purpose,source_run_id
BTCUSDT,permanent,False,1679659680000000000,2023-03-24T12:08:00.000000000Z,attempt_failed,timeout,,,permanent-00000109,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679659680000000000,2023-03-24T12:08:00.000000000Z,attempt_failed,timeout,,,permanent-00000110,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679659740000000000,2023-03-24T12:09:00.000000000Z,attempt_failed,timeout,,,permanent-00000111,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679659740000000000,2023-03-24T12:09:00.000000000Z,attempt_failed,timeout,,,permanent-00000112,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679659800000000000,2023-03-24T12:10:00.000000000Z,attempt_failed,timeout,,,permanent-00000113,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679659800000000000,2023-03-24T12:10:00.000000000Z,attempt_failed,timeout,,,permanent-00000114,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679659860000000000,2023-03-24T12:11:00.000000000Z,attempt_failed,timeout,,,permanent-00000115,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679659860000000000,2023-03-24T12:11:00.000000000Z,attempt_failed,timeout,,,permanent-00000116,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679659920000000000,2023-03-24T12:12:00.000000000Z,attempt_failed,timeout,,,permanent-00000117,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679659920000000000,2023-03-24T12:12:00.000000000Z,attempt_failed,timeout,,,permanent-00000118,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679659980000000000,2023-03-24T12:13:00.000000000Z,attempt_failed,timeout,,,permanent-00000119,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679659980000000000,2023-03-24T12:13:00.000000000Z,attempt_failed,timeout,,,permanent-00000120,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660040000000000,2023-03-24T12:14:00.000000000Z,attempt_failed,timeout,,,permanent-00000121,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660040000000000,2023-03-24T12:14:00.000000000Z,attempt_failed,timeout,,,permanent-00000122,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660100000000000,2023-03-24T12:15:00.000000000Z,attempt_failed,timeout,,,permanent-00000123,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660100000000000,2023-03-24T12:15:00.000000000Z,attempt_failed,timeout,,,permanent-00000124,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660160000000000,2023-03-24T12:16:00.000000000Z,attempt_failed,timeout,,,permanent-00000125,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660160000000000,2023-03-24T12:16:00.000000000Z,attempt_failed,timeout,,,permanent-00000126,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660220000000000,2023-03-24T12:17:00.000000000Z,attempt_failed,timeout,,,permanent-00000127,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660220000000000,2023-03-24T12:17:00.000000000Z,attempt_failed,timeout,,,permanent-00000128,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660280000000000,2023-03-24T12:18:00.000000000Z,attempt_failed,timeout,,,permanent-00000129,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660280000000000,2023-03-24T12:18:00.000000000Z,attempt_failed,timeout,,,permanent-00000130,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660340000000000,2023-03-24T12:19:00.000000000Z,attempt_failed,timeout,,,permanent-00000131,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660340000000000,2023-03-24T12:19:00.000000000Z,attempt_failed,timeout,,,permanent-00000132,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660400000000000,2023-03-24T12:20:00.000000000Z,attempt_failed,timeout,,,permanent-00000133,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660400000000000,2023-03-24T12:20:00.000000000Z,attempt_failed,timeout,,,permanent-00000134,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660460000000000,2023-03-24T12:21:00.000000000Z,attempt_failed,timeout,,,permanent-00000135,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660460000000000,2023-03-24T12:21:00.000000000Z,attempt_failed,timeout,,,permanent-00000136,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660520000000000,2023-03-24T12:22:00.000000000Z,attempt_failed,timeout,,,permanent-00000137,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660520000000000,2023-03-24T12:22:00.000000000Z,attempt_failed,timeout,,,permanent-00000138,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660580000000000,2023-03-24T12:23:00.000000000Z,attempt_failed,timeout,,,permanent-00000139,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660580000000000,2023-03-24T12:23:00.000000000Z,attempt_failed,timeout,,,permanent-00000140,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660640000000000,2023-03-24T12:24:00.000000000Z,attempt_failed,timeout,,,permanent-00000141,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660640000000000,2023-03-24T12:24:00.000000000Z,attempt_failed,timeout,,,permanent-00000142,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660700000000000,2023-03-24T12:25:00.000000000Z,attempt_failed,timeout,,,permanent-00000143,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660700000000000,2023-03-24T12:25:00.000000000Z,attempt_failed,timeout,,,permanent-00000144,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660760000000000,2023-03-24T12:26:00.000000000Z,attempt_failed,timeout,,,permanent-00000145,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660760000000000,2023-03-24T12:26:00.000000000Z,attempt_failed,timeout,,,permanent-00000146,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660820000000000,2023-03-24T12:27:00.000000000Z,attempt_failed,timeout,,,permanent-00000147,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660820000000000,2023-03-24T12:27:00.000000000Z,attempt_failed,timeout,,,permanent-00000148,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660880000000000,2023-03-24T12:28:00.000000000Z,attempt_failed,timeout,,,permanent-00000149,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660880000000000,2023-03-24T12:28:00.000000000Z,attempt_failed,timeout,,,permanent-00000150,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679660940000000000,2023-03-24T12:29:00.000000000Z,attempt_failed,timeout,,,permanent-00000151,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679660940000000000,2023-03-24T12:29:00.000000000Z,attempt_failed,timeout,,,permanent-00000152,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661000000000000,2023-03-24T12:30:00.000000000Z,attempt_failed,timeout,,,permanent-00000153,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661000000000000,2023-03-24T12:30:00.000000000Z,attempt_failed,timeout,,,permanent-00000154,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661060000000000,2023-03-24T12:31:00.000000000Z,attempt_failed,timeout,,,permanent-00000155,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661060000000000,2023-03-24T12:31:00.000000000Z,attempt_failed,timeout,,,permanent-00000156,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661120000000000,2023-03-24T12:32:00.000000000Z,attempt_failed,timeout,,,permanent-00000157,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661120000000000,2023-03-24T12:32:00.000000000Z,attempt_failed,timeout,,,permanent-00000158,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661180000000000,2023-03-24T12:33:00.000000000Z,attempt_failed,timeout,,,permanent-00000159,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661180000000000,2023-03-24T12:33:00.000000000Z,attempt_failed,timeout,,,permanent-00000160,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661240000000000,2023-03-24T12:34:00.000000000Z,attempt_failed,timeout,,,permanent-00000161,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661240000000000,2023-03-24T12:34:00.000000000Z,attempt_failed,timeout,,,permanent-00000162,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661300000000000,2023-03-24T12:35:00.000000000Z,attempt_failed,timeout,,,permanent-00000163,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661300000000000,2023-03-24T12:35:00.000000000Z,attempt_failed,timeout,,,permanent-00000164,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661360000000000,2023-03-24T12:36:00.000000000Z,attempt_failed,timeout,,,permanent-00000165,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661360000000000,2023-03-24T12:36:00.000000000Z,attempt_failed,timeout,,,permanent-00000166,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661420000000000,2023-03-24T12:37:00.000000000Z,attempt_failed,timeout,,,permanent-00000167,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661420000000000,2023-03-24T12:37:00.000000000Z,attempt_failed,timeout,,,permanent-00000168,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661480000000000,2023-03-24T12:38:00.000000000Z,attempt_failed,timeout,,,permanent-00000169,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661480000000000,2023-03-24T12:38:00.000000000Z,attempt_failed,timeout,,,permanent-00000170,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661540000000000,2023-03-24T12:39:00.000000000Z,attempt_failed,timeout,,,permanent-00000171,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661540000000000,2023-03-24T12:39:00.000000000Z,attempt_failed,timeout,,,permanent-00000172,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661600000000000,2023-03-24T12:40:00.000000000Z,attempt_failed,timeout,,,permanent-00000173,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661600000000000,2023-03-24T12:40:00.000000000Z,attempt_failed,timeout,,,permanent-00000174,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661660000000000,2023-03-24T12:41:00.000000000Z,attempt_failed,timeout,,,permanent-00000175,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661660000000000,2023-03-24T12:41:00.000000000Z,attempt_failed,timeout,,,permanent-00000176,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661720000000000,2023-03-24T12:42:00.000000000Z,attempt_failed,timeout,,,permanent-00000177,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661720000000000,2023-03-24T12:42:00.000000000Z,attempt_failed,timeout,,,permanent-00000178,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661780000000000,2023-03-24T12:43:00.000000000Z,attempt_failed,timeout,,,permanent-00000179,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661780000000000,2023-03-24T12:43:00.000000000Z,attempt_failed,timeout,,,permanent-00000180,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661840000000000,2023-03-24T12:44:00.000000000Z,attempt_failed,timeout,,,permanent-00000181,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661840000000000,2023-03-24T12:44:00.000000000Z,attempt_failed,timeout,,,permanent-00000182,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661900000000000,2023-03-24T12:45:00.000000000Z,attempt_failed,timeout,,,permanent-00000183,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661900000000000,2023-03-24T12:45:00.000000000Z,attempt_failed,timeout,,,permanent-00000184,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679661960000000000,2023-03-24T12:46:00.000000000Z,attempt_failed,timeout,,,permanent-00000185,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679661960000000000,2023-03-24T12:46:00.000000000Z,attempt_failed,timeout,,,permanent-00000186,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662020000000000,2023-03-24T12:47:00.000000000Z,attempt_failed,timeout,,,permanent-00000187,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662020000000000,2023-03-24T12:47:00.000000000Z,attempt_failed,timeout,,,permanent-00000188,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662080000000000,2023-03-24T12:48:00.000000000Z,attempt_failed,timeout,,,permanent-00000189,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662080000000000,2023-03-24T12:48:00.000000000Z,attempt_failed,timeout,,,permanent-00000190,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662140000000000,2023-03-24T12:49:00.000000000Z,attempt_failed,timeout,,,permanent-00000191,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662140000000000,2023-03-24T12:49:00.000000000Z,attempt_failed,timeout,,,permanent-00000192,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662200000000000,2023-03-24T12:50:00.000000000Z,attempt_failed,timeout,,,permanent-00000193,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662200000000000,2023-03-24T12:50:00.000000000Z,attempt_failed,timeout,,,permanent-00000194,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662260000000000,2023-03-24T12:51:00.000000000Z,attempt_failed,timeout,,,permanent-00000195,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662260000000000,2023-03-24T12:51:00.000000000Z,attempt_failed,timeout,,,permanent-00000196,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662320000000000,2023-03-24T12:52:00.000000000Z,attempt_failed,timeout,,,permanent-00000197,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662320000000000,2023-03-24T12:52:00.000000000Z,attempt_failed,timeout,,,permanent-00000198,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662380000000000,2023-03-24T12:53:00.000000000Z,attempt_failed,timeout,,,permanent-00000199,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662380000000000,2023-03-24T12:53:00.000000000Z,attempt_failed,timeout,,,permanent-00000200,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662440000000000,2023-03-24T12:54:00.000000000Z,attempt_failed,timeout,,,permanent-00000201,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662440000000000,2023-03-24T12:54:00.000000000Z,attempt_failed,timeout,,,permanent-00000202,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662500000000000,2023-03-24T12:55:00.000000000Z,attempt_failed,timeout,,,permanent-00000203,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662500000000000,2023-03-24T12:55:00.000000000Z,attempt_failed,timeout,,,permanent-00000204,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662560000000000,2023-03-24T12:56:00.000000000Z,attempt_failed,timeout,,,permanent-00000205,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662560000000000,2023-03-24T12:56:00.000000000Z,attempt_failed,timeout,,,permanent-00000206,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662620000000000,2023-03-24T12:57:00.000000000Z,attempt_failed,timeout,,,permanent-00000207,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662620000000000,2023-03-24T12:57:00.000000000Z,attempt_failed,timeout,,,permanent-00000208,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662680000000000,2023-03-24T12:58:00.000000000Z,attempt_failed,timeout,,,permanent-00000209,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662680000000000,2023-03-24T12:58:00.000000000Z,attempt_failed,timeout,,,permanent-00000210,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662740000000000,2023-03-24T12:59:00.000000000Z,attempt_failed,timeout,,,permanent-00000211,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662740000000000,2023-03-24T12:59:00.000000000Z,attempt_failed,timeout,,,permanent-00000212,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662800000000000,2023-03-24T13:00:00.000000000Z,attempt_failed,timeout,,,permanent-00000213,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662800000000000,2023-03-24T13:00:00.000000000Z,attempt_failed,timeout,,,permanent-00000214,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662860000000000,2023-03-24T13:01:00.000000000Z,attempt_failed,timeout,,,permanent-00000215,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662860000000000,2023-03-24T13:01:00.000000000Z,attempt_failed,timeout,,,permanent-00000216,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662920000000000,2023-03-24T13:02:00.000000000Z,attempt_failed,timeout,,,permanent-00000217,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662920000000000,2023-03-24T13:02:00.000000000Z,attempt_failed,timeout,,,permanent-00000218,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679662980000000000,2023-03-24T13:03:00.000000000Z,attempt_failed,timeout,,,permanent-00000219,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679662980000000000,2023-03-24T13:03:00.000000000Z,attempt_failed,timeout,,,permanent-00000220,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663040000000000,2023-03-24T13:04:00.000000000Z,attempt_failed,timeout,,,permanent-00000221,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663040000000000,2023-03-24T13:04:00.000000000Z,attempt_failed,timeout,,,permanent-00000222,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663100000000000,2023-03-24T13:05:00.000000000Z,attempt_failed,timeout,,,permanent-00000223,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663100000000000,2023-03-24T13:05:00.000000000Z,attempt_failed,timeout,,,permanent-00000224,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663160000000000,2023-03-24T13:06:00.000000000Z,attempt_failed,timeout,,,permanent-00000225,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663160000000000,2023-03-24T13:06:00.000000000Z,attempt_failed,timeout,,,permanent-00000226,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663220000000000,2023-03-24T13:07:00.000000000Z,attempt_failed,timeout,,,permanent-00000227,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663220000000000,2023-03-24T13:07:00.000000000Z,attempt_failed,timeout,,,permanent-00000228,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663280000000000,2023-03-24T13:08:00.000000000Z,attempt_failed,timeout,,,permanent-00000229,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663280000000000,2023-03-24T13:08:00.000000000Z,attempt_failed,timeout,,,permanent-00000230,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663340000000000,2023-03-24T13:09:00.000000000Z,attempt_failed,timeout,,,permanent-00000231,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663340000000000,2023-03-24T13:09:00.000000000Z,attempt_failed,timeout,,,permanent-00000232,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663400000000000,2023-03-24T13:10:00.000000000Z,attempt_failed,timeout,,,permanent-00000233,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663400000000000,2023-03-24T13:10:00.000000000Z,attempt_failed,timeout,,,permanent-00000234,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663460000000000,2023-03-24T13:11:00.000000000Z,attempt_failed,timeout,,,permanent-00000235,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663460000000000,2023-03-24T13:11:00.000000000Z,attempt_failed,timeout,,,permanent-00000236,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663520000000000,2023-03-24T13:12:00.000000000Z,attempt_failed,timeout,,,permanent-00000237,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663520000000000,2023-03-24T13:12:00.000000000Z,attempt_failed,timeout,,,permanent-00000238,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663580000000000,2023-03-24T13:13:00.000000000Z,attempt_failed,timeout,,,permanent-00000239,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663580000000000,2023-03-24T13:13:00.000000000Z,attempt_failed,timeout,,,permanent-00000240,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663640000000000,2023-03-24T13:14:00.000000000Z,attempt_failed,timeout,,,permanent-00000241,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663640000000000,2023-03-24T13:14:00.000000000Z,attempt_failed,timeout,,,permanent-00000242,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663700000000000,2023-03-24T13:15:00.000000000Z,attempt_failed,timeout,,,permanent-00000243,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663700000000000,2023-03-24T13:15:00.000000000Z,attempt_failed,timeout,,,permanent-00000244,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663760000000000,2023-03-24T13:16:00.000000000Z,attempt_failed,timeout,,,permanent-00000245,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663760000000000,2023-03-24T13:16:00.000000000Z,attempt_failed,timeout,,,permanent-00000246,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663820000000000,2023-03-24T13:17:00.000000000Z,attempt_failed,timeout,,,permanent-00000247,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663820000000000,2023-03-24T13:17:00.000000000Z,attempt_failed,timeout,,,permanent-00000248,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663880000000000,2023-03-24T13:18:00.000000000Z,attempt_failed,timeout,,,permanent-00000249,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663880000000000,2023-03-24T13:18:00.000000000Z,attempt_failed,timeout,,,permanent-00000250,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679663940000000000,2023-03-24T13:19:00.000000000Z,attempt_failed,timeout,,,permanent-00000251,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679663940000000000,2023-03-24T13:19:00.000000000Z,attempt_failed,timeout,,,permanent-00000252,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679664000000000000,2023-03-24T13:20:00.000000000Z,attempt_failed,timeout,,,permanent-00000253,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679664000000000000,2023-03-24T13:20:00.000000000Z,attempt_failed,timeout,,,permanent-00000254,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679664060000000000,2023-03-24T13:21:00.000000000Z,attempt_failed,timeout,,,permanent-00000255,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679664060000000000,2023-03-24T13:21:00.000000000Z,attempt_failed,timeout,,,permanent-00000256,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679664120000000000,2023-03-24T13:22:00.000000000Z,attempt_failed,timeout,,,permanent-00000257,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679664120000000000,2023-03-24T13:22:00.000000000Z,attempt_failed,timeout,,,permanent-00000258,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679664180000000000,2023-03-24T13:23:00.000000000Z,attempt_failed,timeout,,,permanent-00000259,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679664180000000000,2023-03-24T13:23:00.000000000Z,attempt_failed,timeout,,,permanent-00000260,,,,,close_spot,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1679664240000000000,2023-03-24T13:24:00.000000000Z,attempt_failed,timeout,,,permanent-00000261,,,,,close_spot,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1679664240000000000,2023-03-24T13:24:00.000000000Z,attempt_failed,timeout,,,permanent-00000262,,,,,close_spot,run_dfea4b7ac1475668d5968c97
