time_ns,symbol,anchor,valid,forecast,no_change,history_start,reason
1663430460017000000,BTCUSDT,1663430400017000000,True,0.0007566205057231491912139342683,0.0003080699465156342854801587708,1662220800007000000,
1663459260000000000,BTCUSDT,1663459200000000000,True,0.0008790156494496997479042243530,0.001349880796804637002737119671,1662220800007000000,
1663488060004000000,BTCUSDT,1663488000004000000,True,0.001036475333237794820429365251,0.001642199771916698344903007652,1662249600008000000,
1663516860000000000,BTCUSDT,1663516800000000000,True,0.0009770565391276555863299739129,0.0007484401039500144375020052086,1662307200000000000,
1663545660018000000,BTCUSDT,1663545600018000000,True,0.0009306169733272270454557160541,0.0007520095299940437537226539233,1662336000015000000,
1663574460006000000,BTCUSDT,1663574400006000000,True,0.0003361761428556974312398677067,-0.001950690812787838661599442333,1662336000015000000,
1663603260010000000,BTCUSDT,1663603200010000000,True,0.0002928109386794231924204558926,0.0001259999825000024305552179784,1662393600007000000,
1663632060007000000,BTCUSDT,1663632000007000000,True,0.0005708994100671726078244736103,0.001640730170909392803061750319,1662393600007000000,
1663660860001000000,BTCUSDT,1663660800001000000,True,0.0007067915083665359202272791979,0.001229550256156303365896534562,1662422400018000000,
1663689660000000000,BTCUSDT,1663689600000000000,True,0.0006355423817488123134317013800,0.0003614100125489587690610683702,1662451200020000000,
1663718460001000000,BTCUSDT,1663718400001000000,True,0.0007290630938758853761385534853,0.001088849962192709646086470622,1662480000028000000,
1663747260005000000,BTCUSDT,1663747200005000000,True,0.0006427101250092556467988944525,0.0003103799568916726539343536202,1662508800013000000,
1663776060000000000,BTCUSDT,1663776000000000000,True,0.0006284775277783868764400826791,0.0005737200996041839590597151145,1662537600022000000,
1663804860000000000,BTCUSDT,1663804800000000000,True,-0.00001149479138637511591401042845,-0.00247359,1662566400021000000,
1663833660000000000,BTCUSDT,1663833600000000000,True,-0.0003085564015735476351650784744,-0.00145131,1662624000000000000,
1663862460011000000,BTCUSDT,1663862400011000000,True,0.00009055326673627298618372314015,0.001626029378947112207700198448,1662652800003000000,
1663891260023000000,BTCUSDT,1663891200023000000,True,0.0003864553955624805543342538960,0.001524809364662764723848031730,1662681600011000000,
1663920060004000000,BTCUSDT,1663920000004000000,True,0.0004349037145495688543196857825,0.0006213904099450621165340352134,1662710400000000000,
1663948860005000000,BTCUSDT,1663948800005000000,True,0.0001281825856699660511956705110,-0.001051679963483334601273104122,1662739200000000000,
1663977660000000000,BTCUSDT,1663977600000000000,True,0.0002294160503962100825916466904,0.0006188701074427269865845462820,1662739200000000000,
1664006460005000000,BTCUSDT,1664006400005000000,True,0.0002546567112178216109738786607,0.0003519599388958439416937601226,1662796800000000000,
1664035260000000000,BTCUSDT,1664035200000000000,True,0.0004336906931695983491668003370,0.001122450194869825498233593443,1662796800000000000,
1664064060010000000,BTCUSDT,1664064000010000000,True,0.0003874672401136075666135680847,0.0002097899271562752929599677222,1662854400009000000,
1664092860000000000,BTCUSDT,1664092800000000000,True,0.0004657952903659336188073523416,0.0007671302663646758210679934264,1662854400009000000,
1664121660003000000,BTCUSDT,1664121600003000000,True,0.0004820226635961447894814782284,0.0005445299432781309085280303617,1662883200012000000,
1664150460001000000,BTCUSDT,1664150400001000000,True,0.0003539730686328410421028575997,-0.0001386000096250006684028241946,1662912000005000000,
1664179260006000000,BTCUSDT,1664179200006000000,True,0.0004410567666889830306314811117,0.0007761598652500233940931607477,1662940800007000000,
1664208060000000000,BTCUSDT,1664208000000000000,True,0.0005448625902944343565868731263,0.0009443701967437909882897892271,1662998400000000000,
1664236860026000000,BTCUSDT,1664236800026000000,True,0.0005296537701761641312999037837,0.0004712395745753840638893867665,1663027200004000000,
1664265660004000000,BTCUSDT,1664265600004000000,True,0.0008536154558712215193224968358,0.002100001604167892072695333309,1663056000000000000,
1664294460006000000,BTCUSDT,1664294400006000000,True,0.001047401989080130036818946096,0.001792979875487508646700788423,1663084800000000000,
1664323260011000000,BTCUSDT,1664323200011000000,True,0.0008807683601305373442008505507,0.0002396099584010488887067901551,1663113600000000000,
1664352060000000000,BTCUSDT,1664352000000000000,True,0.0006526628094174190690168250370,-0.0002249100859031578102338858532,1663142400000000000,
1664380860000000000,BTCUSDT,1664380800000000000,True,0.0007490279075175761671691373075,0.00111972,1663171200000000000,
1664409660010000000,BTCUSDT,1664409600010000000,True,0.0008406255629621640993549732080,0.001193009585760560499805382012,1663171200000000000,
1664438460000000000,BTCUSDT,1664438400000000000,True,0.0009982505685121774105261272473,0.001604610557156443457098422604,1663200000019000000,
1664467260000000000,BTCUSDT,1664467200000000000,True,0.001081918560610159697292677250,0.00140385,1663228800012000000,
1664496060006000000,BTCUSDT,1664496000006000000,True,0.001291962429373150122638597615,0.002099999562500091145814344622,1663286400000000000,
1664524860002000000,BTCUSDT,1664524800002000000,True,0.001458675135884920820653465965,0.002100000291666707175931552213,1663315200000000000,
1664553660007000000,BTCUSDT,1664553600007000000,True,0.001590998790293777756577021908,0.002099999635416729962373270421,1663344000000000000,
1664582460008000000,BTCUSDT,1664582400008000000,True,0.001401323626722366987171160959,0.0006715799766812508096787913306,1663372800000000000,
1664611260011000000,BTCUSDT,1664611200011000000,True,0.001545467147087912209611054001,0.002099999781250022786455959744,1663372800000000000,
1664640060000000000,BTCUSDT,1664640000000000000,True,0.001530120652246568135252706249,0.001471050561859589599148805231,1663401600012000000,
1664668860000000000,BTCUSDT,1664668800000000000,True,0.001399106207272408150639886501,0.00089502,1663459200000000000,
1664697660000000000,BTCUSDT,1664697600000000000,True,0.001362435481623652735582694655,0.00122136,1663459200000000000,
1664726460006000000,BTCUSDT,1664726400006000000,True,0.001314618153896947218703029544,0.001130639764450049072906443144,1663516800000000000,
1664755260000000000,BTCUSDT,1664755200000000000,True,0.001216526691131869348813124316,0.0008391601748250364218825878922,1663516800000000000,
1664784060014000000,BTCUSDT,1664784000014000000,True,0.001325882098039098492798144444,0.001746359151075412671674395714,1663574400006000000,
1664812860010000000,BTCUSDT,1664812800010000000,True,0.001485607108610824462851640859,0.002100000291666707175931552213,1663603200010000000,
1664841660006000000,BTCUSDT,1664841600006000000,True,0.001612362222012714125374219913,0.002100000291666707175931552213,1663603200010000000,
1664870460004000000,BTCUSDT,1664870400004000000,True,0.001712972339827544426063649919,0.002100000145833343460648851434,1663660800001000000,
1664899260013000000,BTCUSDT,1664899200013000000,True,0.001792837724474474505008977416,0.002099999343750205078060913106,1663689600000000000,
1664928060000000000,BTCUSDT,1664928000000000000,True,0.001856208377573881467974040630,0.002100000947917094545910732529,1663689600000000000,
1664956860000000000,BTCUSDT,1664956800000000000,True,0.001906512567098492321349368639,0.00210000,1663718400001000000,
1664985660012000000,BTCUSDT,1664985600012000000,True,0.001946463930520237829227489231,0.002099999125000364583181423674,1663776000000000000,
1665014460008000000,BTCUSDT,1665014400008000000,True,0.001978195988587361670779105682,0.002100000291666707175931552213,1663804800000000000,
1665043260002000000,BTCUSDT,1665043200002000000,True,0.002003368896312717843573057977,0.002100000437500091145852322053,1663833600000000000,
1665072060006000000,BTCUSDT,1665072000006000000,True,0.002023304750533284619694964209,0.002099999708333373842586966307,1663833600000000000,
1665100860000000000,BTCUSDT,1665100800000000000,True,0.002039131764237675690363159964,0.002100000437500091145852322053,1663862400011000000,
1665129660000000000,BTCUSDT,1665129600000000000,True,0.002051694597981961851047243942,0.00210000,1663891200023000000,
1665158460007000000,BTCUSDT,1665158400007000000,True,0.001953963253567157307558145601,0.001577729616524051539293028644,1663948800005000000,
1665187260010000000,BTCUSDT,1665187200010000000,True,0.001717657133808302295666840338,0.0008084999157812587727855445015,1663977600000000000,
1665216060004000000,BTCUSDT,1665216000004000000,True,0.001681510316958181648489096434,0.001542450321343816946628530548,1663977600000000000,
1665244860018000000,BTCUSDT,1665244800018000000,True,0.001514372250320120258526203907,0.0008712895764564558892228316278,1664035200000000000,
1665273660000000000,BTCUSDT,1665273600000000000,True,0.001342576022830933282584683693,0.0006816604260377662736039210025,1664035200000000000,
1665302460007000000,BTCUSDT,1665302400007000000,True,0.001142551038262180637442270411,0.0003729599093500220329807558728,1664092800000000000,
1665331260011000000,BTCUSDT,1665331200011000000,True,0.0009913645876596995483457805338,0.0004097099430958412366887171266,1664121600003000000,
1665360060018000000,BTCUSDT,1665360000018000000,True,0.001057242946903269121695126372,0.001310609681449035758914919708,1664150400001000000,
1665388860000000000,BTCUSDT,1665388800000000000,True,0.001102063207602472034679333735,0.001274490796556747847967404980,1664150400001000000,
1665417660026000000,BTCUSDT,1665417600026000000,True,0.001307954643954254535693486551,0.002099998104168378181325252970,1664208000000000000,
1665446460020000000,BTCUSDT,1665446400020000000,True,0.001471361155398909998094577848,0.002100000437500091145852322053,1664208000000000000,
1665475260027000000,BTCUSDT,1665475200027000000,True,0.001601058938890665037262420691,0.002099999489583457392909661446,1664265600004000000,
1665504060000000000,BTCUSDT,1665504000000000000,True,0.001703995514949255932655687190,0.002100001968751845704855348302,1664265600004000000,
1665532860014000000,BTCUSDT,1665532800014000000,True,0.001785713398161284290396626266,0.002099998979167162904851365697,1664323200011000000,
1665561660000000000,BTCUSDT,1665561600000000000,True,0.001850580014500990571219710626,0.002100001020833829572000486389,1664352000000000000,
1665590460000000000,BTCUSDT,1665590400000000000,True,0.001902047570709295975467867985,0.00210000,1664380800000000000,
1665619260013000000,BTCUSDT,1665619200013000000,True,0.001833109394010136997185536475,0.001567859292285736121021889817,1664409600010000000,
1665648060016000000,BTCUSDT,1665648000016000000,True,0.001888174984036452356547831923,0.002099999781250022786455959744,1664438400000000000,
1665676860009000000,BTCUSDT,1665676800009000000,True,0.001669157196228678616777954778,0.0008265602009000488298729794830,1664467200000000000,
1665705660020000000,BTCUSDT,1665705600020000000,True,0.001464942473095315307558264458,0.0006793497405261407712656776415,1664496000006000000,
1665734460000000000,BTCUSDT,1665734400000000000,True,0.001595961065033979575510124292,0.002100001458334346065518101054,1664496000006000000,
1665763260009000000,BTCUSDT,1665763200009000000,True,0.001630401409758496343341960295,0.001762949449078297163032136552,1664553600007000000,
1665792060001000000,BTCUSDT,1665792000001000000,True,0.001481068228817724230111268158,0.0009065702518250699514083198356,1664553600007000000,
1665820860005000000,BTCUSDT,1665820800005000000,True,0.001338939733555035100578806696,0.0007921198899833486134238036911,1664582400008000000,
1665849660004000000,BTCUSDT,1665849600004000000,True,0.001260385461154753539521525072,0.0009582300332718761552734776137,1664640000000000000,
1665878460012000000,BTCUSDT,1665878400012000000,True,0.001118852596774157581504410578,0.0005743498404583776504506526526,1664668800000000000,
1665907260000000000,BTCUSDT,1665907200000000000,True,0.0009079916808697468876633393657,0.00009681004033751680729866970778,1664697600000000000,
1665936060010000000,BTCUSDT,1665936000010000000,True,0.0008677060345704832209343760489,0.0007127397525209192635697001494,1664726400006000000,
1665964860012000000,BTCUSDT,1665964800012000000,True,0.0007030289090561675142424990181,0.00006950999517291700188076375828,1664755200000000000,
1665993660010000000,BTCUSDT,1665993600010000000,True,0.0007676803422065664757188220261,0.001016400070583338234954044094,1664755200000000000,
1666022460017000000,BTCUSDT,1666022400017000000,True,0.0008890683249258333178106023999,0.001356179670372996784341059362,1664812800010000000,
1666051260010000000,BTCUSDT,1666051200010000000,True,0.001138882937174953119221911408,0.002100000510416790726303301532,1664841600006000000,
1666080060008000000,BTCUSDT,1666080000008000000,True,0.001337160898354623510332446901,0.002100000145833343460648851434,1664870400004000000,
1666108860000000000,BTCUSDT,1666108800000000000,True,0.001494541905730712001337923335,0.002100000583333495370415380671,1664870400004000000,
1666137660007000000,BTCUSDT,1666137600007000000,True,0.001515373533440005776186381049,0.001595579612185510927132760766,1664928000000000000,
1666166460022000000,BTCUSDT,1666166400022000000,True,0.001635981501766629753243439770,0.002099998906250569661161634812,1664956800000000000,
1666195260016000000,BTCUSDT,1666195200016000000,True,0.001731708343794834683895672489,0.002100000437500091145852322053,1664985600012000000,
1666224060000000000,BTCUSDT,1666224000000000000,True,0.001807690598788703223125464393,0.002100001166667314815174897319,1664985600012000000,
1666252860013000000,BTCUSDT,1666252800013000000,True,0.001695598485519763879815441476,0.001264409429259632625860273049,1665043200002000000,
1666281660000000000,BTCUSDT,1666281600000000000,True,0.001436546469816470085689236577,0.0004399501985886313073682984649,1665043200002000000,
1666310460005000000,BTCUSDT,1666310400005000000,True,0.001344131176037469334512172846,0.0009886798283541964662853357143,1665100800000000000,
1666339260018000000,BTCUSDT,1666339200018000000,True,0.001261039421718478139639047198,0.0009414295750491501514252788705,1665129600000000000,
1666368060000000000,BTCUSDT,1666368000000000000,True,0.0009623159696872568955516401261,-0.0001869001168125730078581299113,1665129600000000000,
1666396860000000000,BTCUSDT,1666396800000000000,True,0.0009249872043460566797631974481,0.00078141,1665158400007000000,
1666425660015000000,BTCUSDT,1666425600015000000,True,0.001096345934857926926909305054,0.001755599085625476236731126702,1665216000004000000,
1666454460000000000,BTCUSDT,1666454400000000000,True,0.0008563388328734524719524817839,-0.00006699003489064317220998552604,1665216000004000000,
1666483260025000000,BTCUSDT,1666483200025000000,True,0.0008595553124225521195990304657,0.0008719192431256570089782908175,1665273600000000000,
1666512060000000000,BTCUSDT,1666512000000000000,True,0.0007329546271499352952522107346,0.0002459102134637269650407682645,1665273600000000000,
1666540860004000000,BTCUSDT,1666540800004000000,True,0.0008059062146123688483327831949,0.001086539849091687626154496367,1665302400007000000,
1666569660009000000,BTCUSDT,1666569600009000000,True,0.001072893946019423268255377851,0.002099999635416729962373270421,1665331200011000000,
1666598460012000000,BTCUSDT,1666598400012000000,True,0.001284793380108458954479141624,0.002099999781250022786455959744,1665388800000000000,
1666627260002000000,BTCUSDT,1666627200002000000,True,0.001120589004958177750685397573,0.0004888801697500589409926878447,1665388800000000000,
1666656060013000000,BTCUSDT,1666656000013000000,True,0.001076858231007312059180966923,0.0009086696529386742248119280232,1665417600026000000,
1666684860013000000,BTCUSDT,1666684800013000000,True,0.001245430025584184719477143872,0.00189399,1665446400020000000,
1666713660000000000,BTCUSDT,1666713600000000000,True,0.0009812715569511118904085696854,-0.00003486001573542376946211815998,1665504000000000000,
1666742460006000000,BTCUSDT,1666742400006000000,True,0.0008760038502903196922277898640,0.0004710299018687704440061574987,1665504000000000000,
1666771260013000000,BTCUSDT,1666771200013000000,True,0.0009406851451435181801194453105,0.001189649710849028613083323209,1665561600000000000,
1666800060000000000,BTCUSDT,1666800000000000000,True,0.001011834857435861971355888327,0.001285620580314845281006550454,1665590400000000000,
1666828860009000000,BTCUSDT,1666828800009000000,True,0.0008036469059048865444435475472,0.000002729999146875266601479187038,1665590400000000000,
1666857660006000000,BTCUSDT,1666857600006000000,True,0.0005392316456598376440138057522,-0.0004779600497875051861984568957,1665619200013000000,
1666886460009000000,BTCUSDT,1666886400009000000,True,0.0004875783565718638321423987055,0.0002889599699000031354163400608,1665676800009000000,
1666915260000000000,BTCUSDT,1666915200000000000,True,0.0003337832698555285617104442652,-0.0002578800805875251836016198755,1665676800009000000,
1666944060000000000,BTCUSDT,1666944000000000000,True,0.0004183097752859114395221581986,0.00074361,1665734400000000000,
1666972860007000000,BTCUSDT,1666972800007000000,True,0.0002181070929205922864828864606,-0.0005520898658114909485959499941,1665734400000000000,
1667001660000000000,BTCUSDT,1667001600000000000,True,0.0002807133770635987850037569777,0.0005216401267875308164137401005,1665763200009000000,
1667030460003000000,BTCUSDT,1667030400003000000,True,0.0004288036081777578891545800287,0.0009985498959843858349598088584,1665792000001000000,
1667059260010000000,BTCUSDT,1667059200010000000,True,0.0005225098000660751502586751057,0.0008830497853698438337185126379,1665849600004000000,
1667088060000000000,BTCUSDT,1667088000000000000,True,0.0003057487717982210762972093403,-0.0005281501833854803421806743683,1665849600004000000,
1667116860013000000,BTCUSDT,1667116800013000000,True,0.0003818306433463421297135643517,0.0006745196955293041013557875825,1665907200000000000,
1667145660009000000,BTCUSDT,1667145600009000000,True,0.0005255291921311812839622474433,0.001078350149770854134840852061,1665907200000000000,
1667174460012000000,BTCUSDT,1667174400012000000,True,0.0004822716417629248022579733770,0.0003158399671000034270829763455,1665964800012000000,
1667203260000000000,BTCUSDT,1667203200000000000,True,0.0005492290828856501305654539802,0.0008068203361751400729750304062,1665964800012000000,
1667232060010000000,BTCUSDT,1667232000010000000,True,0.0004171101698011227580130125962,-0.00009113996835417765479942541686,1665993600010000000,
1667260860000000000,BTCUSDT,1667260800000000000,True,0.0003623276781622690807958407281,0.0001516200526458516131429212302,1666022400017000000,
1667289660000000000,BTCUSDT,1667289600000000000,True,0.0002404210926639281137235067450,-0.00022848,1666051200010000000,
1667318460000000000,BTCUSDT,1667318400000000000,True,0.0002471871635144197699583057415,0.00027342,1666108800000000000,
1667347260000000000,BTCUSDT,1667347200000000000,True,0.0004035868309391015704238432239,0.00100527,1666108800000000000,
1667376060000000000,BTCUSDT,1667376000000000000,True,0.0003724310940961100921587561850,0.00025263,1666137600007000000,
1667404860019000000,BTCUSDT,1667404800019000000,True,0.0005575011702070990768377038199,0.001269659162377635931420739688,1666195200016000000,
1667433660011000000,BTCUSDT,1667433600011000000,True,0.0005585749910823237587556257901,0.0005628001563333767592713220198,1666224000000000000,
1667462460016000000,BTCUSDT,1667462400016000000,True,0.0004623885580383981980525863515,0.00009239998395833611834442389854,1666252800013000000,
1667491260005000000,BTCUSDT,1667491200005000000,True,0.0006676717442096727955515174014,0.001457400556646045941198102541,1666281600000000000,
1667520060000000000,BTCUSDT,1667520000000000000,True,0.0007218111393141541150004720537,0.0009300901614739863670115220506,1666281600000000000,
1667548860004000000,BTCUSDT,1667548800004000000,True,0.0006226290654706163281310970404,0.0002410799665166713171289837321,1666310400005000000,
1667577660020000000,BTCUSDT,1667577600020000000,True,0.0007930829692446080588481012642,0.001448789195117113823825653430,1666368000000000000,
1667606460009000000,BTCUSDT,1667606400009000000,True,0.0008204828716577561454258609732,0.0009258903536386767369945870466,1666396800000000000,
1667635260007000000,BTCUSDT,1667635200007000000,True,0.0008479482705292864249118279581,0.0009536100662229212654806434362,1666396800000000000,
1667664060018000000,BTCUSDT,1667664000018000000,True,0.001106264030800860615505863610,0.002099999197916973017822805693,1666454400000000000,
1667692860009000000,BTCUSDT,1667692800009000000,True,0.001159253857547508114862304266,0.001363110425972008116252536329,1666454400000000000,
1667721660000000000,BTCUSDT,1667721600000000000,True,0.001341744344029527420584815592,0.002043720638662699582093619404,1666512000000000000,
1667750460010000000,BTCUSDT,1667750400010000000,True,0.001362402529341430367758153979,0.001441859499354340501965103484,1666540800004000000,
1667779260012000000,BTCUSDT,1667779200012000000,True,0.001419815537202393414718592162,0.001640729886060424579137182004,1666569600009000000,
1667808060014000000,BTCUSDT,1667808000014000000,True,0.001560137213231518851524059898,0.002099999854166676793980778196,1666598400012000000,
