symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,order_id,market,side,quantity,submitted_at,deadline,purpose,status,action,record_type,deadline_utc,submitted_at_utc,window_end_utc,window_start_utc,cancel_requested_at,filled_quantity,recent_volume_quantity,reference_ids,remaining_quantity,vwap_notional,vwap_quantity,window_end,window_start,source_run_id
ETHUSDT,conditional,True,1679659140000000000,2023-03-24T11:59:00.000000000Z,conditional-00000017,futures,BUY,1.675,1679659140000000000,1679659200000000000,close_perp,pending,submitted,event,2023-03-24T12:00:00.000000000Z,2023-03-24T11:59:00.000000000Z,2023-03-24T12:00:00.000000000Z,2023-03-24T11:59:00.000000000Z,,0,15170.864,[],1.675,0,0,1679659200000000000,1679659140000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659200000000000,2023-03-24T12:00:00.000000000Z,conditional-00000017,futures,BUY,1.675,1679659140000000000,1679659200000000000,close_perp,filled,filled,event,2023-03-24T12:00:00.000000000Z,2023-03-24T11:59:00.000000000Z,2023-03-24T12:00:00.000000000Z,2023-03-24T11:59:00.000000000Z,,1.675,15170.864,[],0.000,0,0,1679659200000000000,1679659140000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659200000000000,2023-03-24T12:00:00.000000000Z,conditional-00000018,spot,SELL,1.6750,1679659200000000000,1679659260000000000,close_spot,pending,submitted,event,2023-03-24T12:01:00.000000000Z,2023-03-24T12:00:00.000000000Z,2023-03-24T12:01:00.000000000Z,2023-03-24T12:00:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659260000000000,1679659200000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659260000000000,2023-03-24T12:01:00.000000000Z,conditional-00000018,spot,SELL,1.6750,1679659200000000000,1679659260000000000,close_spot,expired,timeout,event,2023-03-24T12:01:00.000000000Z,2023-03-24T12:00:00.000000000Z,2023-03-24T12:01:00.000000000Z,2023-03-24T12:00:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659260000000000,1679659200000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659260000000000,2023-03-24T12:01:00.000000000Z,conditional-00000019,spot,SELL,1.6750,1679659260000000000,1679659320000000000,close_spot,pending,submitted,event,2023-03-24T12:02:00.000000000Z,2023-03-24T12:01:00.000000000Z,2023-03-24T12:02:00.000000000Z,2023-03-24T12:01:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659320000000000,1679659260000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659320000000000,2023-03-24T12:02:00.000000000Z,conditional-00000019,spot,SELL,1.6750,1679659260000000000,1679659320000000000,close_spot,expired,timeout,event,2023-03-24T12:02:00.000000000Z,2023-03-24T12:01:00.000000000Z,2023-03-24T12:02:00.000000000Z,2023-03-24T12:01:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659320000000000,1679659260000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659320000000000,2023-03-24T12:02:00.000000000Z,conditional-00000020,spot,SELL,1.6750,1679659320000000000,1679659380000000000,close_spot,pending,submitted,event,2023-03-24T12:03:00.000000000Z,2023-03-24T12:02:00.000000000Z,2023-03-24T12:03:00.000000000Z,2023-03-24T12:02:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659380000000000,1679659320000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659380000000000,2023-03-24T12:03:00.000000000Z,conditional-00000020,spot,SELL,1.6750,1679659320000000000,1679659380000000000,close_spot,expired,timeout,event,2023-03-24T12:03:00.000000000Z,2023-03-24T12:02:00.000000000Z,2023-03-24T12:03:00.000000000Z,2023-03-24T12:02:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659380000000000,1679659320000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659380000000000,2023-03-24T12:03:00.000000000Z,conditional-00000021,spot,SELL,1.6750,1679659380000000000,1679659440000000000,close_spot,pending,submitted,event,2023-03-24T12:04:00.000000000Z,2023-03-24T12:03:00.000000000Z,2023-03-24T12:04:00.000000000Z,2023-03-24T12:03:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659440000000000,1679659380000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659440000000000,2023-03-24T12:04:00.000000000Z,conditional-00000021,spot,SELL,1.6750,1679659380000000000,1679659440000000000,close_spot,expired,timeout,event,2023-03-24T12:04:00.000000000Z,2023-03-24T12:03:00.000000000Z,2023-03-24T12:04:00.000000000Z,2023-03-24T12:03:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659440000000000,1679659380000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659440000000000,2023-03-24T12:04:00.000000000Z,conditional-00000022,spot,SELL,1.6750,1679659440000000000,1679659500000000000,close_spot,pending,submitted,event,2023-03-24T12:05:00.000000000Z,2023-03-24T12:04:00.000000000Z,2023-03-24T12:05:00.000000000Z,2023-03-24T12:04:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659500000000000,1679659440000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659500000000000,2023-03-24T12:05:00.000000000Z,conditional-00000022,spot,SELL,1.6750,1679659440000000000,1679659500000000000,close_spot,expired,timeout,event,2023-03-24T12:05:00.000000000Z,2023-03-24T12:04:00.000000000Z,2023-03-24T12:05:00.000000000Z,2023-03-24T12:04:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659500000000000,1679659440000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659500000000000,2023-03-24T12:05:00.000000000Z,conditional-00000023,spot,SELL,1.6750,1679659500000000000,1679659560000000000,close_spot,pending,submitted,event,2023-03-24T12:06:00.000000000Z,2023-03-24T12:05:00.000000000Z,2023-03-24T12:06:00.000000000Z,2023-03-24T12:05:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659560000000000,1679659500000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659560000000000,2023-03-24T12:06:00.000000000Z,conditional-00000023,spot,SELL,1.6750,1679659500000000000,1679659560000000000,close_spot,expired,timeout,event,2023-03-24T12:06:00.000000000Z,2023-03-24T12:05:00.000000000Z,2023-03-24T12:06:00.000000000Z,2023-03-24T12:05:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659560000000000,1679659500000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659560000000000,2023-03-24T12:06:00.000000000Z,conditional-00000024,spot,SELL,1.6750,1679659560000000000,1679659620000000000,close_spot,pending,submitted,event,2023-03-24T12:07:00.000000000Z,2023-03-24T12:06:00.000000000Z,2023-03-24T12:07:00.000000000Z,2023-03-24T12:06:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659620000000000,1679659560000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659620000000000,2023-03-24T12:07:00.000000000Z,conditional-00000024,spot,SELL,1.6750,1679659560000000000,1679659620000000000,close_spot,expired,timeout,event,2023-03-24T12:07:00.000000000Z,2023-03-24T12:06:00.000000000Z,2023-03-24T12:07:00.000000000Z,2023-03-24T12:06:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659620000000000,1679659560000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659620000000000,2023-03-24T12:07:00.000000000Z,conditional-00000025,spot,SELL,1.6750,1679659620000000000,1679659680000000000,close_spot,pending,submitted,event,2023-03-24T12:08:00.000000000Z,2023-03-24T12:07:00.000000000Z,2023-03-24T12:08:00.000000000Z,2023-03-24T12:07:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659680000000000,1679659620000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659680000000000,2023-03-24T12:08:00.000000000Z,conditional-00000025,spot,SELL,1.6750,1679659620000000000,1679659680000000000,close_spot,expired,timeout,event,2023-03-24T12:08:00.000000000Z,2023-03-24T12:07:00.000000000Z,2023-03-24T12:08:00.000000000Z,2023-03-24T12:07:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659680000000000,1679659620000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659680000000000,2023-03-24T12:08:00.000000000Z,conditional-00000026,spot,SELL,1.6750,1679659680000000000,1679659740000000000,close_spot,pending,submitted,event,2023-03-24T12:09:00.000000000Z,2023-03-24T12:08:00.000000000Z,2023-03-24T12:09:00.000000000Z,2023-03-24T12:08:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659740000000000,1679659680000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659740000000000,2023-03-24T12:09:00.000000000Z,conditional-00000026,spot,SELL,1.6750,1679659680000000000,1679659740000000000,close_spot,expired,timeout,event,2023-03-24T12:09:00.000000000Z,2023-03-24T12:08:00.000000000Z,2023-03-24T12:09:00.000000000Z,2023-03-24T12:08:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659740000000000,1679659680000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659740000000000,2023-03-24T12:09:00.000000000Z,conditional-00000027,spot,SELL,1.6750,1679659740000000000,1679659800000000000,close_spot,pending,submitted,event,2023-03-24T12:10:00.000000000Z,2023-03-24T12:09:00.000000000Z,2023-03-24T12:10:00.000000000Z,2023-03-24T12:09:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659800000000000,1679659740000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659800000000000,2023-03-24T12:10:00.000000000Z,conditional-00000027,spot,SELL,1.6750,1679659740000000000,1679659800000000000,close_spot,expired,timeout,event,2023-03-24T12:10:00.000000000Z,2023-03-24T12:09:00.000000000Z,2023-03-24T12:10:00.000000000Z,2023-03-24T12:09:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659800000000000,1679659740000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659800000000000,2023-03-24T12:10:00.000000000Z,conditional-00000028,spot,SELL,1.6750,1679659800000000000,1679659860000000000,close_spot,pending,submitted,event,2023-03-24T12:11:00.000000000Z,2023-03-24T12:10:00.000000000Z,2023-03-24T12:11:00.000000000Z,2023-03-24T12:10:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659860000000000,1679659800000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659860000000000,2023-03-24T12:11:00.000000000Z,conditional-00000028,spot,SELL,1.6750,1679659800000000000,1679659860000000000,close_spot,expired,timeout,event,2023-03-24T12:11:00.000000000Z,2023-03-24T12:10:00.000000000Z,2023-03-24T12:11:00.000000000Z,2023-03-24T12:10:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659860000000000,1679659800000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659860000000000,2023-03-24T12:11:00.000000000Z,conditional-00000029,spot,SELL,1.6750,1679659860000000000,1679659920000000000,close_spot,pending,submitted,event,2023-03-24T12:12:00.000000000Z,2023-03-24T12:11:00.000000000Z,2023-03-24T12:12:00.000000000Z,2023-03-24T12:11:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659920000000000,1679659860000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659920000000000,2023-03-24T12:12:00.000000000Z,conditional-00000029,spot,SELL,1.6750,1679659860000000000,1679659920000000000,close_spot,expired,timeout,event,2023-03-24T12:12:00.000000000Z,2023-03-24T12:11:00.000000000Z,2023-03-24T12:12:00.000000000Z,2023-03-24T12:11:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659920000000000,1679659860000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659920000000000,2023-03-24T12:12:00.000000000Z,conditional-00000030,spot,SELL,1.6750,1679659920000000000,1679659980000000000,close_spot,pending,submitted,event,2023-03-24T12:13:00.000000000Z,2023-03-24T12:12:00.000000000Z,2023-03-24T12:13:00.000000000Z,2023-03-24T12:12:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659980000000000,1679659920000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659980000000000,2023-03-24T12:13:00.000000000Z,conditional-00000030,spot,SELL,1.6750,1679659920000000000,1679659980000000000,close_spot,expired,timeout,event,2023-03-24T12:13:00.000000000Z,2023-03-24T12:12:00.000000000Z,2023-03-24T12:13:00.000000000Z,2023-03-24T12:12:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679659980000000000,1679659920000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679659980000000000,2023-03-24T12:13:00.000000000Z,conditional-00000031,spot,SELL,1.6750,1679659980000000000,1679660040000000000,close_spot,pending,submitted,event,2023-03-24T12:14:00.000000000Z,2023-03-24T12:13:00.000000000Z,2023-03-24T12:14:00.000000000Z,2023-03-24T12:13:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660040000000000,1679659980000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660040000000000,2023-03-24T12:14:00.000000000Z,conditional-00000031,spot,SELL,1.6750,1679659980000000000,1679660040000000000,close_spot,expired,timeout,event,2023-03-24T12:14:00.000000000Z,2023-03-24T12:13:00.000000000Z,2023-03-24T12:14:00.000000000Z,2023-03-24T12:13:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660040000000000,1679659980000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660040000000000,2023-03-24T12:14:00.000000000Z,conditional-00000032,spot,SELL,1.6750,1679660040000000000,1679660100000000000,close_spot,pending,submitted,event,2023-03-24T12:15:00.000000000Z,2023-03-24T12:14:00.000000000Z,2023-03-24T12:15:00.000000000Z,2023-03-24T12:14:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660100000000000,1679660040000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660100000000000,2023-03-24T12:15:00.000000000Z,conditional-00000032,spot,SELL,1.6750,1679660040000000000,1679660100000000000,close_spot,expired,timeout,event,2023-03-24T12:15:00.000000000Z,2023-03-24T12:14:00.000000000Z,2023-03-24T12:15:00.000000000Z,2023-03-24T12:14:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660100000000000,1679660040000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660100000000000,2023-03-24T12:15:00.000000000Z,conditional-00000033,spot,SELL,1.6750,1679660100000000000,1679660160000000000,close_spot,pending,submitted,event,2023-03-24T12:16:00.000000000Z,2023-03-24T12:15:00.000000000Z,2023-03-24T12:16:00.000000000Z,2023-03-24T12:15:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660160000000000,1679660100000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660160000000000,2023-03-24T12:16:00.000000000Z,conditional-00000033,spot,SELL,1.6750,1679660100000000000,1679660160000000000,close_spot,expired,timeout,event,2023-03-24T12:16:00.000000000Z,2023-03-24T12:15:00.000000000Z,2023-03-24T12:16:00.000000000Z,2023-03-24T12:15:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660160000000000,1679660100000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660160000000000,2023-03-24T12:16:00.000000000Z,conditional-00000034,spot,SELL,1.6750,1679660160000000000,1679660220000000000,close_spot,pending,submitted,event,2023-03-24T12:17:00.000000000Z,2023-03-24T12:16:00.000000000Z,2023-03-24T12:17:00.000000000Z,2023-03-24T12:16:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660220000000000,1679660160000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660220000000000,2023-03-24T12:17:00.000000000Z,conditional-00000034,spot,SELL,1.6750,1679660160000000000,1679660220000000000,close_spot,expired,timeout,event,2023-03-24T12:17:00.000000000Z,2023-03-24T12:16:00.000000000Z,2023-03-24T12:17:00.000000000Z,2023-03-24T12:16:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660220000000000,1679660160000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660220000000000,2023-03-24T12:17:00.000000000Z,conditional-00000035,spot,SELL,1.6750,1679660220000000000,1679660280000000000,close_spot,pending,submitted,event,2023-03-24T12:18:00.000000000Z,2023-03-24T12:17:00.000000000Z,2023-03-24T12:18:00.000000000Z,2023-03-24T12:17:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660280000000000,1679660220000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660280000000000,2023-03-24T12:18:00.000000000Z,conditional-00000035,spot,SELL,1.6750,1679660220000000000,1679660280000000000,close_spot,expired,timeout,event,2023-03-24T12:18:00.000000000Z,2023-03-24T12:17:00.000000000Z,2023-03-24T12:18:00.000000000Z,2023-03-24T12:17:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660280000000000,1679660220000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660280000000000,2023-03-24T12:18:00.000000000Z,conditional-00000036,spot,SELL,1.6750,1679660280000000000,1679660340000000000,close_spot,pending,submitted,event,2023-03-24T12:19:00.000000000Z,2023-03-24T12:18:00.000000000Z,2023-03-24T12:19:00.000000000Z,2023-03-24T12:18:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660340000000000,1679660280000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660340000000000,2023-03-24T12:19:00.000000000Z,conditional-00000036,spot,SELL,1.6750,1679660280000000000,1679660340000000000,close_spot,expired,timeout,event,2023-03-24T12:19:00.000000000Z,2023-03-24T12:18:00.000000000Z,2023-03-24T12:19:00.000000000Z,2023-03-24T12:18:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660340000000000,1679660280000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660340000000000,2023-03-24T12:19:00.000000000Z,conditional-00000037,spot,SELL,1.6750,1679660340000000000,1679660400000000000,close_spot,pending,submitted,event,2023-03-24T12:20:00.000000000Z,2023-03-24T12:19:00.000000000Z,2023-03-24T12:20:00.000000000Z,2023-03-24T12:19:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660400000000000,1679660340000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660400000000000,2023-03-24T12:20:00.000000000Z,conditional-00000037,spot,SELL,1.6750,1679660340000000000,1679660400000000000,close_spot,expired,timeout,event,2023-03-24T12:20:00.000000000Z,2023-03-24T12:19:00.000000000Z,2023-03-24T12:20:00.000000000Z,2023-03-24T12:19:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660400000000000,1679660340000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660400000000000,2023-03-24T12:20:00.000000000Z,conditional-00000038,spot,SELL,1.6750,1679660400000000000,1679660460000000000,close_spot,pending,submitted,event,2023-03-24T12:21:00.000000000Z,2023-03-24T12:20:00.000000000Z,2023-03-24T12:21:00.000000000Z,2023-03-24T12:20:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660460000000000,1679660400000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660460000000000,2023-03-24T12:21:00.000000000Z,conditional-00000038,spot,SELL,1.6750,1679660400000000000,1679660460000000000,close_spot,expired,timeout,event,2023-03-24T12:21:00.000000000Z,2023-03-24T12:20:00.000000000Z,2023-03-24T12:21:00.000000000Z,2023-03-24T12:20:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660460000000000,1679660400000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660460000000000,2023-03-24T12:21:00.000000000Z,conditional-00000039,spot,SELL,1.6750,1679660460000000000,1679660520000000000,close_spot,pending,submitted,event,2023-03-24T12:22:00.000000000Z,2023-03-24T12:21:00.000000000Z,2023-03-24T12:22:00.000000000Z,2023-03-24T12:21:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660520000000000,1679660460000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660520000000000,2023-03-24T12:22:00.000000000Z,conditional-00000039,spot,SELL,1.6750,1679660460000000000,1679660520000000000,close_spot,expired,timeout,event,2023-03-24T12:22:00.000000000Z,2023-03-24T12:21:00.000000000Z,2023-03-24T12:22:00.000000000Z,2023-03-24T12:21:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660520000000000,1679660460000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660520000000000,2023-03-24T12:22:00.000000000Z,conditional-00000040,spot,SELL,1.6750,1679660520000000000,1679660580000000000,close_spot,pending,submitted,event,2023-03-24T12:23:00.000000000Z,2023-03-24T12:22:00.000000000Z,2023-03-24T12:23:00.000000000Z,2023-03-24T12:22:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660580000000000,1679660520000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660580000000000,2023-03-24T12:23:00.000000000Z,conditional-00000040,spot,SELL,1.6750,1679660520000000000,1679660580000000000,close_spot,expired,timeout,event,2023-03-24T12:23:00.000000000Z,2023-03-24T12:22:00.000000000Z,2023-03-24T12:23:00.000000000Z,2023-03-24T12:22:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660580000000000,1679660520000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660580000000000,2023-03-24T12:23:00.000000000Z,conditional-00000041,spot,SELL,1.6750,1679660580000000000,1679660640000000000,close_spot,pending,submitted,event,2023-03-24T12:24:00.000000000Z,2023-03-24T12:23:00.000000000Z,2023-03-24T12:24:00.000000000Z,2023-03-24T12:23:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660640000000000,1679660580000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660640000000000,2023-03-24T12:24:00.000000000Z,conditional-00000041,spot,SELL,1.6750,1679660580000000000,1679660640000000000,close_spot,expired,timeout,event,2023-03-24T12:24:00.000000000Z,2023-03-24T12:23:00.000000000Z,2023-03-24T12:24:00.000000000Z,2023-03-24T12:23:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660640000000000,1679660580000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660640000000000,2023-03-24T12:24:00.000000000Z,conditional-00000042,spot,SELL,1.6750,1679660640000000000,1679660700000000000,close_spot,pending,submitted,event,2023-03-24T12:25:00.000000000Z,2023-03-24T12:24:00.000000000Z,2023-03-24T12:25:00.000000000Z,2023-03-24T12:24:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660700000000000,1679660640000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660700000000000,2023-03-24T12:25:00.000000000Z,conditional-00000042,spot,SELL,1.6750,1679660640000000000,1679660700000000000,close_spot,expired,timeout,event,2023-03-24T12:25:00.000000000Z,2023-03-24T12:24:00.000000000Z,2023-03-24T12:25:00.000000000Z,2023-03-24T12:24:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660700000000000,1679660640000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660700000000000,2023-03-24T12:25:00.000000000Z,conditional-00000043,spot,SELL,1.6750,1679660700000000000,1679660760000000000,close_spot,pending,submitted,event,2023-03-24T12:26:00.000000000Z,2023-03-24T12:25:00.000000000Z,2023-03-24T12:26:00.000000000Z,2023-03-24T12:25:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660760000000000,1679660700000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660760000000000,2023-03-24T12:26:00.000000000Z,conditional-00000043,spot,SELL,1.6750,1679660700000000000,1679660760000000000,close_spot,expired,timeout,event,2023-03-24T12:26:00.000000000Z,2023-03-24T12:25:00.000000000Z,2023-03-24T12:26:00.000000000Z,2023-03-24T12:25:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660760000000000,1679660700000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660760000000000,2023-03-24T12:26:00.000000000Z,conditional-00000044,spot,SELL,1.6750,1679660760000000000,1679660820000000000,close_spot,pending,submitted,event,2023-03-24T12:27:00.000000000Z,2023-03-24T12:26:00.000000000Z,2023-03-24T12:27:00.000000000Z,2023-03-24T12:26:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660820000000000,1679660760000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660820000000000,2023-03-24T12:27:00.000000000Z,conditional-00000044,spot,SELL,1.6750,1679660760000000000,1679660820000000000,close_spot,expired,timeout,event,2023-03-24T12:27:00.000000000Z,2023-03-24T12:26:00.000000000Z,2023-03-24T12:27:00.000000000Z,2023-03-24T12:26:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660820000000000,1679660760000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660820000000000,2023-03-24T12:27:00.000000000Z,conditional-00000045,spot,SELL,1.6750,1679660820000000000,1679660880000000000,close_spot,pending,submitted,event,2023-03-24T12:28:00.000000000Z,2023-03-24T12:27:00.000000000Z,2023-03-24T12:28:00.000000000Z,2023-03-24T12:27:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660880000000000,1679660820000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660880000000000,2023-03-24T12:28:00.000000000Z,conditional-00000045,spot,SELL,1.6750,1679660820000000000,1679660880000000000,close_spot,expired,timeout,event,2023-03-24T12:28:00.000000000Z,2023-03-24T12:27:00.000000000Z,2023-03-24T12:28:00.000000000Z,2023-03-24T12:27:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660880000000000,1679660820000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660880000000000,2023-03-24T12:28:00.000000000Z,conditional-00000046,spot,SELL,1.6750,1679660880000000000,1679660940000000000,close_spot,pending,submitted,event,2023-03-24T12:29:00.000000000Z,2023-03-24T12:28:00.000000000Z,2023-03-24T12:29:00.000000000Z,2023-03-24T12:28:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660940000000000,1679660880000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660940000000000,2023-03-24T12:29:00.000000000Z,conditional-00000046,spot,SELL,1.6750,1679660880000000000,1679660940000000000,close_spot,expired,timeout,event,2023-03-24T12:29:00.000000000Z,2023-03-24T12:28:00.000000000Z,2023-03-24T12:29:00.000000000Z,2023-03-24T12:28:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679660940000000000,1679660880000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679660940000000000,2023-03-24T12:29:00.000000000Z,conditional-00000047,spot,SELL,1.6750,1679660940000000000,1679661000000000000,close_spot,pending,submitted,event,2023-03-24T12:30:00.000000000Z,2023-03-24T12:29:00.000000000Z,2023-03-24T12:30:00.000000000Z,2023-03-24T12:29:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679661000000000000,1679660940000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679661000000000000,2023-03-24T12:30:00.000000000Z,conditional-00000047,spot,SELL,1.6750,1679660940000000000,1679661000000000000,close_spot,expired,timeout,event,2023-03-24T12:30:00.000000000Z,2023-03-24T12:29:00.000000000Z,2023-03-24T12:30:00.000000000Z,2023-03-24T12:29:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679661000000000000,1679660940000000000,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1679661000000000000,2023-03-24T12:30:00.000000000Z,conditional-00000048,spot,SELL,1.6750,1679661000000000000,1679661060000000000,close_spot,pending,submitted,event,2023-03-24T12:31:00.000000000Z,2023-03-24T12:30:00.000000000Z,2023-03-24T12:31:00.000000000Z,2023-03-24T12:30:00.000000000Z,,0,0E-8,[],1.6750,0,0,1679661060000000000,1679661000000000000,run_ad71d751b20623006c195ff3
